@RELATION imagette

@ATTRIBUTE label {Accident, Bomb, Car, Casualty, Electricity, Fire, FireBrigade, Flood, Gas, Injury, Paramedics, Person, Police, RoadBlock}
@ATTRIBUTE RatioBW_Global numeric
@ATTRIBUTE NbLinesBlackPixels_Global numeric
@ATTRIBUTE NbColsBlackPixels_Global numeric
@ATTRIBUTE HoughLines_Global numeric
@ATTRIBUTE HoughCircles_Global numeric
@ATTRIBUTE BoundingBoxNumber_Global numeric
@ATTRIBUTE GravityCenterX_Global numeric
@ATTRIBUTE GravityCenterY_Global numeric
@ATTRIBUTE CannyEdges_Global numeric
@ATTRIBUTE HWRatio_Global numeric
@ATTRIBUTE RatioBW_3x3_00 numeric
@ATTRIBUTE NbLinesBlackPixels_3x3_00 numeric
@ATTRIBUTE NbColsBlackPixels_3x3_00 numeric
@ATTRIBUTE HoughLines_3x3_00 numeric
@ATTRIBUTE HoughCircles_3x3_00 numeric
@ATTRIBUTE BoundingBoxNumber_3x3_00 numeric
@ATTRIBUTE GravityCenterX_3x3_00 numeric
@ATTRIBUTE GravityCenterY_3x3_00 numeric
@ATTRIBUTE CannyEdges_3x3_00 numeric
@ATTRIBUTE RatioBW_3x3_01 numeric
@ATTRIBUTE NbLinesBlackPixels_3x3_01 numeric
@ATTRIBUTE NbColsBlackPixels_3x3_01 numeric
@ATTRIBUTE HoughLines_3x3_01 numeric
@ATTRIBUTE HoughCircles_3x3_01 numeric
@ATTRIBUTE BoundingBoxNumber_3x3_01 numeric
@ATTRIBUTE GravityCenterX_3x3_01 numeric
@ATTRIBUTE GravityCenterY_3x3_01 numeric
@ATTRIBUTE CannyEdges_3x3_01 numeric
@ATTRIBUTE RatioBW_3x3_02 numeric
@ATTRIBUTE NbLinesBlackPixels_3x3_02 numeric
@ATTRIBUTE NbColsBlackPixels_3x3_02 numeric
@ATTRIBUTE HoughLines_3x3_02 numeric
@ATTRIBUTE HoughCircles_3x3_02 numeric
@ATTRIBUTE BoundingBoxNumber_3x3_02 numeric
@ATTRIBUTE GravityCenterX_3x3_02 numeric
@ATTRIBUTE GravityCenterY_3x3_02 numeric
@ATTRIBUTE CannyEdges_3x3_02 numeric
@ATTRIBUTE RatioBW_3x3_10 numeric
@ATTRIBUTE NbLinesBlackPixels_3x3_10 numeric
@ATTRIBUTE NbColsBlackPixels_3x3_10 numeric
@ATTRIBUTE HoughLines_3x3_10 numeric
@ATTRIBUTE HoughCircles_3x3_10 numeric
@ATTRIBUTE BoundingBoxNumber_3x3_10 numeric
@ATTRIBUTE GravityCenterX_3x3_10 numeric
@ATTRIBUTE GravityCenterY_3x3_10 numeric
@ATTRIBUTE CannyEdges_3x3_10 numeric
@ATTRIBUTE RatioBW_3x3_11 numeric
@ATTRIBUTE NbLinesBlackPixels_3x3_11 numeric
@ATTRIBUTE NbColsBlackPixels_3x3_11 numeric
@ATTRIBUTE HoughLines_3x3_11 numeric
@ATTRIBUTE HoughCircles_3x3_11 numeric
@ATTRIBUTE BoundingBoxNumber_3x3_11 numeric
@ATTRIBUTE GravityCenterX_3x3_11 numeric
@ATTRIBUTE GravityCenterY_3x3_11 numeric
@ATTRIBUTE CannyEdges_3x3_11 numeric
@ATTRIBUTE RatioBW_3x3_12 numeric
@ATTRIBUTE NbLinesBlackPixels_3x3_12 numeric
@ATTRIBUTE NbColsBlackPixels_3x3_12 numeric
@ATTRIBUTE HoughLines_3x3_12 numeric
@ATTRIBUTE HoughCircles_3x3_12 numeric
@ATTRIBUTE BoundingBoxNumber_3x3_12 numeric
@ATTRIBUTE GravityCenterX_3x3_12 numeric
@ATTRIBUTE GravityCenterY_3x3_12 numeric
@ATTRIBUTE CannyEdges_3x3_12 numeric
@ATTRIBUTE RatioBW_3x3_20 numeric
@ATTRIBUTE NbLinesBlackPixels_3x3_20 numeric
@ATTRIBUTE NbColsBlackPixels_3x3_20 numeric
@ATTRIBUTE HoughLines_3x3_20 numeric
@ATTRIBUTE HoughCircles_3x3_20 numeric
@ATTRIBUTE BoundingBoxNumber_3x3_20 numeric
@ATTRIBUTE GravityCenterX_3x3_20 numeric
@ATTRIBUTE GravityCenterY_3x3_20 numeric
@ATTRIBUTE CannyEdges_3x3_20 numeric
@ATTRIBUTE RatioBW_3x3_21 numeric
@ATTRIBUTE NbLinesBlackPixels_3x3_21 numeric
@ATTRIBUTE NbColsBlackPixels_3x3_21 numeric
@ATTRIBUTE HoughLines_3x3_21 numeric
@ATTRIBUTE HoughCircles_3x3_21 numeric
@ATTRIBUTE BoundingBoxNumber_3x3_21 numeric
@ATTRIBUTE GravityCenterX_3x3_21 numeric
@ATTRIBUTE GravityCenterY_3x3_21 numeric
@ATTRIBUTE CannyEdges_3x3_21 numeric
@ATTRIBUTE RatioBW_3x3_22 numeric
@ATTRIBUTE NbLinesBlackPixels_3x3_22 numeric
@ATTRIBUTE NbColsBlackPixels_3x3_22 numeric
@ATTRIBUTE HoughLines_3x3_22 numeric
@ATTRIBUTE HoughCircles_3x3_22 numeric
@ATTRIBUTE BoundingBoxNumber_3x3_22 numeric
@ATTRIBUTE GravityCenterX_3x3_22 numeric
@ATTRIBUTE GravityCenterY_3x3_22 numeric
@ATTRIBUTE CannyEdges_3x3_22 numeric
@ATTRIBUTE RatioBW_2x2_00 numeric
@ATTRIBUTE NbLinesBlackPixels_2x2_00 numeric
@ATTRIBUTE NbColsBlackPixels_2x2_00 numeric
@ATTRIBUTE HoughLines_2x2_00 numeric
@ATTRIBUTE HoughCircles_2x2_00 numeric
@ATTRIBUTE BoundingBoxNumber_2x2_00 numeric
@ATTRIBUTE GravityCenterX_2x2_00 numeric
@ATTRIBUTE GravityCenterY_2x2_00 numeric
@ATTRIBUTE CannyEdges_2x2_00 numeric
@ATTRIBUTE RatioBW_2x2_01 numeric
@ATTRIBUTE NbLinesBlackPixels_2x2_01 numeric
@ATTRIBUTE NbColsBlackPixels_2x2_01 numeric
@ATTRIBUTE HoughLines_2x2_01 numeric
@ATTRIBUTE HoughCircles_2x2_01 numeric
@ATTRIBUTE BoundingBoxNumber_2x2_01 numeric
@ATTRIBUTE GravityCenterX_2x2_01 numeric
@ATTRIBUTE GravityCenterY_2x2_01 numeric
@ATTRIBUTE CannyEdges_2x2_01 numeric
@ATTRIBUTE RatioBW_2x2_10 numeric
@ATTRIBUTE NbLinesBlackPixels_2x2_10 numeric
@ATTRIBUTE NbColsBlackPixels_2x2_10 numeric
@ATTRIBUTE HoughLines_2x2_10 numeric
@ATTRIBUTE HoughCircles_2x2_10 numeric
@ATTRIBUTE BoundingBoxNumber_2x2_10 numeric
@ATTRIBUTE GravityCenterX_2x2_10 numeric
@ATTRIBUTE GravityCenterY_2x2_10 numeric
@ATTRIBUTE CannyEdges_2x2_10 numeric
@ATTRIBUTE RatioBW_2x2_11 numeric
@ATTRIBUTE NbLinesBlackPixels_2x2_11 numeric
@ATTRIBUTE NbColsBlackPixels_2x2_11 numeric
@ATTRIBUTE HoughLines_2x2_11 numeric
@ATTRIBUTE HoughCircles_2x2_11 numeric
@ATTRIBUTE BoundingBoxNumber_2x2_11 numeric
@ATTRIBUTE GravityCenterX_2x2_11 numeric
@ATTRIBUTE GravityCenterY_2x2_11 numeric
@ATTRIBUTE CannyEdges_2x2_11 numeric

@DATA
Electricity, 24.4644, 0.977941, 0.962963, 0, 7, 3, 39.9557, 72.5883, 2, 1.67901, 6.00823, 0.288889, 0.259259, 0, 0, 1, 0, 0, 1, 25.679, 0.866667, 0.481481, 0, 0, 1, 0, 0, 2, 83.6214, 1, 1, 0, 1, 1, 0, 0, 3, 48.7243, 0.822222, 1, 0, 1, 2, 0, 0, 2, 76.0494, 1, 1, 0, 2, 1, 0, 0, 4, 59.9177, 0.888889, 1, 0, 2, 1, 0, 0, 4, 39.0947, 0.644444, 0.777778, 0, 1, 1, 0, 0, 1, 58.6831, 0.688889, 1, 0, 0, 2, 0, 0, 3, 2.30453, 0.222222, 0.111111, 0, 0, 1, 0, 0, 0, 32.5, 0.720588, 0.575, 0, 1, 1, 0, 0, 2, 78.8971, 1, 1, 0, 2, 1, 0, 0, 2, 52.2794, 0.838235, 1, 0, 2, 2, 15.1723, 26.095, 3, 45.0368, 0.720588, 1, 0, 3, 1, 0, 0, 0
Accident, 20.2538, 0.933333, 0.965035, 19, 15, 4, 67.1352, 68.5598, 4, 0.944056, 9.59811, 0.577778, 0.255319, 0, 0, 1, 0, 0, 1, 49.74, 1, 0.638298, 0, 5, 1, 28.0775, 17.6825, 5, 68.1324, 1, 1, 0, 3, 2, 24.0733, 21.642, 4, 65.0118, 1, 1, 0, 3, 1, 26.824, 18.1102, 3, 46.5248, 0.8, 0.957447, 0, 4, 1, 22.6219, 18.4562, 4, 33.1915, 0.466667, 1, 0, 0, 2, 25.3417, 23.0315, 2, 1.74941, 0.133333, 0.148936, 0, 0, 1, 0, 0, 0, 43.1678, 1, 1, 2, 3, 2, 22.207, 28.0595, 2, 43.9244, 0.755556, 1, 0, 4, 2, 0, 0, 3, 47.7822, 1, 0.676056, 1, 6, 1, 43.4413, 39.248, 2, 63.6325, 1, 1, 2, 7, 2, 25.1432, 30.9905, 1, 28.2741, 0.820895, 0.704225, 3, 5, 2, 19.6429, 36.5929, 2, 47.0885, 0.955224, 1, 0, 4, 3, 23.1126, 45.5664, 2
FireBrigade, 23.1965, 1, 0.888889, 1, 12, 2, 75.3111, 59.8358, 8, 0.97619, 25.9582, 1, 0.52381, 0, 0, 1, 0, 0, 2, 60.3949, 1, 0.857143, 0, 3, 1, 0, 0, 2, 48.7805, 1, 0.904762, 0, 2, 1, 26.0957, 13.9176, 2, 60.9756, 0.926829, 1, 0, 2, 2, 25.1504, 19.2813, 3, 49.6516, 1, 1, 0, 3, 1, 0, 0, 3, 46.2253, 1, 1, 0, 3, 2, 20.3271, 23.8023, 2, 45.4123, 0.658537, 1, 0, 0, 1, 13.3584, 22.9543, 2, 28.3972, 0.609756, 0.880952, 0, 0, 1, 0, 0, 4, 36.9338, 0.634146, 1, 0, 2, 1, 0, 0, 2, 53.8381, 1, 0.920635, 0, 4, 2, 35.3633, 45.8562, 4, 62.0869, 1, 1, 0, 5, 2, 25.8844, 34.9837, 2, 58.496, 0.901639, 1, 1, 3, 2, 35.0423, 29.2225, 1, 40.9836, 0.934426, 1, 0, 6, 2, 30.7003, 30.0527, 1
Electricity, 26.6483, 0.984252, 0.975904, 0, 8, 3, 43.0821, 70.3098, 5, 1.53012, 0, 0, 0, 0, 0, 1, 0, 0, 0, 12.522, 0.357143, 0.481481, 0, 0, 1, 0, 0, 1, 93.739, 1, 1, 0, 2, 1, 0, 0, 4, 47.7954, 0.833333, 0.814815, 0, 0, 1, 0, 0, 2, 47.8836, 0.952381, 1, 0, 0, 1, 0, 0, 5, 85.6261, 1, 1, 0, 2, 0, 0, 0, 3, 33.2451, 0.619048, 0.851852, 0, 0, 1, 0, 0, 2, 62.6984, 0.833333, 1, 0, 1, 2, 0, 0, 2, 48.06, 0.880952, 1, 0, 2, 1, 0, 0, 4, 15.06, 0.698413, 0.268293, 0, 0, 1, 0, 0, 2, 78.9779, 0.952381, 1, 0, 5, 1, 21.3299, 33.0831, 1, 58.1882, 1, 1, 0, 1, 2, 0, 0, 3, 67.1312, 1, 1, 0, 4, 2, 21.9506, 31.855, 2
Car, 28.1355, 0.842105, 0.994681, 20, 15, 3, 85.7911, 54.4989, 10, 0.505319, 31.4256, 1, 0.5, 0, 2, 1, 0, 0, 4, 37.4089, 0.83871, 0.83871, 0, 3, 1, 34.0104, 12.5775, 3, 63.3195, 1, 1, 0, 4, 1, 0, 0, 3, 41.155, 0.774194, 1, 0, 2, 1, 0, 0, 1, 45.5775, 0.580645, 1, 0, 1, 1, 0, 0, 4, 94.0687, 1, 1, 0, 4, 0, 0, 0, 7, 46.3059, 1, 1, 0, 2, 1, 0, 0, 2, 37.565, 1, 0.758065, 1, 2, 1, 0, 0, 3, 60.3018, 0.967742, 1, 0, 2, 1, 0, 0, 4, 36.1702, 0.957447, 0.861702, 0, 4, 1, 55.5807, 17.1939, 2, 78.3839, 1, 1, 0, 6, 2, 47.2156, 20.4616, 5, 41.4215, 1, 1, 1, 4, 1, 0, 0, 0, 73.4043, 0.978723, 1, 2, 8, 2, 24.33, 28.7329, 3
Accident, 22.3365, 0.973913, 0.982609, 5, 11, 4, 49.2533, 57.4037, 7, 1, 9.62604, 0.657895, 0.263158, 0, 0, 1, 0, 0, 1, 39.8892, 1, 0.526316, 0, 0, 1, 0, 0, 2, 68.4211, 1, 1, 0, 1, 2, 17.7761, 11.4573, 7, 78.9474, 1, 1, 0, 2, 2, 0, 0, 4, 42.036, 0.842105, 0.815789, 0, 2, 1, 0, 0, 2, 39.6814, 0.5, 1, 0, 0, 1, 18.8282, 20.9166, 2, 14.7507, 0.526316, 0.526316, 0, 0, 1, 0, 0, 1, 55.8864, 1, 1, 0, 3, 2, 14.0963, 17.4171, 2, 51.5235, 0.868421, 1, 0, 1, 2, 12.6336, 17.668, 2, 46.4451, 1, 0.649123, 0, 3, 1, 35.9634, 36.4666, 3, 61.7113, 1, 1, 0, 3, 2, 22.5435, 28.5629, 0, 47.8917, 1, 0.982456, 2, 7, 2, 23.5054, 23.6644, 2, 53.1856, 1, 1, 0, 4, 2, 0, 0, 3
Electricity, 25.4237, 0.974576, 0.964706, 0, 8, 3, 40.7376, 61.7788, 4, 1.38824, 27.4725, 0.666667, 0.535714, 0, 0, 1, 0, 0, 1, 37.8205, 0.74359, 0.785714, 0, 0, 1, 0, 0, 3, 94.1392, 1, 1, 0, 1, 0, 0, 0, 5, 52.7473, 0.948718, 1, 0, 2, 2, 0, 0, 3, 68.0403, 0.923077, 1, 0, 1, 2, 0, 0, 3, 70.5128, 0.948718, 1, 0, 1, 1, 0, 0, 4, 9.61539, 0.384615, 0.321429, 0, 0, 1, 0, 0, 1, 69.1392, 0.846154, 1, 0, 1, 1, 0, 0, 3, 4.12088, 0.25641, 0.321429, 0, 0, 1, 0, 0, 0, 50.7264, 0.949153, 0.738095, 0, 1, 1, 0, 0, 2, 82.6069, 0.949153, 1, 0, 2, 1, 0, 0, 4, 40.5165, 0.694915, 1, 0, 3, 1, 0, 0, 0, 50.4439, 0.915254, 1, 0, 3, 1, 0, 0, 0
FireBrigade, 19.6379, 1, 0.977444, 1, 10, 3, 70.9879, 81.0772, 9, 1.14286, 45.4545, 1, 0.931818, 0, 2, 1, 0, 0, 2, 62.7727, 1, 0.977273, 0, 1, 2, 0, 0, 5, 35.1364, 1, 0.840909, 0, 2, 1, 0, 0, 4, 50.7273, 0.9, 1, 0, 2, 2, 25.734, 19.7373, 4, 15.7273, 0.46, 0.727273, 0, 0, 1, 0, 0, 2, 38.6364, 0.76, 1, 0, 3, 2, 28.544, 23.1803, 2, 37.9545, 0.72, 1, 0, 3, 2, 0, 0, 2, 28.6818, 0.72, 0.75, 0, 2, 1, 0, 0, 3, 23.5455, 0.6, 0.659091, 0, 3, 1, 0, 0, 2, 57.2966, 1, 1, 0, 5, 2, 29.2313, 48.095, 4, 49.6013, 1, 0.954545, 0, 4, 1, 30.8457, 23.1858, 2, 37.5598, 0.828947, 1, 0, 4, 2, 38.0134, 33.3594, 2, 34.7089, 0.842105, 1, 1, 5, 2, 26.7904, 40.9832, 2
Car, 26.7059, 0.952381, 0.981707, 10, 15, 6, 82.3125, 49.4749, 5, 0.512195, 35.8466, 1, 0.611111, 0, 0, 1, 0, 0, 3, 64.6164, 1, 1, 0, 3, 2, 12.9573, 11.9505, 4, 46.5608, 1, 1, 0, 0, 1, 0, 0, 3, 43.7169, 0.714286, 1, 0, 0, 1, 0, 0, 1, 29.6958, 0.5, 1, 0, 0, 1, 0, 0, 1, 77.381, 1, 1, 0, 2, 1, 0, 0, 4, 55.2249, 1, 1, 0, 1, 2, 33.4642, 13.1066, 2, 43.4524, 1, 1, 0, 0, 1, 0, 0, 3, 70.3704, 1, 0.907407, 0, 2, 1, 0, 0, 2, 43.9895, 1, 0.963415, 0, 4, 2, 35.5515, 25.1297, 3, 74.9419, 1, 1, 0, 5, 1, 53.7286, 24.6029, 3, 47.0383, 1, 1, 0, 4, 1, 48.8653, 15.9334, 0, 72.4739, 1, 0.97561, 0, 7, 2, 32.1014, 21.0373, 0
Accident, 26.9745, 0.958763, 0.965217, 3, 10, 4, 57.763, 51.4945, 5, 0.843478, 36.9243, 1, 0.473684, 0, 1, 1, 0, 0, 1, 57.7303, 1, 0.763158, 0, 0, 1, 15.6619, 15.9431, 2, 78.125, 1, 1, 0, 1, 2, 0, 0, 3, 67.6809, 1, 1, 0, 4, 2, 0, 0, 2, 45.8882, 0.96875, 0.763158, 0, 1, 2, 0, 0, 4, 50.9868, 0.65625, 1, 0, 0, 1, 16.0203, 15.1968, 2, 4.35855, 0.25, 0.236842, 0, 0, 1, 0, 0, 1, 56.7434, 1, 0.973684, 0, 2, 2, 0, 0, 2, 55.2632, 0.8125, 1, 0, 1, 2, 0, 0, 2, 58.5161, 1, 0.77193, 0, 3, 1, 31.7275, 30.9893, 2, 68.6769, 1, 1, 1, 4, 2, 14.7051, 28.1957, 0, 41.2646, 0.958333, 0.789474, 1, 2, 1, 24.5118, 29.2777, 2, 66.7398, 1, 1, 0, 3, 2, 20.5813, 27.723, 2
Electricity, 25.6522, 0.984733, 0.879121, 0, 7, 4, 43.7715, 67.5336, 4, 1.43956, 14.5736, 0.511628, 0.366667, 0, 0, 1, 0, 0, 1, 30.6202, 0.906977, 0.533333, 0, 0, 1, 0, 0, 2, 83.7209, 1, 0.933333, 0, 1, 2, 0, 0, 3, 53.9535, 1, 1, 0, 3, 2, 11.5179, 27.7637, 2, 61.3953, 1, 1, 0, 1, 2, 0, 0, 3, 80.155, 1, 1, 0, 0, 1, 0, 0, 3, 15.0388, 0.372093, 0.566667, 0, 0, 1, 0, 0, 1, 54.4961, 0.72093, 0.933333, 0, 2, 1, 0, 0, 3, 52.093, 0.790698, 1, 0, 2, 1, 0, 0, 3, 41.5385, 0.907692, 0.622222, 0, 2, 1, 0, 0, 2, 79.4872, 1, 1, 0, 4, 1, 22.9914, 43.8963, 1, 36, 0.723077, 0.844444, 0, 3, 1, 0, 0, 3, 73.8803, 0.984615, 1, 0, 5, 2, 0, 0, 2
Car, 31.685, 0.987179, 0.974026, 5, 18, 5, 76.6998, 39.2476, 7, 0.506494, 44.4193, 1, 0.607843, 0, 3, 2, 0, 0, 2, 60.3318, 1, 1, 0, 4, 2, 0, 0, 5, 64.1026, 1, 1, 0, 0, 1, 0, 0, 3, 49.0196, 0.653846, 1, 0, 1, 1, 0, 0, 2, 72.9261, 0.846154, 1, 0, 2, 1, 23.4923, 11.8271, 5, 75.0377, 1, 1, 0, 4, 1, 22.4765, 14.5459, 4, 54.2232, 0.923077, 1, 0, 0, 2, 19.4447, 12.2413, 3, 75.4148, 1, 1, 0, 2, 1, 0, 0, 4, 49.9246, 0.653846, 1, 0, 0, 1, 22.6871, 12.148, 1, 54.0127, 1, 0.909091, 0, 5, 2, 0, 0, 1, 83.7829, 1, 1, 0, 10, 1, 57.3617, 17.9868, 2, 69.2641, 1, 1, 0, 3, 2, 0, 0, 2, 73.0936, 0.871795, 1, 0, 4, 1, 55.3665, 19.861, 0
FireBrigade, 25.0931, 0.992188, 0.980132, 10, 12, 4, 76.6856, 57.6063, 6, 0.847682, 62.8095, 1, 1, 0, 4, 1, 16.9157, 27.5739, 5, 74.0476, 1, 0.8, 0, 2, 1, 16.8908, 24.4819, 4, 67, 1, 1, 0, 3, 2, 0, 0, 5, 66.5714, 0.928571, 1, 0, 0, 1, 20.0328, 18.0333, 3, 31.1429, 0.52381, 0.82, 0, 3, 1, 0, 0, 1, 40.8095, 0.666667, 1, 0, 2, 2, 33.8513, 24.6138, 2, 22.0476, 0.52381, 0.72, 0, 1, 1, 0, 0, 2, 46.9524, 1, 0.78, 0, 5, 1, 0, 0, 3, 27.8095, 0.690476, 0.74, 0, 2, 2, 0, 0, 2, 77.7083, 1, 1, 2, 5, 2, 62.4106, 16.4309, 0, 69.9792, 1, 1, 0, 6, 3, 40.5666, 27.6723, 3, 43.7708, 0.875, 1, 5, 6, 2, 29.6463, 32.2935, 2, 39.3958, 0.9375, 1, 1, 7, 2, 31.434, 32.262, 1
Accident, 21.6314, 0.961538, 0.979866, 21, 15, 3, 74.9473, 52.1812, 7, 0.697987, 13.5054, 0.705882, 0.306122, 0, 1, 1, 0, 0, 1, 37.6951, 1, 0.55102, 0, 1, 2, 30.2942, 14.8515, 2, 67.2269, 1, 1, 0, 2, 2, 33.1813, 16.1366, 4, 74.0096, 1, 1, 0, 4, 2, 0, 0, 3, 28.8115, 0.764706, 0.653061, 0, 1, 1, 0, 0, 3, 44.7179, 0.647059, 1, 0, 0, 1, 23.7036, 18.3706, 2, 8.22329, 0.470588, 0.265306, 0, 0, 1, 0, 0, 1, 45.078, 1, 0.877551, 0, 3, 2, 20.7844, 11.4472, 2, 55.1621, 1, 1, 0, 3, 1, 0, 0, 3, 43.1393, 1, 0.635135, 0, 4, 2, 46.9294, 24.9184, 2, 58.4979, 1, 1, 1, 5, 2, 36.9249, 22.7169, 2, 40.1507, 1, 0.72973, 2, 5, 2, 0, 0, 2, 55.7692, 1, 1, 0, 3, 2, 47.2056, 15.2534, 2
Car, 29.1793, 0.895833, 0.987879, 25, 13, 4, 75.6059, 48.6343, 6, 0.581818, 57.7841, 1, 0.963636, 0, 1, 2, 31.7982, 14.3897, 3, 64.9432, 1, 1, 0, 2, 1, 0, 0, 5, 56.0795, 0.9375, 0.945455, 0, 2, 2, 0, 0, 2, 45.7955, 0.53125, 1, 2, 0, 1, 15.854, 15.2906, 2, 49.4318, 0.65625, 1, 0, 4, 1, 0, 0, 1, 55.1705, 0.875, 1, 0, 5, 1, 0, 0, 3, 66.3636, 1, 1, 0, 2, 1, 0, 0, 2, 58.1818, 1, 1, 0, 2, 1, 0, 0, 3, 40.0568, 0.84375, 0.927273, 0, 1, 1, 0, 0, 3, 55.4878, 1, 1, 5, 4, 2, 32.2338, 21.127, 0, 69.8171, 1, 1, 0, 5, 2, 41.4347, 26.765, 3, 54.1159, 1, 1, 1, 5, 1, 0, 0, 0, 71.7734, 0.958333, 1, 0, 5, 2, 25.9302, 22.7845, 2
FireBrigade, 24.9306, 0.95, 0.97619, 7, 14, 4, 80.8525, 56.5379, 8, 0.714286, 71.1161, 1, 0.964286, 0, 4, 2, 12.1009, 10.488, 4, 72.1875, 1, 0.803571, 0, 5, 1, 32.2048, 15.7913, 7, 61.6518, 1, 1, 0, 4, 3, 35.4443, 26.5989, 2, 62.9018, 0.875, 1, 0, 2, 2, 0, 0, 3, 28.9286, 0.775, 0.910714, 0, 0, 1, 0, 0, 3, 41.2946, 0.775, 1, 0, 5, 2, 19.714, 16.2863, 2, 36.2946, 0.9, 0.875, 0, 4, 2, 18.6141, 24.5515, 2, 50.625, 1, 1, 0, 4, 2, 27.8391, 20.4497, 4, 2.00893, 0.125, 0.160714, 0, 0, 1, 0, 0, 0, 85.4167, 1, 1, 0, 5, 2, 46.1978, 25.8686, 2, 62.6389, 1, 1, 2, 6, 3, 55.3419, 34.8575, 1, 45.6944, 1, 1, 0, 6, 2, 39.6673, 23.501, 3, 28.1151, 0.683333, 0.821429, 2, 4, 2, 22.3, 26.5787, 2
Accident, 27.3026, 0.980769, 0.964912, 0, 11, 4, 56.7146, 51.5782, 6, 0.912281, 14.3963, 0.647059, 0.315789, 0, 0, 1, 0, 0, 1, 47.1362, 1, 0.710526, 0, 2, 1, 0, 0, 3, 75.2322, 1, 1, 0, 0, 2, 18.4829, 12.5774, 2, 78.87, 1, 1, 0, 3, 1, 0, 0, 5, 38.0805, 0.764706, 0.631579, 0, 1, 1, 0, 0, 2, 58.5913, 0.823529, 1, 0, 0, 1, 19.4541, 13.039, 3, 27.8638, 0.882353, 0.526316, 0, 0, 1, 0, 0, 2, 58.2817, 1, 1, 0, 2, 2, 0, 0, 2, 58.3591, 0.911765, 1, 0, 1, 2, 0, 0, 3, 50.0675, 1, 0.666667, 0, 2, 1, 35.2858, 32.2148, 1, 70.3779, 1, 1, 0, 3, 2, 14.7208, 18.6316, 1, 53.0702, 1, 0.947368, 0, 3, 2, 34.8196, 30.0556, 2, 60.3914, 0.961538, 1, 0, 3, 2, 30.1939, 39.4207, 2
Car, 28.7742, 0.956044, 0.982143, 19, 20, 4, 79.767, 49.7091, 13, 0.541667, 52.8571, 1, 0.625, 0, 3, 1, 43.402, 14.853, 3, 69.5238, 1, 1, 0, 4, 2, 15.4208, 10.7399, 3, 32.5, 1, 0.910714, 1, 0, 1, 0, 0, 1, 43.4524, 0.7, 1, 2, 1, 1, 0, 0, 1, 64.4643, 0.8, 1, 1, 4, 1, 0, 0, 1, 72.7976, 1, 1, 0, 5, 1, 0, 0, 7, 53.2738, 1, 1, 0, 2, 1, 0, 0, 2, 77.5595, 1, 1, 0, 2, 1, 0, 0, 5, 15.5357, 0.566667, 0.392857, 0, 0, 1, 0, 0, 1, 57.037, 1, 0.964286, 2, 8, 2, 49.6284, 24.8205, 2, 71.2169, 1, 1, 0, 7, 1, 48.5188, 20.0683, 4, 58.3598, 1, 1, 2, 7, 1, 0, 0, 0, 57.5926, 0.866667, 1, 0, 8, 1, 30.3431, 21.9479, 2
FireBrigade, 24.3109, 1, 0.813433, 0, 11, 4, 77.4268, 55.7826, 8, 0.828358, 8.04668, 0.486486, 0.181818, 0, 0, 1, 0, 0, 1, 25.9828, 0.945946, 0.363636, 0, 0, 1, 0, 0, 2, 39.5577, 1, 0.772727, 0, 2, 1, 0, 0, 2, 69.9631, 1, 1, 0, 1, 1, 0, 0, 3, 70.086, 1, 1, 0, 3, 1, 0, 0, 4, 69.1646, 1, 1, 0, 4, 2, 22.9942, 17.2304, 4, 54.8526, 0.783784, 1, 0, 3, 1, 20.8033, 18.6607, 4, 48.6487, 1, 1, 0, 2, 1, 0, 0, 4, 29.2383, 0.567568, 0.818182, 0, 2, 1, 0, 0, 2, 34.3826, 0.981818, 0.597015, 0, 1, 1, 0, 0, 1, 60.4342, 1, 0.895522, 0, 5, 1, 0, 0, 3, 65.2103, 1, 1, 1, 5, 3, 35.244, 22.2048, 2, 56.6893, 1, 1, 0, 4, 3, 33.5537, 32.098, 2
Car, 33.8175, 0.950617, 0.954248, 7, 15, 6, 66.6665, 38.8917, 4, 0.529412, 28.032, 0.777778, 0.529412, 0, 0, 1, 0, 0, 2, 53.8853, 1, 0.882353, 0, 2, 2, 0, 0, 3, 68.4096, 1, 0.980392, 0, 1, 1, 0, 0, 4, 62.0189, 0.814815, 1, 0, 0, 2, 21.8926, 13.7556, 2, 72.549, 0.888889, 1, 0, 1, 1, 0, 0, 4, 80.6826, 1, 1, 0, 2, 1, 0, 0, 4, 74.4372, 1, 1, 0, 1, 1, 0, 0, 3, 61.3653, 1, 0.862745, 0, 3, 2, 0, 0, 4, 69.0632, 0.888889, 1, 0, 0, 1, 34.8723, 14.2778, 5, 51.6118, 0.95, 0.815789, 0, 2, 2, 50.4626, 11.325, 2, 83.0921, 1, 1, 0, 4, 2, 32.9182, 13.7677, 3, 75.0987, 1, 1, 2, 6, 1, 0, 0, 0, 84.5395, 1, 1, 0, 5, 1, 0, 0, 1
