@RELATION imagette

@ATTRIBUTE label {Accident, Bomb, Car, Casualty, Electricity, Fire, FireBrigade, Flood, Gas, Injury, Paramedics, Person, Police, RoadBlock}
@ATTRIBUTE RatioBW_Global numeric
@ATTRIBUTE NbLinesBlackPixels_Global numeric
@ATTRIBUTE NbColsBlackPixels_Global numeric
@ATTRIBUTE HoughLines_Global numeric
@ATTRIBUTE HoughCircles_Global numeric
@ATTRIBUTE BoundingBoxNumber_Global numeric
@ATTRIBUTE GravityCenterX_Global numeric
@ATTRIBUTE GravityCenterY_Global numeric
@ATTRIBUTE CannyEdges_Global numeric
@ATTRIBUTE HWRatio_Global numeric
@ATTRIBUTE RatioBW_00 numeric
@ATTRIBUTE NbLinesBlackPixels_00 numeric
@ATTRIBUTE NbColsBlackPixels_00 numeric
@ATTRIBUTE HoughLines_00 numeric
@ATTRIBUTE HoughCircles_00 numeric
@ATTRIBUTE BoundingBoxNumber_00 numeric
@ATTRIBUTE GravityCenterX_00 numeric
@ATTRIBUTE GravityCenterY_00 numeric
@ATTRIBUTE CannyEdges_00 numeric
@ATTRIBUTE RatioBW_01 numeric
@ATTRIBUTE NbLinesBlackPixels_01 numeric
@ATTRIBUTE NbColsBlackPixels_01 numeric
@ATTRIBUTE HoughLines_01 numeric
@ATTRIBUTE HoughCircles_01 numeric
@ATTRIBUTE BoundingBoxNumber_01 numeric
@ATTRIBUTE GravityCenterX_01 numeric
@ATTRIBUTE GravityCenterY_01 numeric
@ATTRIBUTE CannyEdges_01 numeric
@ATTRIBUTE RatioBW_02 numeric
@ATTRIBUTE NbLinesBlackPixels_02 numeric
@ATTRIBUTE NbColsBlackPixels_02 numeric
@ATTRIBUTE HoughLines_02 numeric
@ATTRIBUTE HoughCircles_02 numeric
@ATTRIBUTE BoundingBoxNumber_02 numeric
@ATTRIBUTE GravityCenterX_02 numeric
@ATTRIBUTE GravityCenterY_02 numeric
@ATTRIBUTE CannyEdges_02 numeric
@ATTRIBUTE RatioBW_10 numeric
@ATTRIBUTE NbLinesBlackPixels_10 numeric
@ATTRIBUTE NbColsBlackPixels_10 numeric
@ATTRIBUTE HoughLines_10 numeric
@ATTRIBUTE HoughCircles_10 numeric
@ATTRIBUTE BoundingBoxNumber_10 numeric
@ATTRIBUTE GravityCenterX_10 numeric
@ATTRIBUTE GravityCenterY_10 numeric
@ATTRIBUTE CannyEdges_10 numeric
@ATTRIBUTE RatioBW_11 numeric
@ATTRIBUTE NbLinesBlackPixels_11 numeric
@ATTRIBUTE NbColsBlackPixels_11 numeric
@ATTRIBUTE HoughLines_11 numeric
@ATTRIBUTE HoughCircles_11 numeric
@ATTRIBUTE BoundingBoxNumber_11 numeric
@ATTRIBUTE GravityCenterX_11 numeric
@ATTRIBUTE GravityCenterY_11 numeric
@ATTRIBUTE CannyEdges_11 numeric
@ATTRIBUTE RatioBW_12 numeric
@ATTRIBUTE NbLinesBlackPixels_12 numeric
@ATTRIBUTE NbColsBlackPixels_12 numeric
@ATTRIBUTE HoughLines_12 numeric
@ATTRIBUTE HoughCircles_12 numeric
@ATTRIBUTE BoundingBoxNumber_12 numeric
@ATTRIBUTE GravityCenterX_12 numeric
@ATTRIBUTE GravityCenterY_12 numeric
@ATTRIBUTE CannyEdges_12 numeric
@ATTRIBUTE RatioBW_20 numeric
@ATTRIBUTE NbLinesBlackPixels_20 numeric
@ATTRIBUTE NbColsBlackPixels_20 numeric
@ATTRIBUTE HoughLines_20 numeric
@ATTRIBUTE HoughCircles_20 numeric
@ATTRIBUTE BoundingBoxNumber_20 numeric
@ATTRIBUTE GravityCenterX_20 numeric
@ATTRIBUTE GravityCenterY_20 numeric
@ATTRIBUTE CannyEdges_20 numeric
@ATTRIBUTE RatioBW_21 numeric
@ATTRIBUTE NbLinesBlackPixels_21 numeric
@ATTRIBUTE NbColsBlackPixels_21 numeric
@ATTRIBUTE HoughLines_21 numeric
@ATTRIBUTE HoughCircles_21 numeric
@ATTRIBUTE BoundingBoxNumber_21 numeric
@ATTRIBUTE GravityCenterX_21 numeric
@ATTRIBUTE GravityCenterY_21 numeric
@ATTRIBUTE CannyEdges_21 numeric
@ATTRIBUTE RatioBW_22 numeric
@ATTRIBUTE NbLinesBlackPixels_22 numeric
@ATTRIBUTE NbColsBlackPixels_22 numeric
@ATTRIBUTE HoughLines_22 numeric
@ATTRIBUTE HoughCircles_22 numeric
@ATTRIBUTE BoundingBoxNumber_22 numeric
@ATTRIBUTE GravityCenterX_22 numeric
@ATTRIBUTE GravityCenterY_22 numeric
@ATTRIBUTE CannyEdges_22 numeric

@DATA
Gas, 25.1568, 0.974522, 0.962406, 15, 11, 6, 55.8323, 72.4911, 6, 1.18045, 54.5455, 1, 1, 0, 4, 2, 19.2543, 30.324, 6, 56.0315, 1, 1, 0, 6, 2, 20.2208, 27.3551, 4, 41.7395, 1, 0.863636, 2, 0, 2, 26.7247, 30.4723, 2, 42.9196, 0.961538, 0.954545, 0, 2, 2, 21.718, 35.4256, 3, 63.1993, 1, 1, 0, 2, 2, 0, 0, 6, 70.542, 1, 1, 0, 4, 1, 17.3443, 25.0114, 3, 34.7465, 0.923077, 0.795455, 0, 1, 2, 17.5399, 26.4455, 2, 53.5839, 1, 1, 0, 2, 2, 0, 0, 3, 29.2395, 1, 0.454545, 0, 3, 1, 0, 0, 2
Electricity, 22.6404, 0.982759, 0.887324, 7, 7, 4, 36.8421, 91.7359, 5, 2.4507, 21.8891, 0.448276, 0.869565, 0, 0, 1, 0, 0, 1, 32.6837, 0.448276, 1, 0, 1, 1, 0, 0, 4, 58.5457, 0.758621, 1, 0, 2, 1, 0, 0, 2, 44.2279, 0.810345, 1, 0, 2, 2, 0, 0, 2, 39.3553, 0.758621, 1, 0, 1, 2, 0, 0, 2, 77.6612, 0.948276, 1, 0, 1, 2, 0, 0, 4, 30.8096, 0.568965, 0.913043, 0, 0, 1, 0, 0, 2, 47.3763, 0.637931, 1, 0, 1, 1, 0, 0, 5, 18.8156, 0.568965, 0.782609, 0, 0, 1, 0, 0, 1
Accident, 25.711, 0.972222, 0.955357, 8, 10, 3, 48.5395, 56.7003, 4, 0.964286, 39.7147, 1, 0.540541, 0, 0, 1, 0, 0, 2, 65.9159, 1, 1, 0, 1, 2, 0, 0, 3, 55.2553, 0.777778, 1, 0, 1, 1, 25.4471, 20.5369, 3, 44.3694, 1, 0.756757, 0, 0, 1, 0, 0, 2, 72.8979, 1, 1, 0, 4, 1, 0, 0, 3, 61.8619, 0.944444, 1, 0, 3, 1, 21.6173, 19.5212, 4, 0, 0, 0, 0, 0, 1, 0, 0, 0, 15.4655, 0.527778, 0.486486, 0, 0, 1, 0, 0, 1, 79.5045, 1, 1, 0, 3, 2, 0, 0, 4
Paramedics, 26.6132, 0.981651, 0.983193, 7, 10, 4, 45.862, 59.2857, 9, 0.915966, 65.0285, 1, 1, 0, 4, 2, 0, 0, 3, 50.0712, 1, 0.769231, 0, 0, 2, 0, 0, 3, 59.3305, 1, 0.717949, 0, 1, 2, 0, 0, 5, 38.1054, 0.583333, 1, 0, 0, 1, 11.1515, 12.348, 2, 48.0057, 0.722222, 0.871795, 0, 1, 1, 20.1014, 19.6413, 3, 42.3789, 0.444444, 1, 0, 0, 1, 24.2618, 19.8837, 2, 57.5499, 1, 1, 0, 1, 2, 0, 0, 3, 38.3903, 1, 0.615385, 0, 1, 1, 0, 0, 3, 56.4815, 0.972222, 1, 0, 2, 1, 0, 0, 3
Police, 32.5937, 0.965217, 0.954023, 2, 10, 5, 43.4874, 48.7763, 9, 1.32184, 37.6588, 0.921053, 0.793103, 0, 1, 1, 0, 0, 2, 70.8711, 1, 1, 0, 1, 1, 0, 0, 3, 3.72051, 0.236842, 0.206897, 0, 0, 1, 0, 0, 0, 87.7495, 1, 1, 0, 3, 1, 0, 0, 4, 86.4791, 1, 1, 0, 2, 1, 0, 0, 6, 84.5735, 1, 1, 0, 1, 1, 14.9102, 15.4113, 3, 29.6733, 0.552632, 1, 0, 1, 1, 0, 0, 1, 80.9437, 1, 1, 0, 3, 1, 0, 0, 4, 19.3285, 0.657895, 0.586207, 0, 1, 1, 0, 0, 1
Car, 23.1517, 0.963964, 0.978836, 24, 16, 5, 97.4592, 52.6599, 8, 0.587302, 27.9708, 0.783784, 0.619048, 0, 1, 2, 0, 0, 2, 34.3629, 1, 0.698413, 0, 3, 2, 0, 0, 2, 65.9374, 1, 1, 0, 3, 2, 20.0327, 14.2621, 6, 44.9592, 0.513514, 1, 4, 0, 1, 21.8396, 13.2735, 2, 0.858001, 0.0540541, 0.0952381, 0, 0, 1, 0, 0, 0, 72.0292, 1, 1, 0, 5, 1, 30.9981, 17.9597, 3, 51.3085, 1, 0.873016, 0, 2, 2, 43.776, 17.4942, 3, 35.607, 1, 1, 1, 2, 2, 44.3369, 17.8313, 4, 59.5453, 1, 1, 2, 4, 1, 23.9156, 21.9551, 4
RoadBlock, 25.1347, 0.972727, 0.981481, 0, 10, 4, 50.3412, 55.1676, 7, 1.01852, 16.8981, 0.5, 0.527778, 0, 0, 1, 0, 0, 2, 74.7685, 1, 1, 0, 1, 2, 0, 0, 5, 64.7377, 1, 1, 0, 2, 1, 0, 0, 2, 48.2253, 0.972222, 1, 0, 1, 2, 22.6934, 17.3931, 2, 51.0802, 0.666667, 1, 0, 0, 2, 17.1439, 16.8739, 2, 45.9105, 0.805556, 1, 0, 1, 2, 18.7556, 18.9167, 2, 59.1821, 1, 1, 0, 1, 2, 0, 0, 2, 57.1759, 1, 1, 0, 2, 2, 0, 0, 3, 29.8611, 0.694444, 0.75, 0, 0, 1, 0, 0, 2
FireBrigade, 23.0012, 0.982609, 0.972222, 23, 13, 4, 62.9318, 49.0336, 9, 0.798611, 68.3114, 1, 1, 0, 3, 2, 30.3696, 12.2583, 4, 73.8487, 1, 0.875, 0, 2, 1, 0, 0, 4, 74.3969, 1, 1, 0, 2, 2, 0, 0, 4, 53.5088, 0.736842, 1, 0, 0, 2, 25.9332, 18.0084, 3, 39.364, 0.842105, 1, 1, 2, 1, 29.8206, 22.2551, 3, 19.1338, 0.5, 0.645833, 0, 1, 1, 0, 0, 2, 37.8838, 0.473684, 1, 0, 0, 1, 0, 0, 2, 37.6645, 0.710526, 1, 1, 1, 2, 0, 0, 2, 0, 0, 0, 0, 0, 1, 0, 0, 0
Accident, 26.2397, 0.981818, 0.954545, 4, 12, 5, 49.1646, 59.0262, 8, 1, 45.1389, 1, 0.611111, 0, 0, 1, 0, 0, 2, 67.4383, 1, 1, 0, 0, 2, 0, 0, 3, 51.929, 0.75, 1, 0, 0, 2, 0, 0, 2, 44.2901, 1, 0.666667, 0, 2, 1, 0, 0, 2, 82.3302, 1, 1, 0, 1, 2, 18.537, 14.7394, 4, 62.5772, 1, 1, 0, 1, 1, 0, 0, 3, 0, 0, 0, 0, 0, 1, 0, 0, 0, 16.1265, 0.555556, 0.527778, 0, 0, 1, 0, 0, 1, 81.4815, 1, 1, 0, 2, 1, 15.3834, 23.8394, 7
Gas, 25.552, 0.977654, 0.97619, 10, 11, 7, 61.0647, 83.5469, 9, 1.42063, 39.8305, 1, 0.5, 0, 2, 1, 24.9566, 41.9967, 2, 46.247, 1, 1, 0, 4, 2, 16.2891, 34.5249, 4, 69.9354, 1, 1, 0, 5, 2, 11.0711, 33.7788, 4, 48.3858, 0.915254, 0.809524, 0, 0, 1, 24.7007, 34.6911, 2, 76.7151, 1, 1, 0, 4, 1, 0, 0, 5, 32.9701, 0.813559, 0.642857, 0, 1, 1, 0, 0, 6, 44.4713, 1, 0.761905, 0, 1, 2, 22.6482, 28.8393, 2, 60.6134, 1, 1, 0, 3, 1, 23.3924, 28.6096, 4, 29.7014, 0.813559, 0.809524, 0, 5, 1, 0, 0, 3
Paramedics, 32.8853, 0.990741, 0.991935, 11, 10, 3, 53.366, 48.815, 6, 0.870968, 61.8564, 0.972222, 1, 0, 3, 2, 13.6013, 20.474, 2, 70.7995, 1, 1, 0, 2, 2, 27.8995, 19.0555, 3, 63.9566, 1, 1, 0, 2, 1, 0, 0, 3, 44.0379, 0.583333, 1, 0, 0, 1, 14.3748, 14.7089, 1, 78.1165, 1, 1, 0, 1, 2, 0, 0, 6, 57.1816, 0.833333, 1, 1, 1, 2, 0, 0, 2, 56.6396, 1, 0.951219, 0, 1, 2, 0, 0, 3, 52.439, 1, 0.780488, 0, 0, 1, 0, 0, 3, 59.4173, 1, 1, 0, 2, 1, 0, 0, 3
Police, 21.6651, 0.97351, 0.969925, 16, 11, 5, 61.973, 74.7137, 7, 1.13534, 36.4545, 1, 0.727273, 0, 4, 2, 26.1215, 26.6597, 2, 53.6818, 1, 1, 0, 4, 2, 15.6947, 14.942, 3, 7.04545, 0.24, 0.386364, 0, 0, 1, 0, 0, 1, 49.9545, 1, 1, 1, 4, 2, 29.5487, 25.2032, 2, 64.6364, 1, 1, 0, 3, 2, 0, 0, 5, 42.1364, 0.98, 1, 0, 3, 2, 0, 0, 2, 12.0909, 0.32, 0.590909, 0, 1, 1, 0, 0, 2, 58, 1, 1, 0, 5, 1, 0, 0, 4, 46.9091, 1, 0.818182, 0, 5, 2, 19.5401, 24.7775, 3
Car, 30.3595, 0.959596, 0.987578, 17, 15, 5, 80.8856, 48.7448, 11, 0.614907, 41.2807, 0.848485, 0.754717, 0, 1, 2, 0, 0, 2, 51.9154, 1, 1, 0, 3, 2, 21.7937, 16.3098, 3, 65.466, 1, 1, 1, 1, 1, 0, 0, 3, 48.9423, 0.575758, 1, 1, 0, 1, 35.316, 20.9043, 2, 25.2144, 0.30303, 1, 0, 0, 1, 0, 0, 1, 70.4403, 1, 1, 0, 2, 1, 12.9835, 17.8865, 3, 75.7576, 1, 1, 0, 3, 1, 29.8522, 14.3096, 3, 51.5152, 1, 1, 0, 3, 1, 0, 0, 3, 61.4065, 1, 1, 0, 1, 1, 0, 0, 3
FireBrigade, 32.116, 0.959184, 0.964912, 7, 12, 4, 52.4906, 46.6692, 8, 0.859649, 80.9211, 1, 1, 0, 2, 1, 0, 0, 5, 98.7664, 1, 1, 0, 3, 0, 0, 0, 6, 89.4737, 1, 1, 0, 2, 0, 0, 0, 7, 64.8026, 0.8125, 1, 0, 0, 1, 0, 0, 5, 46.875, 1, 1, 0, 0, 1, 0, 0, 4, 46.2993, 0.8125, 1, 0, 2, 1, 14.0383, 14.7257, 2, 31.9901, 0.46875, 0.947368, 0, 0, 1, 0, 0, 2, 69.6546, 1, 1, 0, 2, 2, 0, 0, 3, 2.63158, 0.1875, 0.184211, 0, 0, 1, 0, 0, 0
RoadBlock, 25.3366, 0.962617, 0.974576, 0, 10, 4, 59.6557, 57.4987, 7, 0.90678, 31.7216, 0.8, 0.692308, 0, 0, 1, 26.3452, 22.6618, 2, 63.5897, 1, 1, 0, 2, 2, 20.1014, 14.93, 3, 68.2784, 1, 1, 0, 2, 2, 0, 0, 3, 47.033, 0.742857, 1, 0, 3, 1, 0, 0, 3, 45.0549, 0.514286, 1, 0, 0, 1, 19.6346, 19.7837, 3, 57.5092, 1, 1, 0, 2, 2, 0, 0, 2, 55.0183, 0.914286, 1, 0, 1, 2, 0, 0, 2, 52.8938, 1, 1, 0, 3, 2, 22.9105, 17.0225, 3, 28.2784, 0.685714, 0.692308, 0, 1, 1, 0, 0, 2
Gas, 24.1828, 0.963768, 0.985401, 11, 15, 5, 65.4679, 71.0309, 6, 1.0073, 60.0483, 1, 1, 2, 4, 2, 26.2346, 19.6565, 4, 41.5942, 0.978261, 1, 0, 3, 2, 16.712, 31.0488, 4, 51.2077, 1, 1, 0, 4, 2, 20.4169, 19.1425, 4, 42.0773, 0.869565, 1, 0, 3, 1, 0, 0, 4, 71.256, 1, 1, 0, 5, 2, 20.9716, 30.0219, 5, 51.3527, 1, 1, 1, 4, 2, 27.6336, 27.4433, 4, 33.913, 0.76087, 1, 0, 4, 2, 17.9472, 27.1705, 2, 57.8744, 1, 1, 0, 3, 2, 20.282, 25.6722, 3, 44.7343, 0.956522, 1, 0, 3, 2, 20.1032, 18.0255, 1
Police, 23.3766, 0.979452, 0.931298, 5, 11, 6, 68.2821, 73.5816, 6, 1.1145, 25.3876, 0.770833, 0.55814, 0, 2, 1, 0, 0, 2, 57.7519, 1, 1, 0, 5, 3, 0, 0, 5, 25.7752, 0.708333, 0.627907, 0, 2, 1, 0, 0, 2, 66.1337, 1, 1, 0, 4, 2, 24.4064, 14.6606, 3, 74.7093, 1, 1, 0, 6, 2, 22.6528, 31.8892, 4, 58.6725, 1, 1, 0, 3, 2, 0, 0, 4, 5.28101, 0.1875, 0.325581, 0, 0, 1, 0, 0, 1, 61.7248, 1, 1, 0, 4, 3, 0, 0, 5, 16.3275, 0.479167, 0.534884, 0, 1, 1, 0, 0, 1
Gas, 29.0046, 0.972028, 0.962617, 4, 10, 6, 52.4485, 75.6807, 4, 1.33645, 61.9453, 1, 1, 0, 3, 2, 0, 0, 2, 54.5289, 1, 1, 0, 2, 2, 0, 0, 4, 68.3283, 1, 1, 0, 1, 2, 0, 0, 5, 50.0304, 0.808511, 1, 0, 5, 1, 0, 0, 3, 71.2462, 1, 1, 0, 4, 2, 0, 0, 4, 51.9757, 1, 0.971429, 0, 5, 2, 15.6971, 27.8889, 3, 31.1246, 0.787234, 0.8, 0, 2, 1, 0, 0, 2, 67.7204, 1, 1, 0, 3, 1, 0, 0, 4, 57.4468, 1, 1, 0, 3, 2, 14.9454, 12.3211, 3
Electricity, 5.95347, 0.526316, 0.321739, 3, 9, 0, 119.651, 135.215, 8, 0.991304, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1.71399, 0.210526, 0.0657895, 0, 0, 1, 0, 0, 0, 12.7597, 0.460526, 0.407895, 0, 1, 1, 48.0586, 55.1947, 2, 43.2999, 1, 0.842105, 1, 6, 2, 38.7865, 33.3558, 4, 41.0319, 1, 0.894737, 1, 8, 2, 34.6668, 36.6004, 8, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0.934903, 0, 0.0394737, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0
Accident, 25.2975, 0.982659, 0.931373, 19, 7, 4, 50.5841, 81.6468, 11, 1.69608, 35.9133, 0.807018, 0.647059, 0, 0, 1, 18.8473, 36.7649, 4, 56.2435, 1, 0.823529, 0, 0, 2, 0, 0, 2, 56.7079, 1, 1, 0, 2, 2, 15.2233, 20.3834, 4, 53.6636, 0.894737, 1, 0, 3, 1, 0, 0, 3, 51.7544, 1, 0.676471, 0, 0, 2, 18.343, 30.8618, 2, 47.0588, 0.754386, 1, 0, 1, 2, 0, 0, 7, 24.5098, 0.754386, 0.5, 0, 0, 1, 0, 0, 3, 53.354, 1, 0.852941, 0, 0, 2, 15.0477, 23.3051, 2, 66.5119, 1, 1, 0, 2, 1, 0, 0, 5
Paramedics, 32.901, 0.985401, 0.975207, 21, 7, 4, 63.1432, 70.5308, 9, 1.13223, 56.6111, 1, 1, 0, 4, 2, 24.9391, 12.6823, 3, 66, 1, 1, 0, 1, 2, 0, 0, 2, 48.9444, 1, 1, 0, 2, 2, 27.668, 32.7673, 3, 62.5556, 1, 1, 0, 1, 2, 14.123, 24.4592, 3, 65.6111, 1, 1, 0, 3, 3, 0, 0, 6, 66.8333, 1, 1, 0, 1, 1, 20.9763, 23.3988, 4, 57.9444, 1, 1, 0, 4, 1, 0, 0, 3, 48.0556, 1, 0.8, 0, 0, 2, 18.7998, 26.508, 2, 52.1667, 1, 0.825, 0, 3, 2, 0, 0, 2
Car, 33.9745, 0.968085, 0.976, 3, 13, 5, 55.6655, 48.9352, 15, 0.752, 49.5673, 1, 0.707317, 0, 0, 2, 0, 0, 3, 65.775, 1, 1, 0, 3, 2, 0, 0, 4, 84.1857, 1, 1, 0, 2, 1, 29.476, 14.4269, 3, 49.882, 0.580645, 1, 0, 0, 1, 0, 0, 1, 41.6208, 0.483871, 1, 0, 0, 1, 0, 0, 1, 43.9024, 0.903226, 1, 0, 1, 1, 0, 0, 3, 55.3108, 1, 0.707317, 0, 2, 2, 0, 0, 2, 68.45, 1, 0.97561, 0, 0, 2, 15.6841, 14.4148, 3, 72.856, 0.935484, 1, 0, 2, 1, 0, 0, 6
FireBrigade, 27.3927, 0.959732, 0.97479, 20, 11, 4, 52.5232, 72.5225, 12, 1.2521, 72.9984, 1, 1, 0, 4, 2, 0, 0, 5, 90.5808, 1, 1, 0, 4, 0, 21.8354, 19.8273, 4, 78.5453, 1, 1, 0, 3, 1, 15.7676, 30.6606, 7, 55.5207, 0.795918, 1, 0, 3, 1, 14.5538, 21.9635, 3, 42.5432, 1, 1, 0, 3, 1, 0, 0, 3, 47.0434, 0.816327, 1, 1, 3, 2, 24.6514, 20.533, 2, 10.8844, 0.367347, 0.564103, 0, 0, 1, 0, 0, 1, 65.2538, 1, 1, 0, 4, 2, 0, 0, 5, 10.5704, 0.510204, 0.435897, 0, 0, 1, 0, 0, 1
Electricity, 19.6222, 0.984375, 0.939759, 6, 6, 2, 48.007, 93.8808, 8, 2.31325, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0.520833, 0, 0.037037, 0, 0, 1, 0, 0, 0, 69.213, 0.75, 1, 0, 2, 1, 0, 0, 6, 20.4861, 0.484375, 0.888889, 0, 0, 1, 0, 0, 1, 59.2014, 0.96875, 1, 0, 2, 1, 0, 0, 3, 68.9236, 0.953125, 1, 0, 2, 2, 0, 0, 3, 57.0023, 1, 1, 0, 1, 2, 13.6949, 20.5567, 3, 53.7037, 1, 0.814815, 0, 1, 1, 11.1873, 39.4876, 2, 1.79398, 0.1875, 0.0740741, 0, 0, 1, 0, 0, 0
RoadBlock, 25.2901, 0.980132, 0.965812, 1, 9, 5, 58.375, 80.6924, 8, 1.2906, 39.3333, 0.86, 0.871795, 0, 1, 2, 22.0713, 33.036, 3, 59.6923, 1, 1, 0, 1, 2, 16.3139, 26.3628, 4, 56.9231, 1, 1, 0, 2, 2, 18.2966, 18.612, 2, 61.7436, 0.86, 1, 0, 3, 1, 0, 0, 2, 38.9231, 0.42, 1, 0, 0, 1, 17.1877, 29.6983, 2, 39.3333, 0.6, 1, 0, 4, 2, 0, 0, 3, 52.5641, 1, 1, 0, 2, 2, 20.8631, 27.4564, 2, 59.7436, 1, 1, 0, 2, 1, 0, 0, 4, 38.8718, 0.78, 0.871795, 0, 2, 2, 13.7586, 26.1823, 2
Car, 33.7637, 0.990566, 0.977444, 5, 12, 4, 62.7475, 56.368, 16, 0.796992, 39.026, 1, 0.5, 0, 2, 1, 0, 0, 2, 55.8442, 1, 0.954545, 0, 2, 2, 15.8415, 15.2488, 3, 62.6623, 1, 1, 0, 4, 1, 0, 0, 4, 51.6883, 0.885714, 1, 0, 3, 1, 16.5487, 13.4748, 2, 33.0519, 0.371429, 1, 0, 0, 1, 0, 0, 1, 76.1039, 1, 1, 0, 2, 1, 25.9446, 13.0646, 3, 57.013, 1, 0.954545, 0, 2, 1, 0, 0, 2, 72.2727, 1, 1, 0, 3, 1, 0, 0, 2, 70.1948, 0.857143, 1, 0, 4, 1, 24.556, 18.185, 3
Accident, 7.99861, 0.754386, 0.451754, 21, 11, 1, 98.6682, 141.297, 7, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 9.85111, 0.631579, 0.210526, 0, 3, 1, 0, 0, 2, 24.0478, 1, 0.473684, 0, 5, 2, 53.9547, 41.8931, 1, 13.3137, 0.381579, 0.460526, 0, 1, 1, 30.6085, 60.1817, 3, 54.0339, 1, 0.842105, 3, 7, 2, 39.006, 39.71, 7, 41.7071, 1, 0.960526, 1, 6, 2, 37.3746, 32.3418, 5, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 2.63158, 0.342105, 0.0657895, 0, 0, 1, 0, 0, 0
Paramedics, 29.5602, 0.992188, 0.97037, 25, 10, 3, 78.3515, 68.0497, 8, 0.948148, 54.8148, 0.97619, 1, 0, 4, 1, 0, 0, 4, 44.7619, 1, 0.6, 1, 0, 1, 0, 0, 3, 57.4074, 1, 1, 0, 4, 1, 0, 0, 4, 53.4921, 0.97619, 1, 1, 2, 2, 21.3253, 10.8159, 2, 64.4444, 1, 1, 0, 4, 3, 0, 0, 6, 61.0582, 1, 1, 0, 1, 2, 0, 0, 5, 53.9153, 1, 1, 0, 3, 1, 0, 0, 2, 44.1799, 1, 0.577778, 0, 0, 1, 25.0844, 18.5499, 2, 58.0952, 1, 0.977778, 0, 3, 2, 0, 0, 4
Electricity, 26.8366, 0.977528, 0.923077, 2, 7, 3, 34.349, 99.5031, 11, 2.73846, 2.74415, 0.169492, 0.190476, 0, 0, 1, 0, 0, 0, 22.1953, 0.440678, 0.619048, 0, 0, 1, 0, 0, 2, 74.0113, 0.881356, 1, 0, 1, 1, 0, 0, 3, 51.7353, 0.847458, 1, 0, 0, 1, 0, 0, 2, 65.2139, 0.949153, 1, 0, 1, 1, 0, 0, 4, 78.0468, 0.915254, 1, 0, 2, 1, 0, 0, 4, 45.2785, 0.745763, 1, 0, 0, 1, 0, 0, 3, 80.3067, 1, 1, 0, 1, 1, 0, 0, 5, 11.8644, 0.38983, 0.428571, 0, 0, 1, 0, 0, 1
FireBrigade, 29.169, 0.992188, 0.982301, 18, 9, 6, 48.752, 61.7233, 11, 1.13274, 75.6113, 1, 1, 0, 3, 1, 22.6728, 11.3841, 5, 84.8777, 1, 1, 0, 0, 1, 0, 0, 3, 74.6461, 1, 1, 0, 2, 0, 0, 0, 3, 68.9833, 1, 1, 0, 1, 1, 19.333, 13.6827, 5, 48.0695, 1, 1, 0, 3, 1, 0, 0, 4, 52.574, 0.761905, 1, 0, 2, 1, 0, 0, 3, 27.9923, 0.52381, 1, 0, 1, 1, 0, 0, 2, 64.0283, 1, 1, 0, 5, 2, 0, 0, 4, 5.53411, 0.214286, 0.27027, 0, 0, 1, 0, 0, 0
RoadBlock, 32.4198, 0.983193, 0.965909, 4, 6, 6, 43.4581, 61.2153, 7, 1.35227, 39.7878, 0.871795, 0.758621, 0, 1, 1, 0, 0, 3, 75.2431, 1, 1, 0, 2, 2, 0, 0, 2, 75.3316, 1, 1, 0, 1, 2, 0, 0, 2, 69.8497, 1, 1, 0, 2, 1, 0, 0, 2, 24.8453, 0.282051, 1, 0, 0, 1, 0, 0, 1, 54.3767, 0.692308, 1, 0, 1, 1, 0, 0, 5, 74.359, 1, 1, 0, 1, 2, 0, 0, 3, 51.9894, 1, 1, 0, 0, 1, 0, 0, 2, 62.7763, 1, 1, 0, 1, 2, 0, 0, 2
Police, 23.3782, 0.976048, 0.95, 5, 10, 5, 57.0778, 83.9319, 12, 1.39167, 7.63636, 0.309091, 0.35, 0, 0, 1, 0, 0, 1, 55.6818, 1, 1, 0, 3, 2, 0, 0, 3, 34.5455, 0.927273, 0.775, 0, 3, 2, 0, 0, 2, 79.0909, 1, 1, 0, 3, 2, 0, 0, 5, 76.0455, 1, 1, 0, 2, 1, 19.7008, 19.7229, 4, 58.4091, 1, 1, 0, 4, 2, 20.1274, 21.3364, 5, 13.2727, 0.418182, 0.475, 0, 0, 1, 0, 0, 1, 60.7727, 1, 1, 0, 3, 2, 20.3502, 29.2585, 5, 16.4091, 0.363636, 0.725, 0, 2, 1, 0, 0, 3
