@RELATION imagette

@ATTRIBUTE label {Accident, Bomb, Car, Casualty, Electricity, Fire, FireBrigade, Flood, Gas, Injury, Paramedics, Person, Police, RoadBlock}
@ATTRIBUTE RatioBW_Global numeric
@ATTRIBUTE NbLinesBlackPixels_Global numeric
@ATTRIBUTE NbColsBlackPixels_Global numeric
@ATTRIBUTE HoughLines_Global numeric
@ATTRIBUTE HoughCircles_Global numeric
@ATTRIBUTE BoundingBoxNumber_Global numeric
@ATTRIBUTE GravityCenterX_Global numeric
@ATTRIBUTE GravityCenterY_Global numeric
@ATTRIBUTE CannyEdges_Global numeric
@ATTRIBUTE HWRatio_Global numeric
@ATTRIBUTE RatioBW_00 numeric
@ATTRIBUTE NbLinesBlackPixels_00 numeric
@ATTRIBUTE NbColsBlackPixels_00 numeric
@ATTRIBUTE HoughLines_00 numeric
@ATTRIBUTE HoughCircles_00 numeric
@ATTRIBUTE BoundingBoxNumber_00 numeric
@ATTRIBUTE GravityCenterX_00 numeric
@ATTRIBUTE GravityCenterY_00 numeric
@ATTRIBUTE CannyEdges_00 numeric
@ATTRIBUTE RatioBW_01 numeric
@ATTRIBUTE NbLinesBlackPixels_01 numeric
@ATTRIBUTE NbColsBlackPixels_01 numeric
@ATTRIBUTE HoughLines_01 numeric
@ATTRIBUTE HoughCircles_01 numeric
@ATTRIBUTE BoundingBoxNumber_01 numeric
@ATTRIBUTE GravityCenterX_01 numeric
@ATTRIBUTE GravityCenterY_01 numeric
@ATTRIBUTE CannyEdges_01 numeric
@ATTRIBUTE RatioBW_02 numeric
@ATTRIBUTE NbLinesBlackPixels_02 numeric
@ATTRIBUTE NbColsBlackPixels_02 numeric
@ATTRIBUTE HoughLines_02 numeric
@ATTRIBUTE HoughCircles_02 numeric
@ATTRIBUTE BoundingBoxNumber_02 numeric
@ATTRIBUTE GravityCenterX_02 numeric
@ATTRIBUTE GravityCenterY_02 numeric
@ATTRIBUTE CannyEdges_02 numeric
@ATTRIBUTE RatioBW_10 numeric
@ATTRIBUTE NbLinesBlackPixels_10 numeric
@ATTRIBUTE NbColsBlackPixels_10 numeric
@ATTRIBUTE HoughLines_10 numeric
@ATTRIBUTE HoughCircles_10 numeric
@ATTRIBUTE BoundingBoxNumber_10 numeric
@ATTRIBUTE GravityCenterX_10 numeric
@ATTRIBUTE GravityCenterY_10 numeric
@ATTRIBUTE CannyEdges_10 numeric
@ATTRIBUTE RatioBW_11 numeric
@ATTRIBUTE NbLinesBlackPixels_11 numeric
@ATTRIBUTE NbColsBlackPixels_11 numeric
@ATTRIBUTE HoughLines_11 numeric
@ATTRIBUTE HoughCircles_11 numeric
@ATTRIBUTE BoundingBoxNumber_11 numeric
@ATTRIBUTE GravityCenterX_11 numeric
@ATTRIBUTE GravityCenterY_11 numeric
@ATTRIBUTE CannyEdges_11 numeric
@ATTRIBUTE RatioBW_12 numeric
@ATTRIBUTE NbLinesBlackPixels_12 numeric
@ATTRIBUTE NbColsBlackPixels_12 numeric
@ATTRIBUTE HoughLines_12 numeric
@ATTRIBUTE HoughCircles_12 numeric
@ATTRIBUTE BoundingBoxNumber_12 numeric
@ATTRIBUTE GravityCenterX_12 numeric
@ATTRIBUTE GravityCenterY_12 numeric
@ATTRIBUTE CannyEdges_12 numeric
@ATTRIBUTE RatioBW_20 numeric
@ATTRIBUTE NbLinesBlackPixels_20 numeric
@ATTRIBUTE NbColsBlackPixels_20 numeric
@ATTRIBUTE HoughLines_20 numeric
@ATTRIBUTE HoughCircles_20 numeric
@ATTRIBUTE BoundingBoxNumber_20 numeric
@ATTRIBUTE GravityCenterX_20 numeric
@ATTRIBUTE GravityCenterY_20 numeric
@ATTRIBUTE CannyEdges_20 numeric
@ATTRIBUTE RatioBW_21 numeric
@ATTRIBUTE NbLinesBlackPixels_21 numeric
@ATTRIBUTE NbColsBlackPixels_21 numeric
@ATTRIBUTE HoughLines_21 numeric
@ATTRIBUTE HoughCircles_21 numeric
@ATTRIBUTE BoundingBoxNumber_21 numeric
@ATTRIBUTE GravityCenterX_21 numeric
@ATTRIBUTE GravityCenterY_21 numeric
@ATTRIBUTE CannyEdges_21 numeric
@ATTRIBUTE RatioBW_22 numeric
@ATTRIBUTE NbLinesBlackPixels_22 numeric
@ATTRIBUTE NbColsBlackPixels_22 numeric
@ATTRIBUTE HoughLines_22 numeric
@ATTRIBUTE HoughCircles_22 numeric
@ATTRIBUTE BoundingBoxNumber_22 numeric
@ATTRIBUTE GravityCenterX_22 numeric
@ATTRIBUTE GravityCenterY_22 numeric
@ATTRIBUTE CannyEdges_22 numeric

@DATA
Gas, 16.0094, 0.970874, 0.889655, 5, 11, 2, 71.416, 48.5444, 6, 0.710345, 44.3015, 1, 0.833333, 0, 2, 2, 0, 0, 2, 31.8627, 1, 0.6875, 0, 3, 1, 0, 0, 5, 37.2549, 0.823529, 1, 1, 0, 2, 0, 0, 2, 52.8186, 1, 1, 0, 2, 3, 0, 0, 3, 60.4779, 1, 1, 0, 4, 1, 0, 0, 4, 26.8382, 0.823529, 0.895833, 0, 1, 1, 0, 0, 3, 45.6495, 0.911765, 1, 0, 0, 3, 0, 0, 3, 40.5024, 1, 0.854167, 0, 0, 2, 16.077, 11.6677, 2, 43.1985, 1, 0.9375, 0, 1, 2, 29.5022, 19.4828, 2
Car, 10.6341, 0.566667, 0.853333, 50, 17, 5, 118.761, 89.8111, 14, 0.666667, 19.04, 1, 0.56, 2, 2, 2, 0, 0, 2, 31.6533, 1, 1, 2, 5, 2, 22.6486, 14.5666, 1, 42.4, 1, 0.813333, 0, 3, 2, 35.8947, 26.0253, 8, 26.8267, 0.48, 1, 3, 1, 2, 61.4856, 14.6273, 3, 9.44, 0.32, 0.506667, 0, 0, 1, 0, 0, 1, 51.3867, 0.82, 1, 0, 10, 3, 39.9953, 25.8827, 7, 35.8133, 0.86, 1, 4, 4, 3, 33.7422, 22.3039, 4, 19.28, 1, 0.386667, 0, 2, 2, 58.0643, 21.4748, 1, 27.3867, 0.7, 0.733333, 0, 2, 2, 28.5314, 24.7605, 2
Accident, 4.72396, 0.441667, 0.5375, 42, 11, 2, 130.152, 146.866, 5, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 7.78125, 0.45, 0.3375, 1, 3, 2, 0, 0, 2, 13.7188, 0.6875, 0.625, 0, 2, 1, 41.4826, 26.9676, 1, 12.5, 0.375, 0.5625, 0, 1, 2, 55.8246, 57.0954, 2, 29.875, 1, 0.85, 6, 7, 2, 40.9189, 40.4301, 5, 23.0938, 0.6875, 1, 3, 3, 3, 42.321, 32.5239, 2, 0, 0, 0, 0, 0, 1, 0, 0, 0, 13.5938, 0.7375, 0.525, 0, 5, 2, 0, 0, 2, 16.4219, 0.65, 0.6625, 0, 2, 2, 46.639, 18.5123, 2
RoadBlock, 15.674, 0.990826, 0.992308, 7, 9, 5, 63.9907, 59.6261, 6, 0.838462, 43.6693, 1, 1, 0, 2, 2, 23.2325, 14.3135, 2, 52.6486, 1, 1, 0, 2, 2, 22.8269, 20.6385, 3, 40.1809, 1, 0.976744, 0, 1, 2, 0, 0, 2, 32.4935, 0.444444, 1, 0, 0, 1, 0, 0, 1, 37.2739, 0.472222, 0.976744, 0, 0, 2, 0, 0, 1, 31.4599, 0.527778, 1, 0, 2, 1, 0, 0, 1, 39.3411, 1, 0.930233, 0, 1, 2, 0, 0, 2, 26.3566, 1, 0.418605, 0, 3, 1, 0, 0, 3, 36.2403, 0.805556, 1, 0, 0, 2, 0, 0, 2
FireBrigade, 16.4121, 0.978261, 0.975207, 12, 10, 3, 64.6606, 43.0972, 7, 0.760331, 59.6667, 1, 0.95, 0, 2, 3, 19.2963, 15.0074, 3, 34.6667, 1, 0.45, 0, 0, 1, 0, 0, 1, 38.5, 1, 0.825, 0, 0, 1, 0, 0, 2, 40.4167, 0.666667, 1, 0, 0, 1, 0, 0, 3, 65.6667, 1, 1, 0, 3, 1, 12.3544, 12.8246, 2, 54.1667, 1, 1, 0, 1, 2, 0, 0, 1, 4, 0.2, 0.25, 0, 0, 1, 0, 0, 0, 58.3333, 1, 1, 0, 3, 2, 0, 0, 4, 29.3333, 0.633333, 0.85, 0, 0, 1, 0, 0, 1
Paramedics, 15.9387, 0.97037, 0.991379, 23, 9, 4, 62.8801, 68.2895, 8, 1.16379, 54.152, 1, 1, 0, 2, 2, 12.5154, 17.408, 4, 34.0936, 1, 0.447368, 0, 0, 2, 11.9306, 25.6563, 0, 50.8187, 1, 1, 0, 3, 1, 0, 0, 3, 34.8538, 0.555556, 1, 0, 0, 2, 16.8364, 19.6114, 2, 57.4269, 1, 1, 0, 3, 3, 20.2879, 21.3096, 4, 29.7661, 0.533333, 1, 0, 2, 1, 0, 0, 1, 37.7193, 0.644444, 1, 0, 2, 2, 19.0108, 15.4141, 2, 46.4912, 1, 1, 0, 0, 2, 0, 0, 0, 31.8129, 0.866667, 0.815789, 0, 0, 2, 0, 0, 2
Police, 8.95001, 0.970149, 0.937173, 63, 12, 6, 93.1881, 95.4081, 12, 1.05236, 3.90903, 0.208955, 0.238095, 0, 0, 1, 0, 0, 2, 30.5378, 1, 0.952381, 3, 7, 2, 15.0281, 44.6533, 3, 27.7659, 1, 0.904762, 0, 5, 2, 19.6769, 28.5305, 3, 38.1663, 1, 1, 4, 9, 3, 29.8563, 38.638, 4, 41.3409, 1, 0.793651, 0, 6, 3, 41.4939, 37.101, 2, 25.4916, 0.940298, 1, 8, 1, 2, 0, 0, 2, 27.15, 0.910448, 1, 10, 6, 2, 0, 0, 4, 29.3059, 1, 1, 6, 3, 2, 0, 0, 3, 2.74816, 0.179104, 0.190476, 0, 0, 1, 0, 0, 1
RoadBlock, 17.3817, 1, 1, 3, 8, 6, 59.6058, 57.4139, 7, 1, 47.8374, 1, 1, 0, 2, 2, 16.9957, 18.0824, 2, 47.7509, 1, 0.882353, 0, 1, 1, 0, 0, 1, 47.4048, 1, 1, 0, 2, 2, 18.4092, 15.2269, 1, 37.9758, 0.470588, 1, 0, 2, 1, 0, 0, 1, 39.9654, 0.470588, 1, 0, 0, 1, 0, 0, 2, 31.6609, 0.558824, 1, 0, 2, 1, 0, 0, 1, 49.654, 1, 1, 0, 2, 2, 0, 0, 2, 35.6401, 1, 0.705882, 0, 1, 1, 0, 0, 0, 39.6194, 0.823529, 1, 0, 0, 2, 0, 0, 2
Accident, 16.3137, 0.971154, 0.966292, 8, 8, 4, 48.4904, 48.1364, 9, 1.16854, 0, 0, 0, 0, 0, 1, 0, 0, 0, 12.8803, 0.470588, 0.448276, 0, 0, 1, 0, 0, 1, 67.3428, 1, 1, 0, 3, 2, 0, 0, 3, 23.9351, 0.705882, 0.586207, 0, 0, 1, 0, 0, 1, 56.0852, 1, 1, 0, 0, 2, 0, 0, 2, 39.3509, 0.705882, 1, 0, 1, 1, 0, 0, 0, 82.1501, 1, 1, 0, 1, 1, 0, 0, 4, 52.5355, 1, 0.724138, 0, 0, 1, 0, 0, 0, 51.7241, 1, 1, 0, 2, 1, 0, 0, 1
Gas, 10.4261, 0.969231, 0.784173, 4, 13, 2, 64.3824, 61.9863, 6, 0.935252, 37.2599, 1, 0.826087, 0, 3, 2, 24.4197, 21.0765, 3, 34.1759, 1, 0.826087, 0, 2, 2, 15.9915, 13.1901, 2, 34.2771, 1, 1, 1, 2, 2, 0, 0, 3, 34.7321, 0.883721, 1, 0, 3, 2, 26.9175, 17.9883, 1, 40.091, 1, 0.978261, 0, 2, 2, 0, 0, 0, 31.6987, 1, 0.869565, 0, 2, 2, 34.0881, 14.5747, 0, 20.9808, 0.534884, 0.695652, 0, 1, 1, 29.4779, 26.3391, 1, 33.4176, 1, 0.847826, 0, 3, 2, 0, 0, 2, 27.8564, 0.883721, 0.76087, 0, 2, 1, 25.0887, 22.6363, 1
FireBrigade, 17.8844, 0.978947, 0.990196, 5, 9, 4, 47.7599, 43.5397, 8, 0.931373, 60.4364, 1, 0.911765, 0, 1, 2, 0, 0, 4, 56.3567, 1, 0.823529, 0, 0, 1, 0, 0, 1, 47.0588, 0.935484, 1, 0, 1, 1, 0, 0, 1, 50.9488, 0.709677, 1, 0, 0, 1, 19.1243, 16.1113, 2, 50.2846, 1, 1, 0, 2, 1, 0, 0, 2, 48.3871, 0.774194, 1, 0, 2, 1, 0, 0, 2, 16.6983, 0.354839, 0.705882, 0, 0, 1, 0, 0, 1, 47.5332, 1, 1, 0, 5, 1, 0, 0, 3, 39.6584, 0.870968, 0.941176, 0, 0, 2, 0, 0, 0
Electricity, 2.53477, 0.190871, 0.196653, 1, 8, 1, 99.9722, 115.547, 5, 1.00837, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1.64557, 0.2, 0.0759494, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 7.48418, 0.4, 0.367089, 0, 0, 1, 29.6193, 54.3053, 1, 37.1203, 1, 0.696203, 0, 9, 2, 34.7008, 48.5103, 7, 6.67722, 0.225, 0.35443, 0, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0
Car, 6.25321, 0.326446, 0.414938, 55, 14, 0, 129.62, 132.254, 8, 1.00415, 1.53125, 0.1375, 0.1125, 0, 0, 1, 0, 0, 1, 31.3438, 1, 1, 6, 7, 2, 0, 0, 5, 18.2188, 0.525, 0.5875, 0, 2, 2, 49.2125, 21.9005, 4, 5.625, 0.1625, 0.425, 1, 2, 1, 0, 0, 1, 22.4531, 0.4875, 1, 2, 4, 1, 57.0896, 45.9302, 5, 29.4844, 0.45, 1, 1, 7, 1, 50.9972, 24.7209, 7, 4.39063, 0.2125, 0.2125, 0, 0, 1, 0, 0, 1, 26.4063, 1, 0.8125, 6, 5, 2, 46.9574, 35.6595, 4, 10.0469, 0.3125, 0.5375, 0, 1, 2, 0, 0, 2
Accident, 18.8131, 0.954545, 0.901235, 6, 9, 3, 45.5197, 46.6282, 8, 1.08642, 0, 0, 0, 0, 0, 1, 0, 0, 0, 2.17114, 0.172414, 0.148148, 0, 0, 1, 0, 0, 0, 55.0447, 1, 1, 0, 0, 2, 0, 0, 2, 11.4943, 0.517241, 0.37037, 0, 0, 1, 0, 0, 1, 59.1315, 1, 1, 0, 0, 2, 0, 0, 2, 59.1315, 0.896552, 1, 0, 1, 2, 0, 0, 4, 87.7395, 1, 1, 0, 2, 1, 0, 0, 3, 79.5658, 1, 1, 0, 1, 0, 0, 0, 1, 68.4547, 0.965517, 1, 0, 1, 1, 0, 0, 1
RoadBlock, 13.1092, 0.981481, 0.982456, 3, 10, 5, 51.6379, 47.573, 8, 0.947368, 38.6696, 0.916667, 0.973684, 0, 1, 2, 18.366, 15.5494, 1, 49.8538, 1, 1, 0, 1, 2, 0, 0, 1, 39.9123, 0.972222, 1, 0, 1, 2, 20.8261, 23.0319, 1, 36.3304, 0.5, 1, 0, 2, 1, 0, 0, 3, 34.8684, 0.527778, 1, 0, 0, 2, 22.0101, 14.1106, 0, 30.117, 0.361111, 1, 0, 1, 1, 0, 0, 1, 34.7953, 0.861111, 0.894737, 0, 0, 2, 0, 0, 1, 35.5263, 1, 0.657895, 0, 0, 1, 0, 0, 2, 38.8889, 0.944444, 1, 0, 1, 2, 0, 0, 0
Paramedics, 4.22924, 0.248963, 0.25523, 33, 10, 2, 126.743, 133.897, 3, 1.00837, 2.8481, 0.1125, 0.21519, 0, 1, 1, 0, 0, 1, 20.4747, 1, 0.493671, 4, 4, 2, 44.0702, 33.7724, 0, 7.61076, 0.3625, 0.417722, 0, 1, 2, 53.6999, 18.517, 2, 5.58544, 0.0875, 0.544304, 3, 0, 1, 0, 0, 0, 25.0316, 0.625, 1, 2, 7, 1, 46.016, 50.6812, 1, 16.25, 0.2125, 1, 0, 0, 2, 37.2456, 30.2054, 2, 3.25949, 0.0875, 0.367089, 0, 0, 1, 0, 0, 0, 19.5886, 1, 0.506329, 3, 2, 2, 32.0851, 45.9039, 1, 7.54747, 0.3875, 0.392405, 0, 1, 2, 15.0417, 18.6812, 0
Electricity, 15.1171, 0.976923, 0.927536, 0, 7, 4, 33.9664, 75.1814, 6, 1.88406, 12.639, 0.395349, 0.478261, 0, 0, 1, 0, 0, 0, 70.4752, 0.953488, 1, 0, 2, 2, 0, 0, 3, 0, 0, 0, 0, 0, 1, 0, 0, 0, 48.3316, 1, 1, 0, 0, 2, 0, 0, 2, 29.9292, 0.395349, 1, 0, 1, 1, 0, 0, 2, 61.3751, 0.837209, 0.913043, 0, 0, 1, 0, 0, 4, 4.24671, 0.27907, 0.173913, 0, 0, 1, 0, 0, 0, 38.3215, 0.418605, 1, 0, 1, 1, 0, 0, 2, 52.9828, 0.860465, 0.869565, 0, 0, 1, 0, 0, 3
FireBrigade, 12.8323, 0.973684, 0.969697, 20, 11, 3, 67.2768, 49.3549, 6, 0.863636, 53.7081, 1, 1, 0, 2, 2, 0, 0, 4, 41.6866, 1, 0.613636, 0, 0, 1, 0, 0, 4, 42.7632, 0.894737, 1, 0, 3, 1, 0, 0, 3, 44.4976, 0.736842, 1, 0, 0, 2, 0, 0, 1, 41.7464, 0.868421, 0.818182, 0, 2, 1, 0, 0, 2, 33.9115, 0.736842, 1, 0, 0, 2, 0, 0, 1, 16.866, 0.421053, 0.659091, 0, 0, 1, 0, 0, 1, 39.1746, 1, 0.772727, 0, 4, 2, 0, 0, 3, 20.3349, 0.473684, 0.795455, 0, 0, 1, 0, 0, 0
Gas, 11.3915, 0.96063, 0.781022, 1, 14, 5, 71.4281, 62.4619, 6, 0.927007, 34.2328, 1, 1, 0, 2, 2, 0, 0, 2, 35.7672, 1, 0.911111, 0, 4, 2, 0, 0, 2, 34.9206, 1, 0.911111, 0, 1, 2, 0, 0, 0, 34.8148, 1, 1, 0, 1, 2, 33.2248, 11.9511, 2, 36.6667, 1, 0.911111, 0, 3, 2, 19.968, 21.1259, 2, 34.8677, 1, 0.933333, 0, 4, 2, 26.0765, 24.918, 2, 32.5926, 0.857143, 1, 0, 1, 2, 0, 0, 2, 36.5079, 1, 0.866667, 0, 2, 2, 23.6358, 25.6459, 2, 33.2275, 1, 0.755556, 0, 4, 2, 0, 0, 2
Police, 10.9949, 0.966507, 0.951724, 59, 11, 6, 66.7678, 96.7265, 10, 1.44138, 13.7379, 0.376812, 0.6875, 0, 2, 2, 0, 0, 2, 40.2778, 1, 0.895833, 2, 3, 2, 0, 0, 4, 28.1703, 1, 0.5625, 2, 0, 2, 0, 0, 2, 32.3671, 0.782609, 1, 3, 2, 2, 0, 0, 3, 44.0519, 0.884058, 1, 1, 2, 2, 25.4796, 40.8103, 2, 28.6534, 0.927536, 1, 5, 2, 2, 0, 0, 2, 36.6244, 1, 0.8125, 3, 2, 3, 29.198, 28.4487, 4, 34.5411, 1, 0.875, 0, 3, 3, 32.3634, 37.6729, 3, 6.31039, 0.26087, 0.354167, 0, 0, 1, 0, 0, 2
Accident, 17.9843, 0.961538, 0.975309, 16, 8, 3, 40.3137, 53.7827, 9, 1.28395, 0, 0, 0, 0, 0, 1, 0, 0, 0, 21.3508, 0.617647, 0.592593, 0, 0, 1, 0, 0, 1, 59.8039, 0.852941, 1, 0, 3, 2, 0, 0, 3, 27.0153, 0.735294, 0.666667, 0, 0, 1, 0, 0, 2, 72.3312, 1, 1, 0, 1, 1, 0, 0, 2, 50.1089, 0.794118, 1, 0, 0, 1, 0, 0, 0, 78.976, 1, 0.962963, 0, 3, 1, 0, 0, 4, 56.3181, 1, 0.740741, 0, 0, 1, 0, 0, 2, 57.1895, 1, 1, 0, 2, 1, 0, 0, 2
RoadBlock, 14.6651, 0.981818, 0.991228, 2, 11, 5, 52.5328, 44.5914, 6, 0.964912, 33.2602, 0.722222, 0.921053, 0, 0, 2, 17.427, 22.129, 2, 55.4825, 1, 1, 0, 2, 1, 0, 0, 2, 41.9591, 1, 1, 0, 1, 2, 0, 0, 1, 56.8713, 0.805556, 1, 0, 3, 2, 17.57, 12.3736, 2, 38.6696, 0.472222, 1, 0, 0, 1, 0, 0, 2, 29.4591, 0.472222, 1, 0, 0, 1, 0, 0, 1, 33.9912, 0.916667, 0.815789, 0, 0, 2, 0, 0, 1, 37.2807, 1, 0.736842, 0, 1, 1, 0, 0, 1, 38.962, 0.888889, 1, 0, 0, 2, 0, 0, 1
Paramedics, 15.1701, 0.969388, 0.98, 11, 10, 4, 66.946, 47.7121, 7, 0.653333, 56.5625, 1, 1, 0, 2, 2, 20.0103, 14.3775, 4, 24.625, 1, 0.34, 0, 1, 2, 16.1592, 15.3393, 0, 39.0625, 0.96875, 0.76, 0, 1, 2, 0, 0, 2, 50.0625, 0.78125, 1, 1, 0, 3, 0, 0, 1, 50.8125, 1, 0.92, 0, 1, 4, 0, 0, 3, 32.75, 0.5625, 1, 0, 0, 1, 0, 0, 1, 45.25, 0.71875, 1, 0, 1, 2, 0, 0, 2, 23.8125, 1, 0.3, 0, 0, 1, 0, 0, 2, 41.0625, 1, 0.96, 0, 0, 2, 31.1174, 19.9733, 2
Car, 11.2797, 0.551471, 0.851064, 47, 18, 4, 123.483, 72.8244, 13, 0.578723, 27.6068, 1, 0.782051, 2, 4, 2, 0, 0, 3, 18.9459, 1, 0.615385, 0, 5, 2, 0, 0, 2, 47.3219, 0.977778, 0.858974, 1, 3, 2, 35.7005, 13.489, 4, 30.4558, 0.466667, 1, 3, 0, 2, 43.4934, 18.8725, 2, 5.38462, 0.222222, 0.320513, 0, 0, 1, 0, 0, 1, 55.2422, 1, 1, 5, 7, 4, 36.4019, 10.4533, 7, 41.5954, 1, 1, 4, 5, 4, 0, 0, 4, 16.4103, 1, 0.192308, 1, 1, 2, 0, 0, 2, 19.4872, 0.533333, 0.628205, 0, 0, 2, 0, 0, 2
FireBrigade, 17.8752, 0.969697, 0.982143, 8, 9, 4, 62.2733, 48.4313, 7, 0.883929, 57.0025, 1, 0.918919, 0, 2, 3, 0, 0, 4, 48.7305, 1, 0.702703, 0, 0, 1, 0, 0, 2, 57.0844, 1, 1, 0, 1, 2, 0, 0, 2, 46.1916, 0.666667, 1, 0, 0, 1, 0, 0, 2, 68.7142, 1, 1, 0, 3, 1, 0, 0, 2, 40.7043, 0.666667, 1, 0, 0, 2, 0, 0, 2, 17.2809, 0.393939, 0.72973, 0, 0, 1, 0, 0, 1, 44.5536, 1, 1, 0, 3, 1, 0, 0, 3, 38.1654, 0.757576, 0.972973, 0, 0, 2, 20.7932, 10.7748, 2
Gas, 13.3428, 0.939655, 0.970149, 3, 14, 4, 70.2719, 57.147, 8, 0.865672, 38.756, 1, 1, 0, 3, 2, 0, 0, 2, 41.0287, 1, 1, 0, 0, 2, 0, 0, 2, 39.055, 1, 0.977273, 0, 1, 2, 0, 0, 1, 35.6459, 0.973684, 1, 0, 1, 2, 24.8422, 18.0548, 2, 40.8493, 1, 0.931818, 0, 3, 2, 11.6274, 19.4947, 2, 41.3876, 1, 1, 1, 3, 2, 19.8572, 20.3782, 2, 35.4665, 0.710526, 0.863636, 0, 1, 1, 11.3098, 18.085, 1, 43.7799, 1, 1, 0, 1, 2, 0, 0, 2, 43.0024, 1, 1, 1, 1, 2, 0, 0, 4
Accident, 15.7015, 0.977778, 0.969697, 10, 11, 3, 42.7839, 40.5298, 7, 0.909091, 5.35354, 0.333333, 0.242424, 0, 0, 1, 0, 0, 0, 45.3535, 1, 0.909091, 0, 0, 2, 0, 0, 2, 57.8788, 1, 1, 0, 1, 2, 0, 0, 2, 66.1616, 1, 1, 0, 3, 2, 0, 0, 3, 41.5152, 1, 0.575758, 0, 0, 2, 0, 0, 3, 44.9495, 0.733333, 1, 0, 0, 1, 0, 0, 1, 18.8889, 0.766667, 0.393939, 0, 0, 1, 0, 0, 2, 43.2323, 1, 0.818182, 0, 0, 2, 0, 0, 2, 57.2727, 1, 1, 0, 3, 1, 0, 0, 3
Electricity, 2.9184, 0.120833, 0.279167, 6, 9, 1, 101.745, 125.807, 7, 1, 0.25, 0, 0.025, 0, 0, 1, 0, 0, 0, 8.71875, 0.5, 0.25, 0, 2, 1, 0, 0, 3, 0, 0, 0, 0, 0, 1, 0, 0, 0, 10.9688, 0.4375, 0.425, 0, 2, 1, 20.679, 58.09, 4, 27.2812, 0.9, 0.775, 0, 4, 2, 36.3796, 53.4622, 6, 14.0312, 0.4, 0.575, 0, 3, 1, 28.1926, 17.8811, 2, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0
Police, 9.36751, 0.958763, 0.935135, 45, 13, 6, 87.5309, 85.2042, 10, 1.04865, 5.66086, 0.3125, 0.262295, 0, 0, 1, 0, 0, 2, 38.6527, 1, 1, 2, 4, 2, 16.23, 28.4832, 4, 33.6578, 1, 0.934426, 2, 4, 2, 0, 0, 2, 51.6137, 1, 1, 3, 7, 4, 28.5458, 29.0646, 5, 32.8381, 0.859375, 0.852459, 0, 4, 1, 32.1364, 26.7344, 2, 26.998, 1, 1, 3, 1, 2, 0, 0, 2, 6.14754, 0.265625, 0.360656, 0, 2, 1, 0, 0, 2, 41.8033, 1, 1, 3, 8, 3, 29.8041, 22.1597, 5, 1.58811, 0.125, 0.114754, 0, 0, 1, 0, 0, 1
Accident, 20.3648, 0.965909, 0.960526, 11, 9, 2, 40.7301, 48.9643, 7, 1.15789, 0, 0, 0, 0, 0, 1, 0, 0, 0, 6.75862, 0.310345, 0.32, 0, 0, 1, 0, 0, 1, 75.0345, 1, 1, 0, 2, 1, 0, 0, 4, 9.93104, 0.413793, 0.36, 0, 0, 1, 0, 0, 1, 67.3103, 1, 1, 0, 0, 1, 0, 0, 2, 53.1034, 0.793103, 1, 0, 1, 1, 0, 0, 3, 81.931, 1, 1, 0, 1, 1, 0, 0, 4, 81.2414, 1, 0.92, 0, 0, 0, 0, 0, 0, 70.3448, 1, 1, 0, 2, 1, 0, 0, 1
RoadBlock, 13.5872, 0.985185, 0.979021, 11, 11, 6, 72.8218, 65.622, 7, 0.944056, 44.6809, 1, 1, 0, 3, 2, 16.6098, 17.809, 2, 46.8558, 1, 1, 0, 3, 1, 0, 0, 4, 30.8274, 0.977778, 0.787234, 0, 1, 2, 0, 0, 2, 39.5272, 0.711111, 1, 0, 1, 1, 28.4073, 27.201, 2, 30.26, 0.444444, 1, 0, 1, 2, 0, 0, 0, 29.409, 0.577778, 1, 0, 2, 2, 0, 0, 2, 33.617, 0.955556, 0.978723, 0, 1, 2, 0, 0, 2, 28.8416, 1, 0.595745, 0, 2, 1, 0, 0, 3, 24.6809, 0.711111, 0.765957, 0, 0, 2, 0, 0, 2
Car, 13.7294, 0.828829, 0.927083, 36, 16, 5, 96.4284, 58.0778, 10, 0.578125, 30.5743, 1, 0.71875, 0, 6, 2, 0, 0, 3, 24.8733, 1, 0.734375, 0, 2, 2, 0, 0, 1, 58.9527, 1, 1, 3, 4, 1, 0, 0, 5, 35.473, 0.513514, 1, 3, 0, 2, 27.5247, 15.8225, 1, 14.0625, 0.459459, 0.46875, 0, 0, 1, 0, 0, 2, 65.9206, 1, 1, 1, 6, 3, 49.0784, 19.0012, 5, 47.1706, 0.918919, 1, 1, 4, 4, 0, 0, 3, 21.7483, 1, 0.390625, 0, 0, 2, 38.4874, 11.6027, 1, 22.8885, 0.648649, 0.546875, 0, 1, 2, 0, 0, 2
