@RELATION imagette

@ATTRIBUTE label {Accident, Bomb, Car, Casualty, Electricity, Fire, FireBrigade, Flood, Gas, Injury, Paramedics, Person, Police, RoadBlock}
@ATTRIBUTE RatioBW_Global numeric
@ATTRIBUTE NbLinesBlackPixels_Global numeric
@ATTRIBUTE NbColsBlackPixels_Global numeric
@ATTRIBUTE HoughLines_Global numeric
@ATTRIBUTE HoughCircles_Global numeric
@ATTRIBUTE BoundingBoxNumber_Global numeric
@ATTRIBUTE GravityCenterX_Global numeric
@ATTRIBUTE GravityCenterY_Global numeric
@ATTRIBUTE CannyEdges_Global numeric
@ATTRIBUTE HWRatio_Global numeric
@ATTRIBUTE RatioBW_00 numeric
@ATTRIBUTE NbLinesBlackPixels_00 numeric
@ATTRIBUTE NbColsBlackPixels_00 numeric
@ATTRIBUTE HoughLines_00 numeric
@ATTRIBUTE HoughCircles_00 numeric
@ATTRIBUTE BoundingBoxNumber_00 numeric
@ATTRIBUTE GravityCenterX_00 numeric
@ATTRIBUTE GravityCenterY_00 numeric
@ATTRIBUTE CannyEdges_00 numeric
@ATTRIBUTE RatioBW_01 numeric
@ATTRIBUTE NbLinesBlackPixels_01 numeric
@ATTRIBUTE NbColsBlackPixels_01 numeric
@ATTRIBUTE HoughLines_01 numeric
@ATTRIBUTE HoughCircles_01 numeric
@ATTRIBUTE BoundingBoxNumber_01 numeric
@ATTRIBUTE GravityCenterX_01 numeric
@ATTRIBUTE GravityCenterY_01 numeric
@ATTRIBUTE CannyEdges_01 numeric
@ATTRIBUTE RatioBW_02 numeric
@ATTRIBUTE NbLinesBlackPixels_02 numeric
@ATTRIBUTE NbColsBlackPixels_02 numeric
@ATTRIBUTE HoughLines_02 numeric
@ATTRIBUTE HoughCircles_02 numeric
@ATTRIBUTE BoundingBoxNumber_02 numeric
@ATTRIBUTE GravityCenterX_02 numeric
@ATTRIBUTE GravityCenterY_02 numeric
@ATTRIBUTE CannyEdges_02 numeric
@ATTRIBUTE RatioBW_10 numeric
@ATTRIBUTE NbLinesBlackPixels_10 numeric
@ATTRIBUTE NbColsBlackPixels_10 numeric
@ATTRIBUTE HoughLines_10 numeric
@ATTRIBUTE HoughCircles_10 numeric
@ATTRIBUTE BoundingBoxNumber_10 numeric
@ATTRIBUTE GravityCenterX_10 numeric
@ATTRIBUTE GravityCenterY_10 numeric
@ATTRIBUTE CannyEdges_10 numeric
@ATTRIBUTE RatioBW_11 numeric
@ATTRIBUTE NbLinesBlackPixels_11 numeric
@ATTRIBUTE NbColsBlackPixels_11 numeric
@ATTRIBUTE HoughLines_11 numeric
@ATTRIBUTE HoughCircles_11 numeric
@ATTRIBUTE BoundingBoxNumber_11 numeric
@ATTRIBUTE GravityCenterX_11 numeric
@ATTRIBUTE GravityCenterY_11 numeric
@ATTRIBUTE CannyEdges_11 numeric
@ATTRIBUTE RatioBW_12 numeric
@ATTRIBUTE NbLinesBlackPixels_12 numeric
@ATTRIBUTE NbColsBlackPixels_12 numeric
@ATTRIBUTE HoughLines_12 numeric
@ATTRIBUTE HoughCircles_12 numeric
@ATTRIBUTE BoundingBoxNumber_12 numeric
@ATTRIBUTE GravityCenterX_12 numeric
@ATTRIBUTE GravityCenterY_12 numeric
@ATTRIBUTE CannyEdges_12 numeric
@ATTRIBUTE RatioBW_20 numeric
@ATTRIBUTE NbLinesBlackPixels_20 numeric
@ATTRIBUTE NbColsBlackPixels_20 numeric
@ATTRIBUTE HoughLines_20 numeric
@ATTRIBUTE HoughCircles_20 numeric
@ATTRIBUTE BoundingBoxNumber_20 numeric
@ATTRIBUTE GravityCenterX_20 numeric
@ATTRIBUTE GravityCenterY_20 numeric
@ATTRIBUTE CannyEdges_20 numeric
@ATTRIBUTE RatioBW_21 numeric
@ATTRIBUTE NbLinesBlackPixels_21 numeric
@ATTRIBUTE NbColsBlackPixels_21 numeric
@ATTRIBUTE HoughLines_21 numeric
@ATTRIBUTE HoughCircles_21 numeric
@ATTRIBUTE BoundingBoxNumber_21 numeric
@ATTRIBUTE GravityCenterX_21 numeric
@ATTRIBUTE GravityCenterY_21 numeric
@ATTRIBUTE CannyEdges_21 numeric
@ATTRIBUTE RatioBW_22 numeric
@ATTRIBUTE NbLinesBlackPixels_22 numeric
@ATTRIBUTE NbColsBlackPixels_22 numeric
@ATTRIBUTE HoughLines_22 numeric
@ATTRIBUTE HoughCircles_22 numeric
@ATTRIBUTE BoundingBoxNumber_22 numeric
@ATTRIBUTE GravityCenterX_22 numeric
@ATTRIBUTE GravityCenterY_22 numeric
@ATTRIBUTE CannyEdges_22 numeric

@DATA
Police, 6.30072, 0.453745, 0.337719, 4, 7, 1, 79.397, 104.099, 6, 0.995614, 9.07018, 0.36, 0.342105, 0, 1, 1, 0, 0, 2, 37, 1, 0.592105, 0, 5, 1, 48.7432, 30.7651, 5, 2.07018, 0.226667, 0.0921053, 0, 0, 1, 0, 0, 1, 4.7193, 0.266667, 0.263158, 0, 3, 1, 0, 0, 2, 42, 1, 0.618421, 0, 7, 1, 22.6306, 34.7732, 4, 4.19298, 0.253333, 0.210526, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0
Electricity, 5.04357, 0.550218, 0.277056, 1, 11, 1, 108.394, 121.667, 2, 0.991342, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 6.42515, 0.513158, 0.155844, 0, 0, 1, 0, 0, 1, 14.9692, 0.552632, 0.584416, 1, 5, 1, 46.7751, 42.0568, 2, 35.27, 1, 0.87013, 0, 8, 2, 44.655, 53.9436, 4, 26.7259, 0.697368, 0.558442, 0, 6, 1, 24.9648, 27.6212, 4, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0
FireBrigade, 8.11588, 0.531707, 0.593886, 23, 12, 3, 82.5625, 88.9725, 6, 0.895196, 18.7306, 0.470588, 0.565789, 0, 2, 2, 59.5737, 46.8037, 2, 41.3893, 1, 0.605263, 2, 4, 2, 38.9277, 36.7145, 7, 11.339, 0.323529, 0.513158, 0, 1, 1, 48.2113, 13.9841, 2, 18.6339, 0.308824, 1, 3, 3, 1, 0, 0, 2, 44.2531, 1, 1, 3, 5, 2, 35.8204, 31.2549, 5, 0.174149, 0.0147059, 0, 0, 0, 1, 0, 0, 0, 2.41873, 0.102941, 0.263158, 0, 0, 1, 0, 0, 0, 10.8553, 0.367647, 0.368421, 0, 1, 1, 0, 0, 2, 0, 0, 0, 0, 0, 1, 0, 0, 0
RoadBlock, 5.84722, 0.475336, 0.458515, 0, 12, 2, 108.363, 115.376, 5, 0.973799, 0, 0, 0, 0, 0, 1, 0, 0, 0, 16.9452, 0.743243, 0.315789, 0, 3, 1, 0, 0, 2, 7.52134, 0.310811, 0.302632, 0, 1, 1, 0, 0, 2, 9.45946, 0.216216, 0.592105, 0, 0, 1, 0, 0, 2, 48.0797, 1, 1, 0, 5, 3, 38.4888, 41.8256, 8, 15.9317, 0.351351, 0.802632, 0, 0, 2, 28.8193, 14.5389, 2, 0.266714, 0.027027, 0.0263158, 0, 0, 1, 0, 0, 0, 10.9175, 0.77027, 0.184211, 0, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0
Car, 9.22157, 0.462882, 0.786957, 27, 12, 1, 119.554, 112.089, 4, 0.995652, 2.40651, 0.131579, 0.197368, 0, 0, 1, 0, 0, 1, 35.6821, 1, 0.789474, 3, 9, 2, 40.8374, 30.7165, 5, 9.79917, 0.263158, 0.368421, 0, 0, 1, 0, 0, 3, 14.5949, 0.184211, 1, 5, 2, 1, 0, 0, 1, 32.2542, 0.381579, 1, 1, 4, 1, 36.7486, 63.8385, 4, 12.5519, 0.25, 0.605263, 0, 2, 1, 0, 0, 3, 12.2057, 0.263158, 0.578947, 0, 2, 1, 0, 0, 2, 36.2188, 1, 0.776316, 1, 4, 2, 41.7366, 34.8187, 4, 5.67867, 0.236842, 0.302632, 0, 0, 1, 0, 0, 3
Gas, 11.0861, 0.701754, 0.535088, 8, 12, 2, 111.279, 99.3452, 7, 1, 3.53186, 0.434211, 0.0789474, 0, 0, 1, 0, 0, 0, 20.9141, 0.710526, 0.394737, 0, 3, 1, 61.1828, 30.2623, 2, 11.34, 0.552632, 0.289474, 0, 1, 1, 60.0592, 11.7384, 3, 48.2687, 0.881579, 0.855263, 1, 6, 1, 34.1162, 42.0426, 6, 60.4571, 1, 1, 0, 8, 4, 28.4011, 40.5986, 9, 18.7673, 0.526316, 0.697368, 0, 3, 1, 0, 0, 4, 10.8379, 0.684211, 0.25, 0, 1, 1, 0, 0, 2, 21.7278, 0.815789, 0.342105, 0, 3, 1, 0, 0, 3, 0, 0, 0, 0, 0, 1, 0, 0, 0
Accident, 5.93127, 0.436681, 0.447826, 12, 12, 1, 93.5023, 130.853, 2, 0.995652, 0.380886, 0.0263158, 0.0394737, 0, 0, 1, 0, 0, 0, 16.7071, 0.934211, 0.394737, 0, 3, 1, 57.2277, 58.7838, 2, 7.66967, 0.210526, 0.381579, 0, 1, 1, 0, 0, 1, 4.79571, 0.210526, 0.276316, 0, 0, 1, 0, 0, 1, 46.9356, 1, 1, 9, 8, 3, 40.9051, 38.8393, 5, 24.9307, 0.289474, 1, 2, 2, 1, 39.9324, 17.7652, 4, 1.43698, 0.105263, 0.144737, 0, 0, 1, 0, 0, 0, 0.311634, 0.0394737, 0.0394737, 0, 0, 1, 0, 0, 0, 2.96053, 0.25, 0.144737, 0, 0, 1, 0, 0, 2
Paramedics, 6.5729, 0.467249, 0.47619, 7, 9, 3, 106.987, 104.325, 5, 0.991342, 10.3896, 0.302632, 0.441558, 0, 1, 1, 0, 0, 2, 24.607, 1, 0.402597, 0, 2, 2, 59.9995, 26.8795, 4, 2.81955, 0.131579, 0.233766, 0, 0, 1, 0, 0, 1, 22.4368, 0.381579, 1, 0, 3, 2, 35.2358, 56.665, 3, 31.5277, 0.881579, 1, 6, 6, 2, 35.2601, 25.7551, 7, 9.00547, 0.131579, 1, 2, 0, 1, 0, 0, 1, 1.11073, 0.105263, 0.0779221, 0, 0, 1, 0, 0, 0, 18.985, 1, 0.25974, 0, 1, 1, 15.5489, 50.5644, 2, 0.93985, 0.105263, 0.103896, 0, 0, 1, 0, 0, 0
Police, 8.33365, 0.60793, 0.552174, 12, 11, 2, 99.1761, 104.823, 5, 0.986957, 12.8947, 0.64, 0.381579, 0, 4, 1, 58.1215, 55.6597, 2, 25.3684, 0.88, 0.605263, 1, 5, 2, 50.0658, 23.2211, 2, 0, 0, 0, 0, 0, 1, 0, 0, 0, 20.386, 0.653333, 0.815789, 0, 5, 2, 30.9169, 55.2824, 2, 60.9123, 1, 1, 1, 6, 2, 42.1559, 40.9048, 9, 16.9298, 0.44, 0.618421, 0, 5, 1, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 9.68421, 0.68, 0.210526, 0, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0
Electricity, 5.3805, 0.596491, 0.267544, 4, 10, 1, 104.669, 127.889, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 3.79155, 0.302632, 0.157895, 0, 1, 1, 0, 0, 2, 4.32826, 0.381579, 0.144737, 0, 0, 1, 0, 0, 1, 12.6039, 0.460526, 0.578947, 0, 3, 1, 48.0552, 51.4123, 1, 31.8213, 1, 0.828947, 2, 6, 2, 0, 0, 3, 35.3705, 0.894737, 0.789474, 1, 6, 2, 23.8749, 37.6602, 3, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0
FireBrigade, 7.67651, 0.443902, 0.473684, 9, 10, 2, 81.649, 87.8439, 5, 0.899123, 16.1958, 0.411765, 0.526316, 0, 1, 1, 55.5478, 43.1023, 3, 50.6579, 1, 0.565789, 0, 6, 1, 43.5756, 30.9908, 10, 2.86378, 0.102941, 0.276316, 0, 0, 1, 0, 0, 3, 13.5255, 0.264706, 0.815789, 1, 2, 1, 0, 0, 2, 45.8398, 0.897059, 1, 3, 6, 2, 27.7577, 40.1576, 3, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0.0773994, 0, 0.0131579, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0
Accident, 6.10777, 0.454148, 0.440529, 7, 10, 2, 116.759, 135.629, 6, 1.00881, 0, 0, 0, 0, 0, 1, 0, 0, 0, 3.4386, 0.328947, 0.133333, 0, 0, 1, 0, 0, 1, 1.2807, 0.157895, 0.08, 0, 0, 1, 0, 0, 0, 2.68421, 0.131579, 0.24, 0, 0, 1, 0, 0, 1, 57.807, 1, 1, 3, 8, 4, 43.168, 36.6791, 6, 25.1404, 0.394737, 1, 2, 3, 2, 38.4329, 20.1319, 3, 0, 0, 0, 0, 0, 1, 0, 0, 0, 3.42105, 0.210526, 0.213333, 0, 0, 1, 0, 0, 1, 13.9825, 0.421053, 0.413333, 0, 1, 1, 20.5633, 22.9476, 2
RoadBlock, 6.26371, 0.455357, 0.504386, 1, 8, 2, 123.456, 128.83, 6, 0.982456, 0, 0, 0, 0, 0, 1, 0, 0, 0, 6.24111, 0.445946, 0.171053, 0, 0, 1, 0, 0, 1, 5.15647, 0.364865, 0.171053, 0, 0, 1, 0, 0, 1, 1.13798, 0.0540541, 0.0921053, 0, 0, 1, 0, 0, 0, 49.7155, 1, 1, 0, 6, 2, 33.8837, 29.9658, 5, 25.6223, 0.459459, 1, 0, 3, 2, 0, 0, 2, 0, 0, 0, 0, 0, 1, 0, 0, 0, 24.3421, 0.905405, 0.460526, 0, 2, 2, 22.5888, 45.6157, 2, 1.97368, 0.162162, 0.157895, 0, 0, 1, 0, 0, 1
Car, 9.30881, 0.41048, 0.678414, 16, 10, 2, 115.478, 116.04, 8, 1.00881, 0.54386, 0.0394737, 0, 0, 0, 1, 0, 0, 0, 35.386, 1, 0.626667, 1, 5, 2, 52.7937, 41.3098, 6, 5.05263, 0.223684, 0.28, 0, 0, 1, 0, 0, 1, 2.10526, 0.0526316, 0.133333, 3, 0, 1, 0, 0, 1, 51.1228, 0.578947, 1, 4, 5, 1, 32.5406, 35.0437, 9, 12.9474, 0.236842, 0.746667, 0, 2, 1, 0, 0, 2, 5.59649, 0.144737, 0.52, 0, 0, 1, 0, 0, 2, 41.2632, 1, 0.613333, 0, 4, 2, 29.7045, 38.7871, 5, 2.61404, 0.157895, 0.2, 0, 0, 1, 0, 0, 1
Police, 8.63861, 0.599119, 0.517544, 3, 13, 2, 89.5499, 113.754, 4, 0.995614, 7.35088, 0.453333, 0.263158, 0, 2, 1, 0, 0, 2, 34.193, 1, 0.671053, 0, 6, 2, 47.7178, 47.813, 4, 6.54386, 0.333333, 0.289474, 0, 2, 1, 0, 0, 2, 14.2632, 0.506667, 0.486842, 0, 3, 1, 19.4061, 54.6605, 2, 61.5439, 1, 1, 2, 7, 3, 36.1009, 31.4643, 7, 18.6667, 0.52, 0.605263, 0, 4, 2, 29.815, 17.2709, 2, 0, 0, 0, 0, 0, 1, 0, 0, 0, 2.33333, 0.213333, 0.131579, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0
Paramedics, 8.41724, 0.456522, 0.5, 15, 9, 2, 94.9115, 110.017, 2, 1.00877, 13.66, 0.289474, 0.657895, 0, 2, 1, 59.9369, 55.4461, 2, 36.8594, 1, 0.644737, 0, 5, 3, 45.7107, 42.1871, 4, 9.64335, 0.171053, 0.631579, 0, 0, 1, 0, 0, 1, 20.6371, 0.355263, 0.921053, 2, 2, 2, 31.0045, 54.9067, 3, 51.0042, 1, 1, 3, 7, 1, 24.5438, 23.189, 6, 14.8199, 0.171053, 1, 7, 1, 1, 0, 0, 1, 1.03878, 0.105263, 0.105263, 0, 0, 1, 0, 0, 0, 3.96468, 0.394737, 0.105263, 2, 0, 1, 0, 0, 0, 0.623269, 0.0789474, 0.0657895, 0, 0, 1, 0, 0, 0
Gas, 8.66919, 0.573913, 0.582609, 13, 13, 2, 97.0083, 118.089, 4, 1, 18.0748, 0.434211, 0.684211, 0, 2, 1, 38.949, 56.9561, 3, 32.1676, 1, 0.657895, 0, 6, 2, 47.8114, 42.6407, 7, 13.2271, 0.447368, 0.565789, 1, 5, 2, 0, 0, 1, 11.8248, 0.328947, 0.657895, 0, 2, 1, 35.6421, 61.3597, 2, 57.687, 1, 1, 2, 8, 4, 32.1059, 32.9747, 7, 22.6108, 0.434211, 0.973684, 0, 4, 1, 28.9029, 20.8187, 4, 0, 0, 0, 0, 0, 1, 0, 0, 0, 9.47022, 0.552632, 0.236842, 0, 1, 1, 0, 0, 2, 2.31994, 0.210526, 0.131579, 0, 0, 1, 0, 0, 1
Gas, 8.49996, 0.585153, 0.451754, 2, 12, 3, 103.674, 113.28, 6, 1.00439, 10.9591, 0.526316, 0.315789, 0, 2, 1, 58.605, 49.791, 2, 18.75, 0.828947, 0.355263, 0, 2, 2, 55.3011, 56.6352, 4, 7.09834, 0.407895, 0.223684, 0, 0, 1, 0, 0, 1, 20.5506, 0.381579, 0.855263, 0, 4, 1, 48.3133, 57.8332, 4, 64.1794, 1, 1, 0, 6, 3, 32.6349, 37.6635, 7, 23.5457, 0.421053, 0.881579, 0, 3, 1, 32.0985, 23.4662, 3, 0, 0, 0, 0, 0, 1, 0, 0, 0, 5.54017, 0.5, 0.131579, 0, 0, 1, 0, 0, 1, 2.75277, 0.276316, 0.118421, 0, 0, 1, 0, 0, 1
Electricity, 5.95728, 0.526316, 0.321739, 3, 8, 0, 118.077, 133.379, 8, 0.991304, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 2.3892, 0.276316, 0.0789474, 0, 0, 1, 0, 0, 0, 13.2445, 0.473684, 0.407895, 0, 1, 1, 47.0586, 54.1947, 2, 43.6634, 1, 0.855263, 1, 6, 2, 36.9488, 35.5833, 4, 40.2528, 1, 0.868421, 1, 8, 2, 35.7217, 36.3063, 9, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0.484765, 0, 0.0263158, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0
Car, 7.57927, 0.388646, 0.504348, 3, 9, 2, 111.786, 122.257, 10, 0.995652, 0, 0, 0, 0, 0, 1, 0, 0, 0, 18.8885, 0.789474, 0.342105, 0, 1, 1, 57.0172, 54.1001, 5, 5.26316, 0.302632, 0.302632, 0, 0, 1, 0, 0, 4, 0, 0, 0, 0, 0, 1, 0, 0, 0, 59.9204, 1, 1, 2, 6, 1, 34.0086, 52.1798, 8, 16.6032, 0.328947, 0.710526, 0, 0, 1, 0, 0, 3, 0, 0, 0, 0, 0, 1, 0, 0, 0, 19.3213, 0.986842, 0.368421, 0, 3, 1, 0, 0, 2, 3.35873, 0.144737, 0.342105, 0, 0, 1, 0, 0, 1
Accident, 8.53649, 0.736842, 0.406926, 18, 11, 2, 122.352, 136.431, 6, 0.987013, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0.170882, 0, 0.012987, 0, 0, 1, 0, 0, 0, 2.63158, 0.157895, 0.0909091, 1, 1, 1, 0, 0, 0, 22.4026, 0.473684, 0.766234, 0, 2, 2, 35.5105, 53.2564, 3, 55.6904, 1, 0.974026, 0, 4, 3, 35.5016, 33.3985, 6, 47.9494, 0.986842, 1, 2, 7, 2, 41.1707, 41.9251, 10, 0, 0, 0, 0, 0, 1, 0, 0, 0, 8.8175, 0.697368, 0.181818, 1, 0, 1, 0, 0, 1, 20.3349, 0.881579, 0.298701, 0, 3, 1, 0, 0, 2
FireBrigade, 10.4156, 0.706468, 0.491379, 13, 14, 3, 80.9606, 88.7547, 7, 0.866379, 30.1609, 0.80597, 0.545455, 0, 4, 2, 41.1926, 36.9536, 4, 44.2528, 1, 0.532468, 1, 6, 2, 49.0655, 28.751, 4, 20.062, 0.477612, 0.532468, 0, 2, 1, 44.862, 19.9028, 4, 28.3194, 0.567164, 0.805195, 1, 6, 1, 24.2933, 43.4608, 3, 49.9709, 1, 1, 4, 11, 2, 41.766, 44.5307, 9, 7.0944, 0.268657, 0.38961, 0, 1, 1, 0, 0, 2, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1.91898, 0.208955, 0.0779221, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0
RoadBlock, 8.75784, 0.668182, 0.487069, 0, 13, 2, 125.319, 99.6233, 6, 0.948276, 0.942893, 0.136986, 0.0649351, 0, 0, 1, 0, 0, 0, 13.0226, 1, 0.168831, 1, 0, 1, 0, 0, 1, 0.978474, 0.123288, 0.0649351, 0, 0, 1, 0, 0, 0, 38.5696, 0.739726, 1, 0, 5, 2, 29.5364, 43.6909, 4, 34.976, 0.972603, 1, 0, 5, 2, 36.9465, 36.3278, 5, 27.5218, 0.410959, 1, 0, 3, 1, 27.4122, 17.515, 3, 16.1181, 0.684932, 0.38961, 0, 1, 2, 20.1018, 47.4903, 2, 27.4684, 1, 0.454545, 0, 3, 2, 22.7397, 38.7859, 4, 1.19196, 0.123288, 0.0909091, 0, 0, 1, 0, 0, 1
Police, 8.90294, 0.671053, 0.484848, 5, 14, 2, 106.907, 123.311, 8, 0.987013, 0, 0, 0, 0, 0, 1, 0, 0, 0, 20.164, 0.828947, 0.441558, 0, 3, 2, 58.8121, 52.4404, 2, 7.04033, 0.434211, 0.272727, 0, 1, 1, 0, 0, 2, 18.7628, 0.565789, 0.519481, 0, 2, 1, 26.9549, 51.2664, 3, 67.6863, 1, 1, 0, 8, 3, 27.2139, 34.3165, 10, 33.8175, 0.776316, 0.961039, 0, 6, 2, 33.898, 28.1276, 4, 0, 0, 0, 0, 0, 1, 0, 0, 0, 6.83527, 0.5, 0.194805, 0, 1, 1, 0, 0, 4, 0.0512645, 0, 0, 0, 0, 1, 0, 0, 0
Paramedics, 10.2211, 0.582609, 0.508621, 26, 12, 4, 117.875, 115.623, 4, 0.991379, 7.50171, 0.328947, 0.25974, 0, 1, 1, 0, 0, 3, 24.0772, 1, 0.25974, 1, 2, 1, 60.6614, 48.5907, 3, 6.73274, 0.421053, 0.25974, 0, 0, 1, 0, 0, 1, 25.9398, 0.434211, 1, 4, 2, 3, 42.9884, 46.4375, 3, 38.8243, 1, 0.909091, 1, 6, 3, 39.1798, 37.5006, 4, 29.7163, 0.447368, 1, 1, 3, 3, 38.7444, 24.9942, 4, 13.0554, 0.447368, 0.38961, 0, 1, 2, 0, 0, 2, 23.3595, 1, 0.350649, 0, 2, 2, 22.461, 22.0766, 2, 6.42515, 0.381579, 0.181818, 0, 0, 1, 0, 0, 1
Electricity, 5.99862, 0.429825, 0.331878, 7, 10, 1, 122.186, 118.216, 4, 0.995633, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 2.57964, 0.315789, 0.0657895, 1, 0, 1, 0, 0, 2, 16.6551, 0.697368, 0.421053, 0, 2, 2, 57.2703, 54.7883, 3, 39.2659, 1, 0.657895, 0, 6, 3, 49.7527, 39.8767, 3, 42.1745, 0.921053, 0.723684, 1, 6, 2, 34.5694, 35.2203, 6, 1.90443, 0.223684, 0.0921053, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0
Car, 9.07537, 0.43913, 0.541485, 6, 11, 2, 112.21, 118.347, 10, 1.00437, 0.277008, 0.0394737, 0.0263158, 0, 0, 1, 0, 0, 0, 23.1475, 1, 0.460526, 0, 5, 1, 57.1281, 46.4196, 3, 2.00831, 0.184211, 0.105263, 0, 0, 1, 0, 0, 1, 12.4134, 0.144737, 1, 4, 0, 1, 0, 0, 1, 50.5713, 0.921053, 1, 1, 5, 1, 30.8197, 52.2607, 8, 21.2431, 0.328947, 0.894737, 0, 3, 1, 29.9925, 16.4736, 3, 4.18975, 0.184211, 0.25, 0, 0, 1, 0, 0, 1, 30.6614, 1, 0.421053, 1, 2, 1, 21.4148, 39.3114, 3, 3.09903, 0.131579, 0.315789, 0, 0, 1, 0, 0, 2
Accident, 8.10826, 0.758772, 0.451754, 23, 11, 1, 99.5009, 142.931, 7, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 11.2015, 0.736842, 0.223684, 0, 2, 1, 0, 0, 2, 24.117, 1, 0.486842, 0, 4, 2, 54.9471, 36.8208, 1, 13.9543, 0.394737, 0.460526, 0, 1, 1, 29.6085, 59.1817, 3, 52.9086, 1, 0.828947, 1, 8, 2, 37.7079, 36.9784, 8, 42.9363, 1, 0.973684, 0, 6, 2, 36.4326, 31.2986, 5, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1.95637, 0.157895, 0.0526316, 3, 0, 1, 0, 0, 0
FireBrigade, 9.18117, 0.626866, 0.480349, 18, 16, 3, 96.4914, 87.4151, 7, 0.877729, 16.9482, 0.656716, 0.315789, 0, 1, 1, 57.3527, 47.1608, 3, 21.8382, 1, 0.276316, 2, 1, 1, 58.3896, 19.3312, 2, 8.58209, 0.358209, 0.302632, 0, 0, 1, 60.5107, 14.9018, 2, 36.6064, 0.686567, 1, 1, 8, 2, 30.9346, 39.3419, 3, 59.3676, 1, 1, 2, 12, 2, 38.009, 41.254, 9, 6.20581, 0.298507, 0.328947, 0, 2, 1, 0, 0, 2, 1.68892, 0.104478, 0.144737, 0, 0, 1, 0, 0, 1, 10.1139, 0.447761, 0.276316, 0, 1, 1, 0, 0, 3, 0, 0, 0, 0, 0, 1, 0, 0, 0
Police, 10.1647, 0.741228, 0.596491, 6, 13, 2, 99.3442, 118.769, 12, 1, 1.41967, 0.144737, 0.0921053, 0, 0, 1, 0, 0, 2, 26.1427, 0.986842, 0.75, 2, 7, 2, 47.0909, 36.4477, 3, 13.0194, 0.473684, 0.592105, 0, 4, 1, 0, 0, 2, 25.3982, 0.526316, 0.881579, 1, 6, 2, 24.0466, 45.7758, 4, 57.133, 0.986842, 1, 0, 6, 2, 33.4762, 38.5085, 6, 36.6343, 0.921053, 1, 2, 7, 2, 43.6893, 39.5646, 3, 0, 0, 0, 0, 0, 1, 0, 0, 0, 14.1447, 0.855263, 0.328947, 0, 3, 1, 0, 0, 2, 5.29778, 0.276316, 0.289474, 0, 2, 1, 0, 0, 1
RoadBlock, 6.67913, 0.515837, 0.369565, 4, 9, 3, 115.31, 113.183, 3, 0.96087, 0, 0, 0, 0, 0, 1, 0, 0, 0, 5.78587, 0.561644, 0.105263, 0, 0, 1, 0, 0, 1, 0.306417, 0.0136986, 0.0263158, 0, 0, 1, 0, 0, 0, 27.1269, 0.383562, 0.907895, 0, 2, 1, 0, 0, 4, 48.4679, 1, 1, 1, 6, 2, 37.26, 46.3277, 6, 22.7469, 0.328767, 1, 0, 3, 1, 45.9649, 18.3348, 2, 1.00937, 0.109589, 0.0657895, 0, 0, 1, 0, 0, 0, 10.6885, 0.972603, 0.118421, 1, 0, 1, 0, 0, 1, 0.180245, 0, 0.0263158, 0, 0, 1, 0, 0, 0
