@RELATION imagette

@ATTRIBUTE label {Accident, Bomb, Car, Casualty, Electricity, Fire, FireBrigade, Flood, Gas, Injury, Paramedics, Person, Police, RoadBlock}
@ATTRIBUTE RatioBW_Global numeric
@ATTRIBUTE NbLinesBlackPixels_Global numeric
@ATTRIBUTE NbColsBlackPixels_Global numeric
@ATTRIBUTE HoughLines_Global numeric
@ATTRIBUTE HoughCircles_Global numeric
@ATTRIBUTE BoundingBoxNumber_Global numeric
@ATTRIBUTE GravityCenterX_Global numeric
@ATTRIBUTE GravityCenterY_Global numeric
@ATTRIBUTE CannyEdges_Global numeric
@ATTRIBUTE HWRatio_Global numeric
@ATTRIBUTE RatioBW_00 numeric
@ATTRIBUTE NbLinesBlackPixels_00 numeric
@ATTRIBUTE NbColsBlackPixels_00 numeric
@ATTRIBUTE HoughLines_00 numeric
@ATTRIBUTE HoughCircles_00 numeric
@ATTRIBUTE BoundingBoxNumber_00 numeric
@ATTRIBUTE GravityCenterX_00 numeric
@ATTRIBUTE GravityCenterY_00 numeric
@ATTRIBUTE CannyEdges_00 numeric
@ATTRIBUTE RatioBW_01 numeric
@ATTRIBUTE NbLinesBlackPixels_01 numeric
@ATTRIBUTE NbColsBlackPixels_01 numeric
@ATTRIBUTE HoughLines_01 numeric
@ATTRIBUTE HoughCircles_01 numeric
@ATTRIBUTE BoundingBoxNumber_01 numeric
@ATTRIBUTE GravityCenterX_01 numeric
@ATTRIBUTE GravityCenterY_01 numeric
@ATTRIBUTE CannyEdges_01 numeric
@ATTRIBUTE RatioBW_02 numeric
@ATTRIBUTE NbLinesBlackPixels_02 numeric
@ATTRIBUTE NbColsBlackPixels_02 numeric
@ATTRIBUTE HoughLines_02 numeric
@ATTRIBUTE HoughCircles_02 numeric
@ATTRIBUTE BoundingBoxNumber_02 numeric
@ATTRIBUTE GravityCenterX_02 numeric
@ATTRIBUTE GravityCenterY_02 numeric
@ATTRIBUTE CannyEdges_02 numeric
@ATTRIBUTE RatioBW_10 numeric
@ATTRIBUTE NbLinesBlackPixels_10 numeric
@ATTRIBUTE NbColsBlackPixels_10 numeric
@ATTRIBUTE HoughLines_10 numeric
@ATTRIBUTE HoughCircles_10 numeric
@ATTRIBUTE BoundingBoxNumber_10 numeric
@ATTRIBUTE GravityCenterX_10 numeric
@ATTRIBUTE GravityCenterY_10 numeric
@ATTRIBUTE CannyEdges_10 numeric
@ATTRIBUTE RatioBW_11 numeric
@ATTRIBUTE NbLinesBlackPixels_11 numeric
@ATTRIBUTE NbColsBlackPixels_11 numeric
@ATTRIBUTE HoughLines_11 numeric
@ATTRIBUTE HoughCircles_11 numeric
@ATTRIBUTE BoundingBoxNumber_11 numeric
@ATTRIBUTE GravityCenterX_11 numeric
@ATTRIBUTE GravityCenterY_11 numeric
@ATTRIBUTE CannyEdges_11 numeric
@ATTRIBUTE RatioBW_12 numeric
@ATTRIBUTE NbLinesBlackPixels_12 numeric
@ATTRIBUTE NbColsBlackPixels_12 numeric
@ATTRIBUTE HoughLines_12 numeric
@ATTRIBUTE HoughCircles_12 numeric
@ATTRIBUTE BoundingBoxNumber_12 numeric
@ATTRIBUTE GravityCenterX_12 numeric
@ATTRIBUTE GravityCenterY_12 numeric
@ATTRIBUTE CannyEdges_12 numeric
@ATTRIBUTE RatioBW_20 numeric
@ATTRIBUTE NbLinesBlackPixels_20 numeric
@ATTRIBUTE NbColsBlackPixels_20 numeric
@ATTRIBUTE HoughLines_20 numeric
@ATTRIBUTE HoughCircles_20 numeric
@ATTRIBUTE BoundingBoxNumber_20 numeric
@ATTRIBUTE GravityCenterX_20 numeric
@ATTRIBUTE GravityCenterY_20 numeric
@ATTRIBUTE CannyEdges_20 numeric
@ATTRIBUTE RatioBW_21 numeric
@ATTRIBUTE NbLinesBlackPixels_21 numeric
@ATTRIBUTE NbColsBlackPixels_21 numeric
@ATTRIBUTE HoughLines_21 numeric
@ATTRIBUTE HoughCircles_21 numeric
@ATTRIBUTE BoundingBoxNumber_21 numeric
@ATTRIBUTE GravityCenterX_21 numeric
@ATTRIBUTE GravityCenterY_21 numeric
@ATTRIBUTE CannyEdges_21 numeric
@ATTRIBUTE RatioBW_22 numeric
@ATTRIBUTE NbLinesBlackPixels_22 numeric
@ATTRIBUTE NbColsBlackPixels_22 numeric
@ATTRIBUTE HoughLines_22 numeric
@ATTRIBUTE HoughCircles_22 numeric
@ATTRIBUTE BoundingBoxNumber_22 numeric
@ATTRIBUTE GravityCenterX_22 numeric
@ATTRIBUTE GravityCenterY_22 numeric
@ATTRIBUTE CannyEdges_22 numeric

@DATA
RoadBlock, 0.373444, 0.00833333, 0.00414938, 5, 0, 1, 0, 0, 0, 0.995851, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0.4375, 0, 0.0375, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 5.01563, 0.0875, 0.6375, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0.046875, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0
FireBrigade, 0.100746, 0.00414938, 0, 0, 0, 0, 0, 0, 0, 0.99177, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0.740741, 0.0625, 0.0987654, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0.0154321, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0
Electricity, 2.70723, 0.0993377, 0.0879121, 4, 0, 2, 0, 0, 0, 1.65934, 1.6, 0.16, 0.1, 0, 0, 2, 0, 0, 0, 5.33333, 0.12, 0.533333, 0, 0, 2, 0, 0, 0, 3.86667, 0.22, 0.233333, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 10.8667, 0.14, 1, 0, 0, 2, 0, 0, 0, 7.4, 0.38, 0.366667, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 8.13333, 0.24, 0.866667, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0
Police, 0.227435, 0, 0.0041841, 0, 0, 0, 0, 0, 0, 1.00837, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0.0158228, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0.158228, 0, 0, 0, 0, 3, 0, 0, 0, 0.0158228, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0
Accident, 0.439042, 0.0165975, 0.0124481, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0.25, 0.025, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 2.79688, 0.3375, 0.0875, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0.046875, 0, 0, 0, 0, 1, 0, 0, 0
Car, 5.76441, 0.183673, 0.22807, 0, 0, 1, 0, 0, 0, 0.859649, 1.97368, 0.0625, 0.315789, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 25, 0.4375, 0.736842, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 3.28947, 0.4375, 0.105263, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 4.93421, 0.3125, 0.210526, 0, 0, 1, 0, 0, 0
Paramedics, 5.77635, 0.245455, 0.442478, 8, 0, 3, 59.0757, 61.8349, 0, 0.973451, 10.4354, 0.666667, 0.459459, 0, 0, 1, 0, 0, 0, 4.27928, 0.388889, 0.162162, 0, 0, 1, 0, 0, 0, 9.38439, 0.222222, 0.891892, 0, 0, 2, 0, 0, 0, 10.5105, 0.194444, 1, 0, 0, 1, 0, 0, 0, 20.6456, 0.805556, 0.648649, 0, 0, 2, 0, 0, 0, 18.0931, 0.444444, 1, 0, 0, 1, 0, 0, 0, 3.52853, 0.444444, 0.162162, 0, 0, 2, 0, 0, 0, 1.12613, 0.166667, 0.0540541, 0, 0, 1, 0, 0, 0, 9.90991, 0.444444, 0.702703, 0, 0, 2, 0, 0, 0
Gas, 0.036007, 0, 0, 0, 0, 0, 0, 0, 0, 0.995868, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0
Car, 10.5328, 0.4, 0.581967, 0, 0, 2, 0, 0, 0, 0.163934, 19.1667, 0.5, 0.55, 0, 0, 2, 0, 0, 0, 21.25, 0.666667, 0.55, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 10.4167, 0.166667, 0.575, 0, 0, 1, 0, 0, 0, 36.25, 0.666667, 0.675, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 28.75, 0.833333, 0.625, 0, 0, 0, 0, 0, 0, 16.25, 1, 0.3, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
Electricity, 3.0295, 0.143791, 0.148649, 0, 0, 1, 0, 0, 0, 2.06757, 2.28758, 0.176471, 0.166667, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 19.0359, 0.686275, 0.541667, 0, 0, 2, 0, 0, 0, 5.39216, 0.0980392, 0.708333, 0, 0, 2, 0, 0, 0, 3.26797, 0.196078, 0.291667, 0, 0, 2, 0, 0, 0, 2.28758, 0.196078, 0.25, 0, 0, 1, 0, 0, 0, 1.63399, 0.117647, 0.166667, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0
RoadBlock, 0.47692, 0.0165975, 0.00829876, 3, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0.890625, 0.025, 0.05, 0, 0, 1, 0, 0, 0, 0.296875, 0, 0.025, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 5.10938, 0.1, 0.6375, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0
Paramedics, 5.58252, 0.208333, 0.320388, 0, 0, 0, 0, 0, 0, 0.23301, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 35.2941, 0.75, 0.764706, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 43.0147, 0.625, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 26.4706, 1, 0.529412, 0, 0, 0, 0, 0, 0
FireBrigade, 0.144626, 0.00829876, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0.296875, 0.025, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0.203125, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0
Police, 0.202325, 0, 0, 0, 0, 0, 0, 0, 0, 0.995868, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1.10938, 0.0875, 0.1125, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0
Electricity, 2.68871, 0.130841, 0.107692, 0, 0, 0, 0, 0, 0, 1.64615, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 19.3197, 0.8, 0.809524, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 7.7551, 0.342857, 0.285714, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0
Car, 3.86218, 0.166667, 0.20625, 3, 0, 0, 0, 0, 0, 0.4875, 0.145138, 0, 0.0188679, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 10.7402, 0.269231, 0.603774, 0, 0, 2, 0, 0, 0, 2.53991, 0.230769, 0.207547, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 8.49057, 0.230769, 0.54717, 0, 0, 2, 0, 0, 0, 10.7402, 0.653846, 0.471698, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 9.14369, 0.269231, 0.603774, 0, 0, 1, 0, 0, 0
Accident, 0.483523, 0.0124481, 0.0247934, 0, 0, 1, 0, 0, 0, 0.995868, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 3.07813, 0.3875, 0.125, 0, 0, 2, 0, 0, 0, 2.8125, 0.1125, 0.3, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0.09375, 0, 0, 0, 0, 1, 0, 0, 0
Paramedics, 7.50866, 0.491525, 0.537634, 23, 0, 3, 47.2248, 57.9963, 0, 1.26882, 9.92556, 0.435897, 0.645161, 0, 0, 1, 0, 0, 0, 20.5128, 1, 0.419355, 0, 0, 2, 0, 0, 0, 28.7014, 1, 1, 0, 0, 2, 0, 0, 0, 11.9934, 0.179487, 1, 0, 0, 1, 0, 0, 0, 28.9495, 1, 0.741935, 0, 0, 3, 0, 0, 0, 18.3623, 0.487179, 1, 0, 0, 1, 0, 0, 0, 18.0314, 0.923077, 0.806452, 0, 0, 3, 0, 0, 0, 3.97022, 0.435897, 0.129032, 0, 0, 1, 0, 0, 0, 19.603, 0.589744, 0.967742, 0, 0, 2, 0, 0, 0
Gas, 0.0186289, 0, 0, 0, 0, 0, 0, 0, 0, 0.991803, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0
Electricity, 3.49785, 0.225434, 0.192308, 1, 0, 3, 0, 0, 0, 2.21795, 0.877193, 0.0526316, 0.115385, 0, 0, 1, 0, 0, 0, 8.90688, 0.280702, 0.923077, 0, 0, 2, 0, 0, 0, 13.8327, 0.719298, 0.269231, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 7.35493, 0.105263, 0.730769, 0, 0, 2, 0, 0, 0, 17.7463, 0.736842, 0.846154, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0.944669, 0.0877193, 0.0769231, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0
Car, 5.92619, 0.20339, 0.751773, 17, 0, 0, 0, 0, 0, 0.41844, 3.80739, 0.263158, 0.170213, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 21.8365, 0.421053, 0.957447, 0, 0, 1, 0, 0, 0, 26.7637, 0.421053, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 23.8522, 0.315789, 1, 0, 0, 1, 0, 0, 0, 24.0761, 0.368421, 0.93617, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 12.9899, 0.526316, 0.723404, 0, 0, 1, 0, 0, 0
RoadBlock, 0.360082, 0.00833333, 0.0123457, 0, 0, 0, 0, 0, 0, 0.987654, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0.509259, 0.05, 0.0493827, 0, 0, 1, 0, 0, 0, 1.49691, 0.125, 0.0740741, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 3.19444, 0.1125, 0.283951, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0
Police, 0.104999, 0, 0, 0, 0, 0, 0, 0, 0, 0.991803, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0.0154321, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0
FireBrigade, 0.114108, 0, 0, 0, 0, 0, 0, 0, 0, 1.00417, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0
Car, 3.98973, 0.25, 0.178082, 6, 0, 2, 85.7163, 58.7577, 0, 0.547945, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 15.3045, 0.384615, 0.75, 0, 0, 1, 0, 0, 0, 4.80769, 0.269231, 0.333333, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 25, 0.461538, 1, 0, 0, 2, 0, 0, 0, 8.33333, 0.230769, 0.583333, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1.12179, 0.0769231, 0.104167, 0, 0, 1, 0, 0, 0
RoadBlock, 5.19126, 0.114754, 0.142857, 0, 0, 2, 0, 0, 0, 1.45238, 0, 0, 0, 0, 0, 1, 0, 0, 0, 22.8571, 0.95, 0.285714, 0, 0, 1, 0, 0, 0, 7.5, 0.35, 0.285714, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 7.14286, 0.15, 0.5, 0, 0, 1, 0, 0, 0, 21.0714, 0.35, 0.785714, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0
Accident, 0.152418, 0, 0.00819672, 0, 0, 0, 0, 0, 0, 0.991803, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0.802469, 0.025, 0.0493827, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0
Gas, 0.0103304, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0
Paramedics, 0.118548, 0, 0.00409836, 0, 0, 0, 0, 0, 0, 0.991803, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0
Electricity, 0.11008, 0.00413223, 0, 0, 0, 0, 0, 0, 0, 0.991803, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1.08025, 0.1, 0.0987654, 0, 0, 2, 0, 0, 0, 0.694444, 0.0875, 0.0740741, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0
Car, 3.50877, 0.208333, 0.115789, 0, 0, 1, 0, 0, 0, 0.505263, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 8.26613, 0.3125, 0.387097, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 3.42742, 0.1875, 0.290323, 0, 0, 2, 0, 0, 0, 0.604839, 0.0625, 0.0967742, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 9.07258, 0.4375, 0.258065, 0, 0, 1, 0, 0, 0
Accident, 4.49811, 0.291667, 0.0909091, 0, 0, 2, 0, 0, 0, 0.272727, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 3.44828, 0.25, 0.137931, 0, 0, 1, 0, 0, 0
FireBrigade, 0.234911, 0.0125, 0, 0, 0, 0, 0, 0, 0, 0.987654, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0.87963, 0.1, 0.0493827, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0.817901, 0.0625, 0.0864198, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0
Police, 0.246208, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0.09375, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0.890625, 0.1, 0.1125, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0
Car, 3.30225, 0.128205, 0.163636, 9, 0, 0, 0, 0, 0, 0.472727, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 3.21678, 0.230769, 0.309091, 0, 0, 2, 0, 0, 0, 1.25874, 0.153846, 0.109091, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 13.8462, 0.230769, 0.836364, 0, 0, 1, 0, 0, 0, 4.68531, 0.230769, 0.345455, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 14.2657, 0.269231, 0.745455, 0, 0, 1, 0, 0, 0
RoadBlock, 0.25955, 0.0165975, 0.00411523, 0, 0, 0, 0, 0, 0, 0.99177, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0.216049, 0, 0.0123457, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 2.00617, 0.0625, 0.160494, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0
Paramedics, 0.378931, 0.0247934, 0.00414938, 0, 0, 0, 0, 0, 0, 1.00415, 0.109375, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0.265625, 0.025, 0, 0, 0, 1, 0, 0, 0, 1.35938, 0.075, 0.125, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0
