@RELATION imagette

@ATTRIBUTE label {Accident, Bomb, Car, Casualty, Electricity, Fire, FireBrigade, Flood, Gas, Injury, Paramedics, Person, Police, RoadBlock}
@ATTRIBUTE RatioBW_Global numeric
@ATTRIBUTE NbLinesBlackPixels_Global numeric
@ATTRIBUTE NbColsBlackPixels_Global numeric
@ATTRIBUTE HoughLines_Global numeric
@ATTRIBUTE HoughCircles_Global numeric
@ATTRIBUTE BoundingBoxNumber_Global numeric
@ATTRIBUTE GravityCenterX_Global numeric
@ATTRIBUTE GravityCenterY_Global numeric
@ATTRIBUTE CannyEdges_Global numeric
@ATTRIBUTE HWRatio_Global numeric
@ATTRIBUTE RatioBW_00 numeric
@ATTRIBUTE NbLinesBlackPixels_00 numeric
@ATTRIBUTE NbColsBlackPixels_00 numeric
@ATTRIBUTE HoughLines_00 numeric
@ATTRIBUTE HoughCircles_00 numeric
@ATTRIBUTE BoundingBoxNumber_00 numeric
@ATTRIBUTE GravityCenterX_00 numeric
@ATTRIBUTE GravityCenterY_00 numeric
@ATTRIBUTE CannyEdges_00 numeric
@ATTRIBUTE RatioBW_01 numeric
@ATTRIBUTE NbLinesBlackPixels_01 numeric
@ATTRIBUTE NbColsBlackPixels_01 numeric
@ATTRIBUTE HoughLines_01 numeric
@ATTRIBUTE HoughCircles_01 numeric
@ATTRIBUTE BoundingBoxNumber_01 numeric
@ATTRIBUTE GravityCenterX_01 numeric
@ATTRIBUTE GravityCenterY_01 numeric
@ATTRIBUTE CannyEdges_01 numeric
@ATTRIBUTE RatioBW_02 numeric
@ATTRIBUTE NbLinesBlackPixels_02 numeric
@ATTRIBUTE NbColsBlackPixels_02 numeric
@ATTRIBUTE HoughLines_02 numeric
@ATTRIBUTE HoughCircles_02 numeric
@ATTRIBUTE BoundingBoxNumber_02 numeric
@ATTRIBUTE GravityCenterX_02 numeric
@ATTRIBUTE GravityCenterY_02 numeric
@ATTRIBUTE CannyEdges_02 numeric
@ATTRIBUTE RatioBW_10 numeric
@ATTRIBUTE NbLinesBlackPixels_10 numeric
@ATTRIBUTE NbColsBlackPixels_10 numeric
@ATTRIBUTE HoughLines_10 numeric
@ATTRIBUTE HoughCircles_10 numeric
@ATTRIBUTE BoundingBoxNumber_10 numeric
@ATTRIBUTE GravityCenterX_10 numeric
@ATTRIBUTE GravityCenterY_10 numeric
@ATTRIBUTE CannyEdges_10 numeric
@ATTRIBUTE RatioBW_11 numeric
@ATTRIBUTE NbLinesBlackPixels_11 numeric
@ATTRIBUTE NbColsBlackPixels_11 numeric
@ATTRIBUTE HoughLines_11 numeric
@ATTRIBUTE HoughCircles_11 numeric
@ATTRIBUTE BoundingBoxNumber_11 numeric
@ATTRIBUTE GravityCenterX_11 numeric
@ATTRIBUTE GravityCenterY_11 numeric
@ATTRIBUTE CannyEdges_11 numeric
@ATTRIBUTE RatioBW_12 numeric
@ATTRIBUTE NbLinesBlackPixels_12 numeric
@ATTRIBUTE NbColsBlackPixels_12 numeric
@ATTRIBUTE HoughLines_12 numeric
@ATTRIBUTE HoughCircles_12 numeric
@ATTRIBUTE BoundingBoxNumber_12 numeric
@ATTRIBUTE GravityCenterX_12 numeric
@ATTRIBUTE GravityCenterY_12 numeric
@ATTRIBUTE CannyEdges_12 numeric
@ATTRIBUTE RatioBW_20 numeric
@ATTRIBUTE NbLinesBlackPixels_20 numeric
@ATTRIBUTE NbColsBlackPixels_20 numeric
@ATTRIBUTE HoughLines_20 numeric
@ATTRIBUTE HoughCircles_20 numeric
@ATTRIBUTE BoundingBoxNumber_20 numeric
@ATTRIBUTE GravityCenterX_20 numeric
@ATTRIBUTE GravityCenterY_20 numeric
@ATTRIBUTE CannyEdges_20 numeric
@ATTRIBUTE RatioBW_21 numeric
@ATTRIBUTE NbLinesBlackPixels_21 numeric
@ATTRIBUTE NbColsBlackPixels_21 numeric
@ATTRIBUTE HoughLines_21 numeric
@ATTRIBUTE HoughCircles_21 numeric
@ATTRIBUTE BoundingBoxNumber_21 numeric
@ATTRIBUTE GravityCenterX_21 numeric
@ATTRIBUTE GravityCenterY_21 numeric
@ATTRIBUTE CannyEdges_21 numeric
@ATTRIBUTE RatioBW_22 numeric
@ATTRIBUTE NbLinesBlackPixels_22 numeric
@ATTRIBUTE NbColsBlackPixels_22 numeric
@ATTRIBUTE HoughLines_22 numeric
@ATTRIBUTE HoughCircles_22 numeric
@ATTRIBUTE BoundingBoxNumber_22 numeric
@ATTRIBUTE GravityCenterX_22 numeric
@ATTRIBUTE GravityCenterY_22 numeric
@ATTRIBUTE CannyEdges_22 numeric

@DATA
FireBrigade, 6.36412, 0.668033, 0.597561, 40, 13, 2, 103.831, 130.489, 2, 0.99187, 7.39235, 0.444444, 0.426829, 0, 2, 1, 67.1812, 37.9573, 3, 36.1939, 1, 0.548781, 6, 4, 2, 49.3059, 38.7864, 5, 21.7404, 0.888889, 0.5, 0, 2, 2, 54.8439, 43.3682, 2, 15.688, 0.481481, 0.939024, 9, 5, 2, 28.2992, 64.8712, 2, 23.3062, 0.592593, 0.853659, 0, 4, 1, 29.8818, 36.8838, 2, 24.059, 0.876543, 1, 4, 3, 2, 45.2871, 49.3416, 2, 0.0602228, 0, 0, 0, 0, 1, 0, 0, 0, 19.2261, 0.987654, 0.414634, 5, 3, 2, 21.348, 22.5338, 3, 0.647395, 0.0617284, 0.0609756, 0, 0, 1, 0, 0, 0
RoadBlock, 3.30237, 0.256198, 0.404959, 3, 10, 3, 113.356, 128.733, 4, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 14.5, 0.825, 0.3, 0, 0, 2, 60.9533, 57.195, 2, 2.54688, 0.175, 0.175, 0, 0, 1, 0, 0, 2, 4.90625, 0.125, 0.45, 0, 0, 1, 0, 0, 0, 35.625, 0.7375, 1, 2, 7, 2, 42.2995, 42.4342, 4, 15.5937, 0.2875, 0.9125, 0, 0, 2, 23.5829, 17.1442, 2, 0, 0, 0, 0, 0, 1, 0, 0, 0, 10.8594, 0.7, 0.225, 0, 0, 1, 11.2385, 58.4868, 2, 0, 0, 0, 0, 0, 1, 0, 0, 0
Gas, 3.81547, 0.432099, 0.312757, 1, 11, 2, 116.375, 161.732, 6, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 13.8089, 0.666667, 0.395062, 0, 1, 2, 0, 0, 2, 2.3472, 0.0864198, 0.209877, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 26.5051, 0.716049, 1, 0, 7, 2, 36.893, 42.5262, 4, 32.4341, 0.802469, 0.728395, 1, 4, 1, 42.9738, 44.0218, 4, 0, 0, 0, 0, 0, 1, 0, 0, 0, 7.10258, 0.432099, 0.234568, 0, 0, 1, 0, 0, 2, 11.0806, 0.851852, 0.209877, 0, 5, 1, 0, 0, 3
Paramedics, 4.58602, 0.477366, 0.390947, 5, 11, 2, 112.127, 140.962, 6, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 17.8631, 0.901235, 0.419753, 3, 3, 2, 55.1124, 40.3429, 2, 11.2483, 0.580247, 0.395062, 0, 1, 2, 61.3145, 23.7443, 2, 4.74013, 0.0987654, 0.469136, 0, 0, 1, 0, 0, 0, 37.6162, 1, 1, 0, 6, 1, 28.4807, 48.1467, 8, 28.2731, 0.592593, 0.987654, 0, 2, 3, 39.3385, 31.6884, 4, 0, 0, 0, 0, 0, 1, 0, 0, 0, 5.07545, 0.493827, 0.0864198, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0
Electricity, 1.67827, 0.0946502, 0.131687, 0, 7, 1, 87.1001, 130.39, 5, 1, 0.259107, 0, 0.0246914, 0, 0, 1, 0, 0, 0, 10.0899, 0.666667, 0.222222, 0, 0, 1, 0, 0, 2, 5.0602, 0.234568, 0.246914, 0, 0, 1, 0, 0, 1, 2.5301, 0.160494, 0.17284, 0, 0, 1, 0, 0, 2, 17.1315, 0.790123, 0.37037, 1, 4, 1, 0, 0, 4, 5.21262, 0.271605, 0.358025, 0, 0, 2, 42.5308, 16.1444, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0
Accident, 2.10821, 0.245902, 0.18107, 0, 6, 2, 104.291, 140.061, 4, 1.00412, 0, 0, 0, 0, 0, 1, 0, 0, 0, 9.25164, 0.592593, 0.271605, 0, 1, 1, 0, 0, 2, 4.99924, 0.234568, 0.271605, 0, 0, 1, 0, 0, 2, 0, 0, 0, 0, 0, 1, 0, 0, 0, 31.4434, 0.82716, 0.753086, 0, 5, 2, 35.6697, 42.6929, 2, 8.09328, 0.222222, 0.518519, 0, 0, 1, 0, 0, 2, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0
Car, 6.38453, 0.477366, 0.497942, 12, 13, 1, 115.992, 162.231, 11, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 8.85536, 0.358025, 0.530864, 0, 3, 1, 0, 0, 2, 21.9784, 0.790123, 0.703704, 0, 2, 1, 62.6589, 36.9383, 6, 0, 0, 0, 0, 0, 1, 0, 0, 0, 22.0546, 0.604938, 1, 2, 8, 2, 37.2975, 27.9348, 2, 58.5124, 0.777778, 1, 0, 8, 2, 36.1706, 45.6673, 7, 0, 0, 0, 0, 0, 1, 0, 0, 0, 9.89178, 0.493827, 0.308642, 0, 2, 1, 17.4394, 59.9417, 3, 5.426, 0.481481, 0.160494, 0, 1, 1, 0, 0, 2
Police, 4.89432, 0.467213, 0.479339, 19, 12, 3, 115.387, 126.36, 6, 1.00826, 0, 0, 0, 0, 0, 1, 0, 0, 0, 9.9537, 0.604938, 0.3375, 2, 1, 2, 0, 0, 2, 5.97222, 0.197531, 0.3625, 0, 0, 1, 0, 0, 2, 6.52778, 0.283951, 0.325, 0, 2, 1, 25.4133, 63.746, 1, 57.5154, 1, 1, 2, 8, 6, 39.084, 41.3429, 7, 24.3827, 0.580247, 0.875, 1, 4, 2, 40.8826, 31.0821, 3, 0, 0, 0, 0, 0, 1, 0, 0, 0, 9.07407, 0.54321, 0.2375, 0, 2, 1, 0, 0, 2, 0, 0, 0, 0, 0, 1, 0, 0, 0
FireBrigade, 7.60225, 0.783673, 0.572016, 27, 13, 3, 107.516, 115.752, 6, 1.00823, 15.897, 0.839506, 0.493827, 0, 1, 2, 55.9238, 39.1437, 2, 30.0259, 1, 0.469136, 8, 5, 3, 47.9512, 39.7688, 4, 21.4754, 0.975309, 0.481481, 3, 2, 2, 50.0336, 41.8787, 2, 23.3196, 0.802469, 1, 2, 4, 2, 49.3891, 29.4805, 2, 28.5627, 1, 0.851852, 3, 4, 1, 26.302, 47.2663, 4, 23.3044, 0.938272, 1, 3, 4, 2, 38.5818, 45.399, 2, 4.45054, 0.345679, 0.17284, 0, 0, 1, 0, 0, 2, 18.1832, 1, 0.320988, 0, 1, 2, 21.9523, 46.3085, 2, 3.49032, 0.259259, 0.160494, 0, 0, 1, 0, 0, 2
Gas, 3.42191, 0.457143, 0.171429, 6, 11, 2, 124.306, 138.706, 4, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 10.6081, 0.580247, 0.308642, 0, 1, 2, 60.3188, 25.1074, 2, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1.02119, 0.0740741, 0.111111, 0, 0, 1, 0, 0, 0, 43.3013, 1, 1, 0, 8, 4, 35.2878, 46.2712, 6, 17.2382, 0.530864, 0.54321, 0, 2, 1, 43.6745, 29.3156, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 8.09328, 0.518519, 0.234568, 0, 0, 1, 12.9048, 59.5923, 2, 10.3948, 0.654321, 0.197531, 0, 2, 1, 0, 0, 0
Paramedics, 3.77425, 0.473251, 0.297959, 9, 11, 3, 97.0141, 132.892, 7, 0.991837, 3.97805, 0.135802, 0.320988, 0, 0, 1, 0, 0, 1, 18.4423, 1, 0.259259, 1, 2, 2, 52.159, 30.2015, 2, 9.34309, 0.444444, 0.333333, 0, 1, 2, 0, 0, 2, 1.40223, 0.0864198, 0.123457, 0, 0, 1, 0, 0, 0, 41.3656, 1, 0.888889, 1, 8, 5, 36.1821, 32.7131, 4, 14.4795, 0.407407, 0.740741, 0, 2, 2, 17.1159, 24.4988, 2, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0
RoadBlock, 6.05424, 0.393443, 0.642276, 3, 12, 3, 117.092, 120.524, 5, 0.99187, 16.7118, 0.790123, 0.817073, 0, 3, 2, 40.9341, 45.8946, 2, 19.5122, 1, 0.487805, 0, 3, 2, 21.7384, 34.2314, 4, 16.6968, 0.740741, 0.768293, 0, 3, 2, 49.9834, 39.9772, 2, 22.5534, 0.567901, 1, 0, 6, 2, 41.6585, 38.5669, 2, 14.3933, 0.246914, 0.902439, 0, 2, 1, 37.1939, 32.1237, 0, 17.3291, 0.333333, 1, 0, 3, 2, 41.1336, 50.8638, 2, 15.1912, 0.641975, 0.731707, 0, 3, 2, 27.6208, 44.223, 2, 16.9076, 1, 0.292683, 0, 4, 2, 53.0489, 38.9963, 1, 13.3394, 0.592593, 0.658537, 0, 2, 2, 29.8006, 23.6279, 2
Electricity, 1.83825, 0.111111, 0.115702, 1, 8, 1, 106.352, 117.202, 3, 1.00413, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0.216049, 0, 0.025, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 7.60802, 0.345679, 0.4125, 0, 1, 1, 33.4147, 64.2733, 1, 29.9846, 1, 0.725, 0, 8, 2, 39.037, 43.9518, 6, 6.09568, 0.185185, 0.4125, 0, 0, 1, 0, 0, 2, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0
Accident, 6.28249, 0.639344, 0.589431, 60, 10, 3, 127.479, 131.786, 6, 0.99187, 5.58567, 0.382716, 0.219512, 0, 1, 1, 70.5849, 68.8687, 1, 16.6516, 1, 0.426829, 4, 0, 2, 0, 0, 2, 19.2261, 0.925926, 0.597561, 0, 3, 2, 48.8469, 47.58, 2, 21.1081, 0.617284, 0.97561, 0, 4, 1, 39.4778, 39.4354, 3, 16.0644, 1, 0.414634, 0, 0, 2, 23.3509, 67.2685, 0, 30.8642, 0.728395, 1, 5, 6, 2, 44.9319, 41.7832, 2, 8.5667, 0.469136, 0.378049, 0, 2, 2, 0, 0, 2, 16.8172, 1, 0.365854, 0, 0, 2, 43.9662, 65.1363, 2, 20.1596, 0.876543, 0.658537, 0, 3, 2, 34.9084, 40.2107, 2
Car, 8.50993, 0.430328, 0.764228, 65, 14, 4, 126.229, 146.745, 12, 0.99187, 0, 0, 0, 0, 0, 1, 0, 0, 0, 36.1939, 0.901235, 1, 4, 10, 2, 0, 0, 5, 22.6889, 0.518519, 1, 5, 3, 2, 48.5161, 33.0014, 3, 0.255947, 0.0246914, 0, 0, 0, 1, 0, 0, 0, 37.7748, 0.654321, 1, 1, 8, 1, 31.8677, 33.2506, 4, 26.2873, 0.567901, 1, 0, 7, 3, 41.3837, 15.1535, 4, 0, 0, 0, 0, 0, 1, 0, 0, 0, 41.5537, 0.938272, 1, 1, 6, 3, 34.6819, 42.1581, 4, 23.2611, 0.555556, 0.963415, 0, 5, 2, 25.6062, 22.9571, 4
Police, 6.96721, 0.766393, 0.719512, 54, 13, 4, 109.521, 123, 7, 0.99187, 9.40982, 0.555556, 0.426829, 3, 2, 2, 0, 0, 3, 18.8497, 1, 0.695122, 2, 4, 2, 0, 0, 2, 20.0994, 0.802469, 1, 10, 5, 2, 39.1849, 29.7465, 2, 24.3902, 0.703704, 1, 1, 4, 2, 32.175, 34.0713, 3, 27.1003, 0.679012, 0.634146, 0, 2, 2, 32.0528, 40.9399, 4, 22.7793, 0.82716, 1, 0, 2, 2, 26.4784, 29.0215, 3, 5.08883, 0.234568, 0.317073, 0, 1, 1, 0, 0, 2, 13.9566, 0.506173, 0.792683, 7, 1, 2, 0, 0, 2, 19.7531, 0.82716, 1, 5, 4, 2, 42.0708, 44.2999, 2
Paramedics, 5.3036, 0.561983, 0.475207, 10, 11, 2, 113.424, 115.851, 6, 1, 4.85938, 0.2375, 0.2875, 0, 1, 1, 0, 0, 2, 22.7813, 1, 0.4125, 2, 1, 2, 54.4187, 43.1223, 2, 7.5, 0.4, 0.3, 0, 0, 2, 62.9505, 13.9757, 2, 16.1406, 0.4, 0.85, 0, 2, 2, 30.4417, 56.5686, 2, 42.4219, 1, 1, 0, 6, 4, 33.5296, 33.2485, 5, 15.8906, 0.4, 0.9125, 3, 1, 2, 19.4728, 24.1374, 2, 0, 0, 0, 0, 0, 1, 0, 0, 0, 6.42188, 0.6, 0.1125, 1, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0
Electricity, 1.49492, 0.0452675, 0.0938776, 0, 5, 1, 99.9775, 132.85, 2, 0.991837, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1.31078, 0.148148, 0.0740741, 0, 0, 1, 0, 0, 0, 3.06356, 0.197531, 0.185185, 0, 0, 1, 0, 0, 2, 23.4415, 1, 0.530864, 0, 6, 3, 21.7353, 34.7657, 4, 7.40741, 0.308642, 0.419753, 0, 0, 1, 0, 0, 2, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0
FireBrigade, 3.91677, 0.418033, 0.329268, 6, 12, 2, 106.909, 139.593, 5, 0.99187, 0.617284, 0.0617284, 0.0609756, 0, 0, 1, 0, 0, 0, 16.6366, 1, 0.268293, 1, 2, 2, 66.0415, 48.8515, 2, 7.12135, 0.45679, 0.195122, 0, 0, 1, 0, 0, 2, 2.16802, 0.0864198, 0.231707, 0, 0, 1, 0, 0, 0, 45.7844, 1, 0.97561, 2, 7, 3, 41.0288, 40.013, 6, 18.8648, 0.493827, 0.878049, 0, 1, 2, 34.6285, 29.7329, 4, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0
RoadBlock, 5.85107, 0.407407, 0.658436, 14, 14, 3, 118.942, 119.622, 7, 1, 9.76985, 0.407407, 0.506173, 1, 2, 3, 0, 0, 2, 24.7828, 1, 0.728395, 0, 2, 3, 41.7871, 45.8707, 3, 9.06874, 0.419753, 0.45679, 0, 1, 2, 59.5409, 18.5987, 2, 23.7159, 0.444444, 1, 0, 5, 2, 42.0352, 39.5775, 3, 12.5438, 0.185185, 0.765432, 2, 1, 1, 34.1982, 39.2292, 0, 17.9393, 0.271605, 1, 0, 2, 2, 30.1522, 34.903, 2, 9.83082, 0.506173, 0.444444, 0, 3, 2, 0, 0, 2, 17.8631, 1, 0.333333, 0, 3, 2, 42.5963, 43.6282, 2, 10.3338, 0.469136, 0.493827, 0, 2, 2, 14.1988, 15.7902, 2
Gas, 4.27714, 0.512295, 0.469136, 16, 12, 2, 102.816, 129.514, 6, 1.00412, 4.63344, 0.160494, 0.333333, 0, 0, 1, 0, 0, 1, 17.5278, 0.753086, 0.62963, 0, 1, 2, 49.4352, 37.1148, 3, 7.84941, 0.493827, 0.259259, 0, 0, 1, 66.2005, 30.561, 1, 5.57842, 0.17284, 0.407407, 0, 0, 1, 0, 0, 1, 49.3827, 1, 1, 0, 7, 3, 42.8748, 32.0793, 8, 20.6219, 0.567901, 0.765432, 0, 5, 1, 43.602, 31.0691, 4, 0, 0, 0, 0, 0, 1, 0, 0, 0, 3.36839, 0.333333, 0.111111, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0
Accident, 5.31616, 0.530612, 0.540984, 37, 12, 2, 114.803, 145.004, 5, 1.0041, 5.51745, 0.419753, 0.17284, 0, 0, 1, 0, 0, 2, 16.8419, 1, 0.432099, 3, 0, 2, 0, 0, 2, 20.1494, 1, 0.555556, 0, 2, 2, 48.4388, 43.806, 2, 16.5066, 0.641975, 0.765432, 6, 6, 1, 30.6281, 47.3769, 1, 21.2315, 1, 0.592593, 1, 5, 2, 25.2182, 43.743, 3, 27.7092, 0.604938, 1, 0, 8, 2, 31.834, 43.9655, 2, 0, 0, 0, 0, 0, 1, 0, 0, 0, 12.8334, 0.802469, 0.320988, 0, 0, 2, 20.3142, 58.9209, 2, 9.95275, 0.617284, 0.296296, 0, 0, 2, 0, 0, 2
Police, 7.69412, 0.699588, 0.67623, 17, 15, 2, 113.233, 132.317, 4, 0.995902, 15.0739, 0.740741, 0.604938, 4, 5, 1, 47.4651, 35.8641, 2, 37.6619, 1, 0.666667, 0, 6, 2, 63.9629, 21.3274, 7, 28.9742, 0.975309, 0.962963, 1, 5, 2, 27.3528, 33.4021, 4, 10.8215, 0.259259, 0.777778, 2, 2, 1, 14.699, 65.9736, 3, 25.2705, 0.91358, 0.950617, 0, 5, 2, 24.9478, 37.8553, 4, 21.1248, 0.567901, 1, 0, 4, 2, 50.0096, 65.8707, 3, 0, 0, 0, 0, 0, 1, 0, 0, 0, 17.9393, 0.938272, 0.580247, 0, 2, 2, 32.5602, 48.4196, 2, 14.9063, 0.777778, 0.555556, 3, 2, 2, 11.8357, 50.4988, 2
Car, 7.73797, 0.438525, 0.650206, 56, 13, 0, 123.492, 153.427, 11, 1.00412, 0, 0, 0, 0, 0, 1, 0, 0, 0, 25.0876, 0.876543, 0.925926, 5, 6, 2, 0, 0, 3, 23.1215, 0.54321, 0.851852, 0, 4, 1, 50.4524, 29.5157, 5, 0, 0, 0, 0, 0, 1, 0, 0, 0, 24.0207, 0.493827, 1, 4, 4, 2, 42.1398, 22.179, 3, 37.037, 0.716049, 1, 1, 7, 2, 41.0854, 27.5064, 4, 0, 0, 0, 0, 0, 1, 0, 0, 0, 27.3129, 0.839506, 1, 6, 4, 2, 31.2416, 24.8991, 3, 29.5229, 0.679012, 1, 0, 7, 3, 40.4654, 21.7877, 6
Electricity, 2.38888, 0.1893, 0.19917, 0, 7, 1, 111.095, 123.688, 3, 1.0083, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 5.87963, 0.283951, 0.2875, 0, 0, 1, 0, 0, 2, 37.8241, 1, 0.8, 1, 7, 3, 29.1038, 45.847, 6, 9.84568, 0.234568, 0.575, 0, 0, 1, 0, 0, 2, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0
Paramedics, 2.74841, 0.213115, 0.318367, 8, 8, 3, 114.149, 136.544, 6, 0.995918, 0, 0, 0, 0, 0, 1, 0, 0, 0, 12.9249, 0.901235, 0.209877, 0, 1, 1, 67.6517, 43.5767, 2, 1.28029, 0.0987654, 0.0617284, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 42.7984, 0.925926, 0.975309, 0, 6, 4, 39.8371, 46.3861, 4, 16.5676, 0.37037, 0.864198, 0, 3, 2, 30.7312, 22.9666, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0
FireBrigade, 3.88417, 0.401639, 0.320988, 1, 8, 3, 105.606, 139.839, 5, 1.00412, 1.3565, 0.111111, 0.111111, 0, 0, 2, 0, 0, 0, 16.7505, 0.975309, 0.345679, 0, 1, 1, 0, 0, 2, 4.93827, 0.382716, 0.160494, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 45.5266, 0.938272, 0.851852, 0, 6, 2, 38.3573, 43.6563, 5, 21.9784, 0.518519, 0.777778, 0, 2, 2, 26.5165, 22.2853, 3, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0
Gas, 4.57397, 0.586066, 0.386831, 16, 13, 3, 134.778, 143.474, 6, 1.00412, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 6.67581, 0.148148, 0.580247, 0, 0, 1, 0, 0, 2, 46.182, 1, 0.938272, 5, 9, 3, 40.8143, 24.7173, 7, 44.6578, 0.975309, 0.962963, 0, 8, 3, 34.292, 37.552, 4, 0, 0, 0, 0, 0, 1, 0, 0, 0, 14.6472, 0.851852, 0.308642, 0, 1, 2, 18.3669, 36.9185, 2, 4.11523, 0.308642, 0.185185, 0, 2, 1, 0, 0, 3
RoadBlock, 6.53545, 0.459016, 0.73251, 15, 13, 2, 106.127, 134.128, 4, 1.00412, 9.87654, 0.37037, 0.419753, 0, 3, 1, 58.9397, 68.4919, 2, 25.8345, 1, 0.753086, 2, 3, 2, 35.9944, 45.2942, 3, 22.2679, 0.91358, 0.753086, 3, 3, 2, 45.0977, 39.5201, 2, 33.501, 0.555556, 1, 0, 6, 2, 39.4837, 49.512, 2, 7.02637, 0.123457, 0.666667, 2, 0, 1, 0, 0, 0, 23.0148, 0.54321, 1, 1, 3, 2, 35.7305, 63.618, 2, 1.81375, 0.123457, 0.135802, 0, 1, 1, 0, 0, 1, 18.1984, 1, 0.530864, 0, 1, 2, 35.2151, 53.9985, 2, 11.4464, 0.604938, 0.469136, 0, 5, 2, 23.3387, 19.9217, 2
Accident, 6.32558, 0.67623, 0.561475, 61, 13, 4, 130.17, 138.158, 4, 1, 2.78921, 0.283951, 0.0987654, 0, 0, 1, 0, 0, 1, 16.3695, 1, 0.419753, 3, 0, 2, 0, 0, 2, 20.0427, 1, 0.54321, 0, 2, 2, 53.4783, 54.5523, 2, 21.0334, 0.555556, 1, 7, 3, 2, 54.3368, 59.4334, 1, 12.9249, 0.814815, 0.246914, 2, 2, 1, 45.3512, 45.931, 0, 30.9252, 0.641975, 1, 4, 5, 1, 45.2838, 37.1258, 2, 1.55464, 0.111111, 0.135802, 0, 0, 1, 0, 0, 1, 22.1308, 1, 1, 11, 6, 2, 59.9018, 45.2472, 2, 23.5635, 0.950617, 1, 0, 3, 2, 47.7147, 48.7735, 2
Paramedics, 2.75365, 0.329218, 0.259259, 2, 8, 2, 113.475, 119.289, 5, 1, 0.0152416, 0, 0, 0, 0, 1, 0, 0, 0, 6.3405, 0.604938, 0.222222, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 4.63344, 0.111111, 0.45679, 0, 0, 1, 0, 0, 1, 52.873, 1, 0.876543, 0, 7, 2, 46.2881, 44.1348, 4, 3.50556, 0.123457, 0.308642, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0
