@RELATION imagette

@ATTRIBUTE label {Accident, Bomb, Car, Casualty, Electricity, Fire, FireBrigade, Flood, Gas, Injury, Paramedics, Person, Police, RoadBlock}
@ATTRIBUTE RatioBW_Global numeric
@ATTRIBUTE NbLinesBlackPixels_Global numeric
@ATTRIBUTE NbColsBlackPixels_Global numeric
@ATTRIBUTE HoughLines_Global numeric
@ATTRIBUTE HoughCircles_Global numeric
@ATTRIBUTE BoundingBoxNumber_Global numeric
@ATTRIBUTE GravityCenterX_Global numeric
@ATTRIBUTE GravityCenterY_Global numeric
@ATTRIBUTE CannyEdges_Global numeric
@ATTRIBUTE HWRatio_Global numeric
@ATTRIBUTE RatioBW_3x3_00 numeric
@ATTRIBUTE NbLinesBlackPixels_3x3_00 numeric
@ATTRIBUTE NbColsBlackPixels_3x3_00 numeric
@ATTRIBUTE HoughLines_3x3_00 numeric
@ATTRIBUTE HoughCircles_3x3_00 numeric
@ATTRIBUTE BoundingBoxNumber_3x3_00 numeric
@ATTRIBUTE GravityCenterX_3x3_00 numeric
@ATTRIBUTE GravityCenterY_3x3_00 numeric
@ATTRIBUTE CannyEdges_3x3_00 numeric
@ATTRIBUTE RatioBW_3x3_01 numeric
@ATTRIBUTE NbLinesBlackPixels_3x3_01 numeric
@ATTRIBUTE NbColsBlackPixels_3x3_01 numeric
@ATTRIBUTE HoughLines_3x3_01 numeric
@ATTRIBUTE HoughCircles_3x3_01 numeric
@ATTRIBUTE BoundingBoxNumber_3x3_01 numeric
@ATTRIBUTE GravityCenterX_3x3_01 numeric
@ATTRIBUTE GravityCenterY_3x3_01 numeric
@ATTRIBUTE CannyEdges_3x3_01 numeric
@ATTRIBUTE RatioBW_3x3_02 numeric
@ATTRIBUTE NbLinesBlackPixels_3x3_02 numeric
@ATTRIBUTE NbColsBlackPixels_3x3_02 numeric
@ATTRIBUTE HoughLines_3x3_02 numeric
@ATTRIBUTE HoughCircles_3x3_02 numeric
@ATTRIBUTE BoundingBoxNumber_3x3_02 numeric
@ATTRIBUTE GravityCenterX_3x3_02 numeric
@ATTRIBUTE GravityCenterY_3x3_02 numeric
@ATTRIBUTE CannyEdges_3x3_02 numeric
@ATTRIBUTE RatioBW_3x3_10 numeric
@ATTRIBUTE NbLinesBlackPixels_3x3_10 numeric
@ATTRIBUTE NbColsBlackPixels_3x3_10 numeric
@ATTRIBUTE HoughLines_3x3_10 numeric
@ATTRIBUTE HoughCircles_3x3_10 numeric
@ATTRIBUTE BoundingBoxNumber_3x3_10 numeric
@ATTRIBUTE GravityCenterX_3x3_10 numeric
@ATTRIBUTE GravityCenterY_3x3_10 numeric
@ATTRIBUTE CannyEdges_3x3_10 numeric
@ATTRIBUTE RatioBW_3x3_11 numeric
@ATTRIBUTE NbLinesBlackPixels_3x3_11 numeric
@ATTRIBUTE NbColsBlackPixels_3x3_11 numeric
@ATTRIBUTE HoughLines_3x3_11 numeric
@ATTRIBUTE HoughCircles_3x3_11 numeric
@ATTRIBUTE BoundingBoxNumber_3x3_11 numeric
@ATTRIBUTE GravityCenterX_3x3_11 numeric
@ATTRIBUTE GravityCenterY_3x3_11 numeric
@ATTRIBUTE CannyEdges_3x3_11 numeric
@ATTRIBUTE RatioBW_3x3_12 numeric
@ATTRIBUTE NbLinesBlackPixels_3x3_12 numeric
@ATTRIBUTE NbColsBlackPixels_3x3_12 numeric
@ATTRIBUTE HoughLines_3x3_12 numeric
@ATTRIBUTE HoughCircles_3x3_12 numeric
@ATTRIBUTE BoundingBoxNumber_3x3_12 numeric
@ATTRIBUTE GravityCenterX_3x3_12 numeric
@ATTRIBUTE GravityCenterY_3x3_12 numeric
@ATTRIBUTE CannyEdges_3x3_12 numeric
@ATTRIBUTE RatioBW_3x3_20 numeric
@ATTRIBUTE NbLinesBlackPixels_3x3_20 numeric
@ATTRIBUTE NbColsBlackPixels_3x3_20 numeric
@ATTRIBUTE HoughLines_3x3_20 numeric
@ATTRIBUTE HoughCircles_3x3_20 numeric
@ATTRIBUTE BoundingBoxNumber_3x3_20 numeric
@ATTRIBUTE GravityCenterX_3x3_20 numeric
@ATTRIBUTE GravityCenterY_3x3_20 numeric
@ATTRIBUTE CannyEdges_3x3_20 numeric
@ATTRIBUTE RatioBW_3x3_21 numeric
@ATTRIBUTE NbLinesBlackPixels_3x3_21 numeric
@ATTRIBUTE NbColsBlackPixels_3x3_21 numeric
@ATTRIBUTE HoughLines_3x3_21 numeric
@ATTRIBUTE HoughCircles_3x3_21 numeric
@ATTRIBUTE BoundingBoxNumber_3x3_21 numeric
@ATTRIBUTE GravityCenterX_3x3_21 numeric
@ATTRIBUTE GravityCenterY_3x3_21 numeric
@ATTRIBUTE CannyEdges_3x3_21 numeric
@ATTRIBUTE RatioBW_3x3_22 numeric
@ATTRIBUTE NbLinesBlackPixels_3x3_22 numeric
@ATTRIBUTE NbColsBlackPixels_3x3_22 numeric
@ATTRIBUTE HoughLines_3x3_22 numeric
@ATTRIBUTE HoughCircles_3x3_22 numeric
@ATTRIBUTE BoundingBoxNumber_3x3_22 numeric
@ATTRIBUTE GravityCenterX_3x3_22 numeric
@ATTRIBUTE GravityCenterY_3x3_22 numeric
@ATTRIBUTE CannyEdges_3x3_22 numeric
@ATTRIBUTE RatioBW_2x2_00 numeric
@ATTRIBUTE NbLinesBlackPixels_2x2_00 numeric
@ATTRIBUTE NbColsBlackPixels_2x2_00 numeric
@ATTRIBUTE HoughLines_2x2_00 numeric
@ATTRIBUTE HoughCircles_2x2_00 numeric
@ATTRIBUTE BoundingBoxNumber_2x2_00 numeric
@ATTRIBUTE GravityCenterX_2x2_00 numeric
@ATTRIBUTE GravityCenterY_2x2_00 numeric
@ATTRIBUTE CannyEdges_2x2_00 numeric
@ATTRIBUTE RatioBW_2x2_01 numeric
@ATTRIBUTE NbLinesBlackPixels_2x2_01 numeric
@ATTRIBUTE NbColsBlackPixels_2x2_01 numeric
@ATTRIBUTE HoughLines_2x2_01 numeric
@ATTRIBUTE HoughCircles_2x2_01 numeric
@ATTRIBUTE BoundingBoxNumber_2x2_01 numeric
@ATTRIBUTE GravityCenterX_2x2_01 numeric
@ATTRIBUTE GravityCenterY_2x2_01 numeric
@ATTRIBUTE CannyEdges_2x2_01 numeric
@ATTRIBUTE RatioBW_2x2_10 numeric
@ATTRIBUTE NbLinesBlackPixels_2x2_10 numeric
@ATTRIBUTE NbColsBlackPixels_2x2_10 numeric
@ATTRIBUTE HoughLines_2x2_10 numeric
@ATTRIBUTE HoughCircles_2x2_10 numeric
@ATTRIBUTE BoundingBoxNumber_2x2_10 numeric
@ATTRIBUTE GravityCenterX_2x2_10 numeric
@ATTRIBUTE GravityCenterY_2x2_10 numeric
@ATTRIBUTE CannyEdges_2x2_10 numeric
@ATTRIBUTE RatioBW_2x2_11 numeric
@ATTRIBUTE NbLinesBlackPixels_2x2_11 numeric
@ATTRIBUTE NbColsBlackPixels_2x2_11 numeric
@ATTRIBUTE HoughLines_2x2_11 numeric
@ATTRIBUTE HoughCircles_2x2_11 numeric
@ATTRIBUTE BoundingBoxNumber_2x2_11 numeric
@ATTRIBUTE GravityCenterX_2x2_11 numeric
@ATTRIBUTE GravityCenterY_2x2_11 numeric
@ATTRIBUTE CannyEdges_2x2_11 numeric

@DATA
Accident, 33.2487, 0.966292, 0.956522, 4, 12, 5, 50.1883, 45.8572, 9, 0.773913, 53.6298, 1, 0.631579, 0, 1, 1, 0, 0, 3, 66.9691, 1, 0.868421, 0, 0, 1, 0, 0, 2, 69.3285, 1, 1, 0, 2, 1, 0, 0, 4, 82.3956, 1, 1, 0, 2, 1, 0, 0, 3, 61.0708, 1, 0.868421, 0, 0, 1, 0, 0, 4, 77.6769, 1, 1, 0, 3, 1, 0, 0, 4, 4.08348, 0.310345, 0.184211, 0, 0, 1, 0, 0, 0, 65.1543, 1, 1, 0, 0, 2, 0, 0, 2, 66.3339, 0.896552, 1, 0, 1, 2, 11.4025, 12.4068, 4, 76.3955, 1, 0.859649, 0, 2, 1, 15.5386, 23.7642, 1, 86.0845, 1, 1, 1, 3, 1, 0, 0, 2, 41.9856, 0.931818, 0.789474, 1, 3, 1, 24.7026, 28.2041, 2, 68.8995, 1, 1, 0, 3, 2, 0, 0, 3
Car, 32.468, 0.967391, 0.982353, 13, 17, 5, 80.713, 55.9525, 10, 0.541176, 31.25, 1, 0.464286, 0, 3, 1, 0, 0, 3, 52.4405, 1, 1, 0, 4, 2, 0, 0, 3, 80.2381, 1, 1, 0, 4, 1, 0, 0, 5, 45.0595, 0.6, 1, 2, 1, 1, 0, 0, 1, 39.5238, 0.5, 0.964286, 0, 0, 1, 0, 0, 3, 91.0714, 1, 1, 0, 1, 0, 0, 0, 6, 58.8095, 1, 0.982143, 1, 4, 1, 0, 0, 2, 49.4643, 1, 0.785714, 0, 2, 1, 0, 0, 3, 70, 1, 1, 0, 1, 1, 14.8991, 17.7346, 3, 40.3581, 1, 0.847059, 0, 6, 2, 0, 0, 2, 85.1151, 1, 1, 0, 8, 1, 54.9824, 23.0965, 3, 48.2097, 1, 0.976471, 5, 4, 1, 70.2407, 29.4382, 1, 79.6419, 1, 1, 0, 7, 2, 27.1698, 24.8045, 3
Electricity, 23.1128, 0.986014, 0.961538, 0, 8, 4, 38.4132, 71.8772, 8, 1.83333, 31.9149, 0.489362, 0.961538, 0, 0, 1, 0, 0, 2, 50.6547, 0.680851, 1, 0, 1, 2, 0, 0, 2, 83.2242, 1, 1, 0, 3, 1, 0, 0, 6, 40.4255, 0.893617, 1, 0, 2, 2, 0, 0, 3, 31.9149, 0.468085, 1, 0, 0, 2, 0, 0, 2, 61.4566, 0.957447, 1, 0, 3, 1, 0, 0, 3, 40.9984, 0.553191, 1, 0, 1, 1, 0, 0, 4, 41.4075, 0.531915, 1, 0, 1, 1, 0, 0, 3, 25.3682, 0.382979, 1, 0, 0, 1, 0, 0, 3, 51.6071, 0.816901, 1, 0, 1, 2, 0, 0, 2, 70.3142, 0.859155, 1, 0, 4, 1, 18.2138, 40.891, 2, 34.7779, 0.549296, 1, 0, 4, 2, 15.0974, 18.6259, 2, 54.7851, 0.859155, 1, 0, 3, 2, 0, 0, 1
Gas, 22.2132, 0.977099, 0.870229, 10, 10, 4, 60.4175, 69.0071, 6, 1, 54.9486, 1, 1, 0, 4, 2, 21.4061, 20.29, 3, 36.6685, 1, 0.511628, 0, 2, 1, 0, 0, 2, 31.6928, 1, 0.348837, 0, 1, 1, 28.3703, 25.1506, 1, 46.728, 1, 0.767442, 0, 3, 2, 0, 0, 2, 38.5073, 1, 0.44186, 1, 0, 2, 20.4289, 18.9078, 2, 59.5457, 1, 1, 0, 2, 2, 23.0367, 18.9962, 7, 47.7015, 1, 0.744186, 0, 3, 2, 0, 0, 2, 45.1055, 1, 0.674419, 0, 1, 2, 0, 0, 2, 53.1098, 0.883721, 0.953488, 0, 3, 3, 16.191, 24.4498, 3, 55.5976, 1, 1, 2, 6, 2, 22.5412, 29.7942, 4, 45.4438, 1, 0.6, 2, 5, 2, 29.5406, 34.424, 5, 54.3669, 1, 0.738462, 1, 4, 2, 37.72, 22.1907, 3, 62.4142, 0.953846, 1, 1, 5, 3, 35.2505, 30.7457, 3
Accident, 21.3727, 0.933333, 0.965035, 21, 15, 4, 70.6686, 71.5053, 14, 0.944056, 9.59811, 0.577778, 0.255319, 0, 0, 1, 0, 0, 1, 51.3002, 1, 0.638298, 0, 5, 1, 27.3296, 17.9479, 5, 68.3215, 1, 1, 0, 3, 2, 25.1221, 23.1832, 5, 67.1868, 1, 1, 0, 3, 1, 21.4174, 23.3514, 4, 52.6241, 0.888889, 0.957447, 0, 6, 1, 21.8243, 23.6929, 3, 40.0473, 0.711111, 1, 0, 0, 2, 23.2169, 19.3556, 2, 1.93853, 0.133333, 0.148936, 0, 0, 1, 0, 0, 0, 47.4705, 1, 1, 3, 4, 2, 19.7774, 21.3398, 2, 47.8014, 0.755556, 1, 0, 4, 2, 0, 0, 4, 48.6861, 1, 0.690141, 0, 7, 1, 41.2251, 39.6877, 2, 69.0771, 1, 1, 1, 7, 2, 22.4515, 36.168, 2, 28.5264, 0.820895, 0.704225, 2, 4, 2, 19.3331, 36.2051, 2, 51.5661, 0.955224, 1, 1, 4, 2, 31.1009, 43.3023, 2
Car, 29.1881, 0.978947, 0.994681, 24, 16, 4, 85.6113, 51.7925, 16, 0.505319, 35.8481, 1, 0.516129, 0, 4, 1, 0, 0, 4, 46.5661, 1, 1, 0, 4, 2, 0, 0, 3, 63.9958, 1, 1, 0, 5, 1, 0, 0, 3, 41.155, 0.774194, 1, 1, 2, 1, 0, 0, 1, 46.2019, 0.580645, 1, 0, 0, 1, 0, 0, 3, 94.1727, 1, 1, 0, 4, 0, 0, 0, 7, 46.514, 1, 1, 0, 5, 1, 0, 0, 3, 38.0333, 1, 0.758065, 1, 3, 1, 0, 0, 3, 60.3018, 0.967742, 1, 0, 2, 1, 0, 0, 4, 42.5985, 1, 0.861702, 4, 9, 2, 46.209, 22.4783, 2, 78.7687, 1, 1, 0, 7, 2, 47.1916, 20.3794, 3, 41.6252, 1, 1, 3, 7, 1, 0, 0, 0, 73.5174, 0.978723, 1, 2, 8, 2, 24.0956, 28.8121, 4
FireBrigade, 21.1425, 0.97546, 0.984925, 21, 13, 4, 97.286, 79.4732, 10, 0.819095, 53.6476, 1, 1, 0, 6, 1, 36.4124, 22.6899, 5, 32.9966, 1, 0.393939, 3, 1, 1, 13.6493, 33.7753, 2, 43.7149, 1, 0.909091, 0, 2, 2, 18.54, 20.2547, 2, 60.4377, 0.925926, 1, 2, 2, 3, 33.4907, 27.1532, 6, 41.6947, 1, 0.833333, 1, 5, 1, 32.6565, 28.5549, 5, 39.4501, 0.981481, 1, 0, 6, 2, 36.5637, 30.2333, 2, 25.6734, 0.537037, 0.878788, 0, 2, 2, 29.0766, 36.2198, 2, 39.899, 1, 0.909091, 0, 5, 2, 0, 0, 3, 14.5062, 0.425926, 0.606061, 0, 4, 1, 0, 0, 3, 61.055, 1, 1, 2, 8, 2, 51.9225, 45.8752, 5, 50.3429, 1, 0.959596, 0, 5, 2, 18.1697, 47.226, 3, 39.0947, 0.864198, 1, 4, 9, 2, 49.3112, 37.6357, 4, 32.6475, 0.91358, 1, 2, 10, 2, 41.7198, 34.6159, 3
Electricity, 25.3722, 0.977941, 0.962963, 0, 6, 3, 38.5181, 70.601, 9, 1.67901, 10.3704, 0.422222, 0.518519, 0, 0, 1, 0, 0, 1, 30.1235, 0.977778, 0.666667, 0, 0, 1, 0, 0, 2, 86.1728, 1, 1, 0, 1, 1, 0, 0, 5, 50.6173, 0.822222, 1, 0, 1, 2, 0, 0, 2, 79.177, 1, 1, 0, 3, 1, 0, 0, 5, 61.07, 0.911111, 1, 0, 1, 1, 0, 0, 5, 39.7531, 0.644444, 0.814815, 0, 1, 1, 0, 0, 2, 58.6008, 0.688889, 1, 0, 1, 2, 0, 0, 3, 3.20988, 0.244444, 0.148148, 0, 0, 1, 0, 0, 0, 36.5074, 0.720588, 0.775, 0, 1, 1, 0, 0, 2, 81.875, 1, 1, 1, 3, 1, 0, 0, 3, 53.2353, 0.867647, 1, 0, 3, 2, 15.185, 26.0888, 2, 45.4044, 0.720588, 1, 0, 4, 1, 18.8119, 15.2591, 1
Electricity, 27.6539, 0.984252, 0.975904, 0, 8, 3, 44.5254, 67.6645, 9, 1.53012, 0, 0, 0, 0, 0, 1, 0, 0, 0, 12.6102, 0.357143, 0.481481, 0, 0, 1, 0, 0, 1, 93.4744, 1, 1, 0, 3, 1, 0, 0, 4, 48.9418, 0.833333, 0.851852, 0, 0, 1, 0, 0, 2, 52.0282, 1, 1, 0, 0, 1, 0, 0, 3, 88.5362, 1, 1, 0, 2, 0, 0, 0, 5, 37.5661, 0.619048, 1, 0, 2, 1, 0, 0, 3, 63.8448, 0.833333, 1, 0, 1, 2, 0, 0, 3, 49.2945, 0.880952, 1, 0, 2, 1, 0, 0, 3, 15.5246, 0.698413, 0.292683, 0, 0, 1, 0, 0, 1, 80.5265, 0.968254, 1, 0, 4, 1, 22.8245, 33.1528, 2, 59.969, 1, 1, 0, 3, 2, 0, 0, 3, 69.2606, 1, 1, 0, 3, 2, 21.6331, 31.9649, 1
Accident, 23.5614, 0.973913, 0.991304, 4, 12, 4, 55.4523, 57.4039, 11, 1, 10.6648, 0.868421, 0.263158, 0, 0, 1, 0, 0, 1, 39.9585, 1, 0.526316, 0, 0, 1, 0, 0, 2, 70.5679, 1, 1, 0, 0, 2, 26.4128, 20.2127, 7, 80.2632, 1, 1, 0, 2, 2, 0, 0, 3, 49.8615, 0.973684, 0.947368, 0, 2, 2, 0, 0, 3, 49.9307, 0.789474, 1, 0, 1, 1, 21.2307, 23.4815, 2, 16.6205, 0.526316, 0.605263, 0, 0, 1, 0, 0, 1, 56.9945, 1, 1, 0, 3, 2, 14.156, 17.6689, 3, 51.6621, 0.868421, 1, 0, 1, 2, 12.6336, 17.668, 2, 47.3376, 1, 0.649123, 0, 3, 1, 34.6697, 35.5833, 3, 69.2829, 1, 1, 0, 4, 2, 23.5646, 25.7158, 2, 51.1542, 1, 0.982456, 1, 6, 2, 23.4261, 22.9081, 3, 55.2478, 1, 1, 0, 4, 2, 0, 0, 5
Car, 28.0851, 0.97619, 0.981707, 8, 17, 6, 80.2401, 44.6339, 11, 0.512195, 37.5661, 1, 0.611111, 0, 2, 1, 0, 0, 3, 64.7487, 1, 1, 0, 4, 2, 12.9081, 11.6736, 3, 47.2222, 1, 1, 0, 0, 1, 0, 0, 2, 46.4286, 0.785714, 1, 1, 2, 1, 0, 0, 1, 29.6958, 0.5, 1, 0, 0, 1, 0, 0, 1, 79.7619, 1, 1, 0, 2, 1, 0, 0, 4, 54.9603, 1, 1, 0, 1, 2, 33.4643, 13.1068, 2, 43.8492, 1, 1, 0, 1, 1, 0, 0, 3, 70.6349, 1, 0.925926, 0, 3, 1, 0, 0, 3, 45.4704, 1, 0.963415, 3, 6, 2, 46.8576, 24.1186, 2, 75.1161, 1, 1, 0, 6, 1, 56.5847, 26.3147, 3, 47.2706, 1, 1, 1, 5, 2, 48.8705, 15.9281, 0, 72.8804, 1, 0.97561, 0, 3, 2, 31.7921, 21.1459, 1
FireBrigade, 25.1307, 0.985611, 0.993789, 7, 13, 5, 70.8611, 68.741, 9, 0.863354, 69.6883, 1, 1, 0, 5, 2, 11.7655, 26.9298, 5, 72.0263, 1, 0.924528, 0, 1, 2, 0, 0, 5, 52.0919, 1, 0.773585, 0, 3, 2, 28.1687, 22.9338, 5, 65.4225, 0.978261, 1, 1, 4, 1, 29.9979, 17.9251, 5, 24.9795, 1, 0.566038, 0, 2, 1, 20.0195, 25.4826, 5, 42.0016, 0.978261, 1, 0, 3, 2, 29.4575, 26.3893, 2, 17.5964, 0.413043, 0.698113, 0, 2, 1, 11.643, 33.9221, 2, 48.7695, 1, 0.90566, 0, 5, 2, 0, 0, 4, 21.5751, 0.630435, 0.603774, 0, 2, 1, 0, 0, 2, 75.6159, 1, 1, 0, 4, 3, 37.6753, 38.5169, 6, 63.75, 1, 0.9375, 0, 6, 2, 34.0423, 25.0927, 3, 37.5725, 0.782609, 1, 1, 7, 2, 39.5094, 36.1624, 2, 35.3804, 0.956522, 1, 5, 7, 2, 38.5188, 31.4979, 2
Electricity, 26.8295, 0.991525, 0.964706, 0, 7, 3, 40.0627, 64.1048, 10, 1.38824, 31.044, 0.794872, 0.535714, 0, 0, 1, 0, 0, 1, 38.2784, 0.74359, 0.785714, 0, 0, 1, 0, 0, 3, 95.2381, 1, 1, 0, 3, 0, 0, 0, 6, 53.2051, 0.948718, 1, 0, 1, 2, 0, 0, 3, 70.1465, 1, 1, 0, 2, 2, 0, 0, 4, 75.0916, 0.948718, 1, 0, 1, 1, 0, 0, 3, 17.2161, 0.384615, 0.785714, 0, 0, 1, 0, 0, 1, 70.0549, 0.846154, 1, 0, 2, 1, 0, 0, 3, 5.21978, 0.358974, 0.321429, 0, 0, 1, 0, 0, 0, 52.7038, 0.949153, 0.738095, 0, 2, 1, 0, 0, 2, 83.1316, 0.949153, 1, 0, 2, 1, 28.3489, 38.8188, 6, 44.4713, 0.694915, 1, 0, 3, 1, 0, 0, 1, 52.0581, 0.915254, 1, 0, 1, 1, 0, 0, 2
Accident, 27.9068, 0.969072, 0.965217, 2, 10, 4, 56.4029, 50.548, 8, 0.843478, 36.8421, 1, 0.473684, 0, 1, 1, 0, 0, 1, 58.4704, 1, 0.763158, 0, 0, 1, 15.6655, 15.949, 2, 78.5362, 1, 1, 0, 2, 2, 0, 0, 4, 70.8059, 1, 1, 0, 2, 2, 0, 0, 2, 50.9046, 1, 0.894737, 0, 1, 2, 0, 0, 4, 51.0691, 0.65625, 1, 0, 0, 1, 16.0169, 15.2027, 2, 4.85197, 0.28125, 0.236842, 0, 0, 1, 0, 0, 1, 57.8125, 1, 0.973684, 0, 2, 2, 0, 0, 2, 59.8684, 0.8125, 1, 0, 0, 2, 0, 0, 3, 60.307, 1, 0.77193, 0, 3, 1, 32.6947, 30.9914, 4, 69.9927, 1, 1, 0, 4, 2, 14.7841, 28.15, 2, 42.1053, 0.958333, 0.789474, 1, 3, 1, 25.1944, 29.1349, 2, 68.75, 1, 1, 0, 3, 2, 20.6054, 28.0406, 3
Car, 33.4166, 0.987179, 0.974026, 6, 17, 5, 76.9748, 36.7786, 11, 0.506494, 45.9276, 1, 0.607843, 0, 2, 2, 0, 0, 4, 61.0106, 1, 1, 0, 3, 2, 0, 0, 5, 64.8567, 1, 1, 0, 0, 1, 0, 0, 2, 52.8658, 0.769231, 1, 0, 0, 1, 0, 0, 2, 82.8054, 1, 1, 0, 3, 2, 23.8942, 12.3348, 5, 80.4676, 1, 1, 0, 4, 1, 0, 0, 3, 56.1086, 0.923077, 1, 0, 0, 1, 19.5896, 12.257, 2, 76.2443, 1, 1, 0, 2, 1, 0, 0, 5, 50.3771, 0.653846, 1, 0, 1, 1, 23.0982, 12.3006, 1, 59.3407, 1, 0.909091, 3, 6, 2, 0, 0, 2, 84.4156, 1, 1, 0, 8, 1, 41.9727, 17.6463, 4, 70.4629, 1, 1, 0, 5, 2, 37.1131, 20.8243, 2, 73.4599, 0.871795, 1, 0, 6, 1, 55.4601, 19.863, 1
FireBrigade, 24.2935, 1, 0.904762, 3, 10, 3, 72.4743, 61.6995, 11, 0.97619, 32.7526, 1, 1, 0, 2, 1, 0, 0, 3, 66.957, 1, 0.928571, 0, 3, 1, 0, 0, 3, 60.7433, 1, 1, 0, 2, 1, 25.9185, 15.1693, 4, 61.5563, 0.926829, 1, 0, 2, 2, 26.0136, 19.8261, 3, 53.8328, 1, 1, 0, 1, 1, 0, 0, 2, 46.2253, 1, 1, 0, 4, 2, 20.3284, 23.8035, 2, 45.935, 0.658537, 1, 0, 1, 1, 13.3718, 22.9539, 3, 34.3206, 1, 0.904762, 0, 5, 1, 0, 0, 3, 36.9338, 0.634146, 1, 0, 2, 1, 0, 0, 2, 57.8975, 1, 1, 1, 5, 2, 35.2265, 45.8019, 7, 71.4546, 1, 1, 1, 4, 2, 25.8775, 35.9552, 4, 60.994, 1, 1, 1, 3, 2, 37.7374, 30.6416, 2, 43.8199, 1, 1, 0, 6, 2, 30.7471, 30.0095, 2
Electricity, 27.0028, 0.984733, 0.89011, 0, 9, 4, 41.0678, 68.5315, 9, 1.43956, 14.5736, 0.511628, 0.366667, 0, 0, 1, 0, 0, 1, 30.9302, 0.930233, 0.533333, 0, 0, 1, 0, 0, 2, 85.5814, 1, 1, 0, 4, 2, 0, 0, 4, 56.5116, 1, 1, 0, 2, 2, 12.1933, 25.2647, 3, 62.1705, 1, 1, 0, 1, 2, 0, 0, 3, 86.8217, 1, 1, 0, 2, 1, 0, 0, 7, 16.5891, 0.372093, 0.633333, 0, 0, 1, 0, 0, 1, 55.1938, 0.72093, 0.933333, 0, 2, 1, 0, 0, 3, 52.1705, 0.790698, 1, 0, 2, 1, 0, 0, 4, 41.812, 0.907692, 0.622222, 0, 2, 1, 0, 0, 2, 79.9658, 1, 1, 0, 4, 1, 23.5941, 36.7396, 4, 37.6068, 0.753846, 0.866667, 0, 3, 1, 0, 0, 2, 74.906, 1, 1, 0, 4, 2, 0, 0, 3
Accident, 22.6575, 0.961538, 0.979866, 20, 14, 4, 77.5973, 50.6131, 7, 0.697987, 13.9256, 0.705882, 0.306122, 0, 0, 1, 0, 0, 1, 39.1357, 1, 0.55102, 0, 2, 1, 30.2935, 14.8543, 2, 75.5702, 1, 1, 0, 4, 2, 32.5504, 16.3209, 6, 76.3505, 1, 1, 0, 4, 2, 0, 0, 6, 33.2533, 0.852941, 0.693878, 0, 0, 1, 0, 0, 3, 46.6987, 0.676471, 1, 0, 1, 1, 28.5876, 17.9898, 2, 8.22329, 0.470588, 0.265306, 0, 0, 1, 0, 0, 1, 49.0396, 1, 0.877551, 0, 5, 2, 20.7577, 11.6193, 3, 55.1621, 1, 1, 1, 5, 1, 0, 0, 4, 44.3607, 1, 0.635135, 0, 6, 2, 39.2722, 25.3659, 2, 62.422, 1, 1, 0, 6, 2, 36.3053, 24.1836, 1, 41.2162, 0.980769, 0.72973, 1, 3, 2, 15.9554, 33.9573, 2, 58.2121, 1, 1, 2, 5, 2, 46.2802, 15.7199, 4
Car, 30.3472, 0.895833, 0.987879, 13, 16, 4, 74.6222, 52.8115, 14, 0.581818, 58.2955, 1, 0.963636, 0, 0, 2, 31.675, 14.4421, 4, 65.625, 1, 1, 0, 3, 1, 0, 0, 5, 62.7273, 1, 0.963636, 0, 2, 2, 0, 0, 5, 46.4773, 0.53125, 1, 1, 0, 1, 36.1504, 15.3405, 2, 49.8295, 0.6875, 1, 0, 3, 1, 0, 0, 1, 59.5455, 0.875, 1, 0, 4, 1, 0, 0, 4, 65.9091, 1, 1, 0, 3, 1, 20.704, 16.0687, 3, 63.9773, 1, 1, 0, 4, 1, 0, 0, 2, 41.1932, 0.84375, 0.927273, 0, 1, 1, 0, 0, 4, 55.7927, 1, 1, 2, 5, 2, 32.0485, 21.2218, 0, 72.9167, 1, 1, 0, 8, 2, 40.5488, 27.0594, 3, 55.8943, 1, 1, 2, 6, 1, 0, 0, 0, 73.0183, 0.958333, 1, 0, 5, 2, 31.2237, 22.3759, 2
FireBrigade, 20.7954, 1, 0.977444, 6, 10, 3, 68.1913, 80.2731, 12, 1.14286, 52.0909, 1, 1, 0, 2, 1, 0, 0, 4, 75.9545, 1, 1, 0, 3, 1, 0, 0, 5, 44.9091, 1, 0.863636, 0, 3, 1, 0, 0, 4, 51.5455, 0.92, 1, 0, 2, 2, 22.0828, 15.5217, 3, 17.7727, 0.5, 0.75, 0, 0, 1, 0, 0, 2, 38.9545, 0.76, 1, 0, 3, 2, 30.3761, 22.5018, 2, 40.5, 0.72, 1, 0, 2, 2, 0, 0, 2, 31.3182, 1, 0.75, 0, 2, 1, 29.3143, 33.2844, 3, 24.1364, 0.6, 0.659091, 0, 2, 1, 0, 0, 2, 62.8588, 1, 1, 1, 4, 2, 37.4126, 46.1278, 9, 60.4466, 1, 1, 1, 5, 1, 27.8414, 24.4274, 3, 40.2911, 0.973684, 1, 1, 4, 2, 37.9927, 33.339, 4, 35.0877, 0.842105, 1, 1, 4, 2, 26.9113, 41.1666, 2
